plant_id,type,n,c2,c1,c0
ST-1/1A ENGINE NO 1-DFO-IC,dfo,1,,0.0,
DODGE PARK ENGINE NO 1-DFO-IC,dfo,1,,0.0,
MOWER COUNTY WIND ENERGY CENTER-WND-WT,wind,1,,27099.0,
AMERESCO CHICOPEE ENERGY-LFG-IC,ng,1,,25013.0,
AMERESCO JANESVILLE-LFG-IC,ng,1,,0.0,
AMERESCO SANTA CRUZ ENERGY-LFG-IC,ng,1,,0.0,
AMERESCO DELAWARE SOUTH-LFG-IC,ng,1,,10005.0,
AMERESCO DELAWARE CENTRAL-LFG-IC,ng,1,,10001.0,
WILDORADO WIND LLC-WND-WT,wind,1,,48359.0,
PINE TREE WIND POWER PROJECT-WND-WT,wind,1,,6029.0,
BURLEY BUTTE WINDPARK-WND-WT,wind,1,,16031.0,
GOLDEN VALLEY WIND PARK LLC-WND-WT,wind,1,,16031.0,
MILNER DAM WIND PARK LLC-WND-WT,wind,1,,16031.0,
OREGON TRAIL WIND PARK-WND-WT,wind,1,,16083.0,
PILGRIM STAGE WIND PARK-WND-WT,wind,1,,16083.0,
SALMON FALLS WIND PARK-WND-WT,wind,1,,16083.0,
THOUSAND SPRINGS WIND PARK-WND-WT,wind,1,,16083.0,
TUANA GULCH WIND PARK-WND-WT,wind,1,,16083.0,
SPINDLE HILL ENERGY CENTER-NG-GT,ng,1,7.353101126654463e-17,7.447755922938191,389.4343528492678
BUENA VISTA ENERGY LLC-WND-WT,wind,1,,6013.0,
HAWI WIND FARM-WND-WT,wind,1,,0.0,
MARS HILL WIND FARM PROJECT-WND-WT,wind,1,,23003.0,
KAHEAWA PASTURES WIND FARM-WND-WT,wind,1,,0.0,
GSG LLC-WND-WT,wind,1,,17103.0,
ALLEGHENY RIDGE WIND FARM-WND-WT,wind,1,,42021.0,
PLUM POINT ENERGY STATION-SUB-ST,coal,1,0.0003865147301853828,8.648316593513782,587.5888126920278
POST WIND FARM LP-WND-WT,wind,1,,48033.0,
HOBBS GENERATING STATION-NG-GT,ng,1,0.011992866040582412,2.3426076501786364,520.796164022417
HOBBS GENERATING STATION-NG-CT,ng,1,0.011992866040582412,2.3426076501786364,520.796164022417
HOBBS GENERATING STATION-NG-CA,ng,1,0.011992866040582412,2.3426076501786364,520.796164022417
MINNDAKOTA WIND LLC-WND-WT,wind,1,,27081.0,
TWIN BUTTES WIND PROJECT-WND-WT,wind,1,,8011.0,
DRY CREEK LFG TO ENERGY PROJECT-LFG-IC,ng,1,,41029.0,
GENEVA GENERATION FACILITY-NG-IC,ng,1,,17089.0,
OAK RIDGE LFGTE-LFG-IC,ng,1,,18017.0,
JAY COUNTY LFGTE-LFG-IC,ng,1,,18075.0,
LIBERTY I & II LFGTE-LFG-IC,ng,1,,18181.0,
MARENGO WIND PLANT-WND-WT,wind,1,,53013.0,
RUSSELL CITY ENERGY CENTER-NG-CT,ng,1,,6001.0,
RUSSELL CITY ENERGY CENTER-NG-CA,ng,1,,6001.0,
KLONDIKE WINDPOWER III-WND-WT,wind,1,,41055.0,
ROSEBURG FOREST PRODUCTS BIOMASS-WDS-ST,other,1,,0.0,
LOCUST RIDGE-WND-WT,wind,1,,42107.0,
MCGRATH PEAKER-NG-GT,ng,1,,6111.0,
GRAPELAND PEAKER-NG-GT,ng,1,,0.0,
MIRA LOMA PEAKER-NG-GT,ng,1,,6071.0,
BARRE PEAKER-NG-GT,ng,1,,6059.0,
CENTER PEAKER-NG-GT,ng,1,,0.0,
GATEWAY GENERATING STATION-NG-CT,ng,1,0.006528090810284216,3.713711525849399,445.1853544054924
GATEWAY GENERATING STATION-NG-CA,ng,1,0.006528090810284216,3.713711525849399,445.1853544054924
MJMEUC GENERATING STATION #1-NG-GT,ng,1,,0.0,
SAND BLUFF WIND FARM-WND-WT,wind,1,,48173.0,
MARSHFIELD UTILITIES GAS PLANT-NG-GT,ng,1,,55141.0,
SUNE ALAMOSA-SUN-PV,solar,1,,8003.0,
BLACK MOUNTAIN GENERATING STATION-NG-GT,ng,1,0.00881556030613525,8.230105007213195,66.59568664061547
POST OAK WIND LLC-WND-WT,wind,1,,48417.0,
BUFFALO GAP 2 WIND FARM-WND-WT,wind,1,,48353.0,
BIGLOW CANYON WIND FARM-WND-WT,wind,1,,41055.0,
WHITE CREEK WIND FARM-WND-WT,wind,1,,53039.0,
SMOKY HILLS WIND PROJECT PHASE I-WND-WT,wind,1,,20105.0,
ELKINS GENERATING CENTER-NG-GT,ng,1,,5143.0,
DEAN DRIVE AREA ELECTRIC GENERATORS-DFO-IC,dfo,1,,0.0,
BUFFALO MOUNTAIN ENERGY CENTER-WND-WT,wind,1,,47001.0,
PRAIRIE STAR WIND FARM-WND-WT,wind,1,,27099.0,
NEDPOWER MOUNT STORM-WND-WT,wind,1,,54023.0,
GOODMAN ENERGY CENTER-NG-IC,ng,1,,20051.0,
MORA DROP HYDROELECTRIC PROJECT-WAT-HY,hydro,1,,16001.0,
TIBER DAM HYDROELECTRIC PLANT-WAT-HY,hydro,1,,30051.0,
WESTERN 102 POWER PLANT-NG-IC,ng,1,,32029.0,
WESTERN 102 POWER PLANT-SUN-PV,solar,1,,32029.0,
POMEROY WIND FARM-WND-WT,wind,1,,19151.0,
EMPORIA ENERGY CENTER-NG-GT,ng,1,0.018550039313148355,7.195755929330456,105.90445481782555
RILEY GENERATING STATION-NG-IC,ng,1,,26139.0,
JONESBORO CITY WATER & LIGHT PLANT-NG-GT,ng,1,,5031.0,
SCURRY COUNTY WIND LP-WND-WT,wind,1,,48415.0,
TESORO SLC COGENERATION PLANT-NG-GT,ng,1,,49035.0,
FREY FARM LANDFILL-LFG-IC,ng,1,,42071.0,
PENNSAUKEN LANDFILL-LFG-IC,ng,1,,34007.0,
GLRA LANDFILL-LFG-IC,ng,1,,42075.0,
WHITEMARSH CENTRAL UTILITY PLANT-NG-IC,ng,1,,42091.0,
PLAINS END II LLC-NG-IC,ng,1,,8059.0,
SOUTH ENERGY CENTER-NG-GT,ng,1,,12001.0,
SOUTH ENERGY CENTER-NG-IC,ng,1,,12001.0,
DEERTRACK PARK GAS RECOVERY-LFG-IC,ng,1,,55055.0,
LAKE MILLS GAS RECOVERY-LFG-IC,ng,1,,19189.0,
SPRINGHILL GAS RECOVERY PLANT-LFG-IC,ng,1,,12063.0,
TWO PINE LANDFILL GAS RECOVERY-LFG-IC,ng,1,,5119.0,
AUSTIN GAS RECOVERY-LFG-IC,ng,1,,48453.0,
TIMBERLINE TRAIL GAS RECOVERY-LFG-IC,ng,1,,55107.0,
CHAFFEE GAS RECOVERY-LFG-IC,ng,1,,36029.0,
FITCHBURG GAS RECOVERY-LFG-IC,ng,1,,25027.0,
SKYLINE GAS RECOVERY-LFG-IC,ng,1,,48113.0,
FIVE OAKS GAS RECOVERY-LFG-IC,ng,1,,17021.0,
DADS GAS RECOVERY-LFG-IC,ng,1,,8005.0,
WASTE MANAGEMENT BETHEL LFGTE-LFG-IC,ng,1,,51650.0,
COLUSA GENERATING STATION-NG-CT,ng,1,0.0034346614763126854,4.574249919345134,404.9188173251798
COLUSA GENERATING STATION-NG-CA,ng,1,0.0034346614763126854,4.574249919345134,404.9188173251798
COW BRANCH-WND-WT,wind,1,,29005.0,
CONCEPTION-WND-WT,wind,1,,29147.0,
LOESS HILLS-WND-WT,wind,1,,29005.0,
GALENA 2 GEOTHERMAL POWER PLANT-GEO-BT,geothermal,1,,32031.0,
GALENA 3 GEOTHERMAL POWER PLANT-GEO-BT,geothermal,1,,32031.0,
KASIDAYA CREEK HYDRO-WAT-HY,hydro,1,,0.0,
EASTRIDGE WIND PROJECT-WND-WT,wind,1,,27101.0,
WINDOM WIND PROJECT-WND-WT,wind,1,,27033.0,
SENECA CITY OF-DFO-IC,dfo,1,,45073.0,
CORNELIUS DELIVERY NO 1-DFO-IC,dfo,1,,37119.0,
BOSTIC DELIVERY NO 2-DFO-IC,dfo,1,,37161.0,
DREXEL OPERATIONS CENTER-DFO-IC,dfo,1,,37023.0,
GRANITE FALLS WALMART-DFO-IC,dfo,1,,37027.0,
HUNTERSVILLE DELIVERY NO 2-DFO-IC,dfo,1,,37119.0,
LANDIS DELIVERY NO 2-DFO-IC,dfo,1,,37159.0,
STATESVILLE DELIVERY NO 3-DFO-IC,dfo,1,,37097.0,
CATAWBA RIVER POLLUTION CONTROL-DFO-IC,dfo,1,,37023.0,
SALT LAKE ENERGY SYSTEMS-LFG-IC,ng,1,,0.0,
BLUEGRASS RIDGE-WND-WT,wind,1,,29075.0,
PPS POWER PLANT NO 1-NG-GT,ng,1,,21145.0,
EXC WIND 4-WND-WT,wind,1,,0.0,
EXC WIND 5-WND-WT,wind,1,,0.0,
EXC WIND 6-WND-WT,wind,1,,0.0,
PEETZ TABLE WIND ENERGY-WND-WT,wind,1,,8075.0,
JOHN W TURK JR POWER PLANT-SUB-ST,coal,1,,5057.0,
J LAMAR STALL UNIT-NG-CT,ng,1,,22017.0,
J LAMAR STALL UNIT-NG-CA,ng,1,,22017.0,
NELLIS AIR FORCE BASE SOLAR ARRAY-SUN-PV,solar,1,,32003.0,
NILAND GAS TURBINE PLANT-NG-GT,ng,1,0.006377211768203117,8.17691680343365,51.95712419351824
TERRA-GEN VG WIND LLC-WND-WT,wind,1,,6029.0,
EASTERN LANDFILL GAS LLC-LFG-IC,ng,1,,24005.0,
BETHLEHEM RENEWABLE ENERGY LLC-LFG-GT,ng,1,,0.0,
FPL ENERGY OLIVER WIND II LLC-WND-WT,wind,1,,38065.0,
STEEL WINDS WIND FARM-WND-WT,wind,1,,36029.0,
SHANE'S WIND MACHINE-WND-WT,wind,1,,27117.0,
ROADRUNNER I LLC-WND-WT,wind,1,,27081.0,
WINDY DOG I LLC-WND-WT,wind,1,,27081.0,
BLUE BREEZES LLC-WND-WT,wind,1,,27043.0,
BLUE BREEZES II LLC-WND-WT,wind,1,,27043.0,
BREEZY BUCKS II LLC-WND-WT,wind,1,,27081.0,
SALTY DOG I LLC-WND-WT,wind,1,,27081.0,
SALTY DOG II LLC-WND-WT,wind,1,,27081.0,
WALLYS WIND FARM LLC-WND-WT,wind,1,,27081.0,
SUNSET BREEZE LLC-WND-WT,wind,1,,27105.0,
MINNESOTA BREEZE LLC-WND-WT,wind,1,,27105.0,
G FLOW WIND LLC-WND-WT,wind,1,,27105.0,
WOLF WIND ENTERPRISES LLC-WND-WT,wind,1,,27105.0,
GREEN ACRES BREEZE LLC-WND-WT,wind,1,,27105.0,
HORSESHOE BEND WIND PARK-WND-WT,wind,1,,30013.0,
CHAMPION WIND FARM LLC-WND-WT,wind,1,,48353.0,
ROSCOE WIND FARM LLC-WND-WT,wind,1,,48353.0,
MUNNSVILLE WIND FARM LLC-WND-WT,wind,1,,36053.0,
BREEZY BUCKS I LLC-WND-WT,wind,1,,27081.0,
WYGEN III-SUB-ST,coal,1,2.647252790928209e-18,9.843916072461825,104.58953348758905
SNYDER WIND FARM-WND-WT,wind,1,,48415.0,
SAN JACINTO COUNTY PEAKING FACILITY-NG-GT,ng,1,2.8666962206413468e-18,8.902373017328678,229.92661622408784
HARDIN COUNTY PEAKING FACILITY-NG-GT,ng,1,1.0169269722681527e-18,8.878281236444025,227.17407081605919
"LANGDON RENEWABLES, LLC-WND-WT",wind,1,,38019.0,
CULBERTSON GENERATION STATION-NG-GT,ng,1,,0.0,
PRAIRIE WINDS ND1-WND-WT,wind,1,,38101.0,
PRAIRIE WINDS SD1-WND-WT,wind,1,,46073.0,
DRY FORK STATION-SUB-ST,coal,1,5.249244546408898e-24,9.363202123196661,157.02398618573892
DEER CREEK STATION-NG-CA,ng,1,0.007929771513505938,3.400286553341985,516.6920157842234
DEER CREEK STATION-NG-CT,ng,1,0.007929771513505938,3.400286553341985,516.6920157842234
SANDY CREEK ENERGY STATION-SUB-ST,coal,1,0.0005953383383550246,8.034185843998321,754.3146815458164
LOGAN WIND ENERGY-WND-WT,wind,1,,8075.0,
OLD TRAIL WIND FARM-WND-WT,wind,1,,17113.0,
RANCHO PENASQUITOS-WAT-HY,hydro,1,,6073.0,
NOVO BIOPOWER PLANT-WDS-ST,other,1,,0.0,
FENTON WIND FARM-WND-WT,wind,1,,27101.0,
NOBLE CLINTON WINDPARK LLC-WND-WT,wind,1,,36019.0,
NOBLE ELLENBURG WINDPARK LLC-WND-WT,wind,1,,36019.0,
NOBLE BLISS WINDPARK LLC-WND-WT,wind,1,,36121.0,
SLEEPING BEAR LLC-WND-WT,wind,1,,40059.0,
PROVIDENCE HEIGHTS WIND LLC-WND-WT,wind,1,,17011.0,
ELKHORN VALLEY WIND FARM-WND-WT,wind,1,,41061.0,
BC ENERGY LLC-WND-WT,wind,1,,27063.0,
KC ENERGY LLC-WND-WT,wind,1,,27063.0,
K&D ENERGY LLC-WND-WT,wind,1,,27063.0,
KSS TURBINES LLC-WND-WT,wind,1,,27063.0,
PRAIRIE WIND POWER LLC-WND-WT,wind,1,,27063.0,
WATERBURY GENERATION-NG-GT,ng,1,1.8279156729644714e-23,6.78690828690296,99.9279831998346
TACONITE RIDGE 1 WIND ENERGY CENTER-WND-WT,wind,1,,27137.0,
DUTCH HILL WIND PROJECT-WND-WT,wind,1,,36101.0,
COHOCTON WIND PROJECT-WND-WT,wind,1,,36101.0,
HARVEST-WND-WT,wind,1,,26063.0,
MOUNTAIN HOME-WND-WT,wind,1,,16039.0,
BENNETT CREEK WINDFARM LLC - MOUNTAIN HOME-WND-WT,wind,1,,16039.0,
BUFFALO GAP 3 WIND FARM-WND-WT,wind,1,,48353.0,
MIDWAY PEAKING LLC-NG-GT,ng,1,,6019.0,
CAMP GROVE WIND FARM-WND-WT,wind,1,,17175.0,
ST PAUL COGENERATION-WDS-ST,other,1,,0.0,
STANTON WIND ENERGY LLC-WND-WT,wind,1,,48317.0,
OSCEOLA WINDPOWER LLC-WND-WT,wind,1,,19143.0,
CHANDLER HILLS WIND FARM-WND-WT,wind,1,,0.0,
BUTLER RIDGE-WND-WT,wind,1,,55027.0,
MAJESTIC 1 WIND FARM-WND-WT,wind,1,,48065.0,
SOUTH TRENT WIND FARM-WND-WT,wind,1,,48353.0,
WESSINGTON SPRINGS-WND-WT,wind,1,,46073.0,
NORTH ALLEGHENY WINDPOWER PROJECT-WND-WT,wind,1,,42013.0,
HATCHET RIDGE WIND PROJECT-WND-WT,wind,1,,6089.0,
MICHIGAN WIND 2-WND-WT,wind,1,,26151.0,
PATTERN GULF WIND-WND-WT,wind,1,,48261.0,
DEMPSEY RIDGE WIND FARM-WND-WT,wind,1,,40129.0,
GOODNOE HILLS-WND-WT,wind,1,,53039.0,
LANAI SOLAR-ELECTRIC PLANT-SUN-PV,solar,1,,0.0,
NIH COGENERATION FACILITY-NG-GT,ng,1,,24031.0,
TATANKA WIND POWER LLC-WND-WT,wind,1,,38021.0,
VELVA WINDFARM LLC-WND-WT,wind,1,,38049.0,
LONGVIEW POWER PLANT-BIT-ST,coal,1,,0.0,
WHIRLWIND ENERGY CENTER-WND-WT,wind,1,,48153.0,
WINCHESTER POWER PARK-NG-GT,ng,1,3.363975530191239e-23,6.232154239319832,80.4464906726164
CHARLES CITY WIND FARM-WND-WT,wind,1,,19067.0,
BENTON COUNTY WIND FARM-WND-WT,wind,1,,18007.0,
WICOMICO-LFG-IC,ng,1,,24045.0,
AMELIA-LFG-IC,ng,1,,51007.0,
BRUNSWICK LANDFILL GAS-LFG-IC,ng,1,,51025.0,
CHARLES CITY-LFG-IC,ng,1,,51036.0,
CHESTERFIELD LANDFILL GAS-LFG-IC,ng,1,,51041.0,
KING & QUEEN-LFG-IC,ng,1,,51097.0,
MOUNTAIN VIEW-LFG-IC,ng,1,,42055.0,
NEW BERN-LFG-IC,ng,1,,37049.0,
PINE GROVE-LFG-IC,ng,1,,42107.0,
ROCKVILLE 1 & 2-DFO-IC,dfo,1,,51075.0,
VIRGINIA BEACH-LFG-IC,ng,1,,51810.0,
RUSSELL D SMITH-WAT-HY,hydro,1,,53001.0,
SUMMER FALLS POWER PLANT-WAT-HY,hydro,1,,53025.0,
ELTOPIA BRANCH CANAL 4.6-WAT-HY,hydro,1,,53021.0,
POTHOLES EAST CANAL 66.0-WAT-HY,hydro,1,,53021.0,
MAIN CANAL HEADWORKS-WAT-HY,hydro,1,,53025.0,
FORWARD WINDPOWER LLC-WND-WT,wind,1,,42111.0,
LOOKOUT WINDPOWER LLC-WND-WT,wind,1,,42111.0,
HAWORTH WATER TREATMENT PLANT-NG-IC,ng,1,,34003.0,
HAWORTH WATER TREATMENT PLANT-DFO-IC,dfo,1,,34003.0,
TUOLUMNE WIND PROJECT-WND-WT,wind,1,,53039.0,
LYONS FALLS HYDROELECTRIC-WAT-HY,hydro,1,,36049.0,
GOULDTOWN-WAT-HY,hydro,1,,36049.0,
KOSTERVILLE-WAT-HY,hydro,1,,36049.0,
AMPERSAND CHOWCHILLA BIOMASS LLC-WDS-ST,other,1,,0.0,
EL NIDO FACILITY-WDS-ST,other,1,,0.0,
CFB POWER PLANT-NG-ST,ng,1,,0.0,
CHRISTOFFER WIND ENERGY I LLC-WND-WT,wind,1,,27063.0,
CHRISTOFFER WIND ENERGY II LLC-WND-WT,wind,1,,27063.0,
CHRISTOFFER WIND ENERGY III LLC-WND-WT,wind,1,,27063.0,
CHRISTOFFER WIND ENERGY IV LLC-WND-WT,wind,1,,27063.0,
JEFFERS WIND 20 LLC-WND-WT,wind,1,,27033.0,
SPANISH FORK WIND PARK 2 LLC-WND-WT,wind,1,,49049.0,
MOUNTAIN WIND POWER LLC-WND-WT,wind,1,,56041.0,
MOUNTAIN WIND POWER II LLC-WND-WT,wind,1,,56041.0,
GOAT WIND LP-WND-WT,wind,1,,48431.0,
ODIN WIND FARM LLC-WND-WT,wind,1,,27033.0,
CAPRICORN RIDGE WIND LLC-WND-WT,wind,1,,48431.0,
WINNEBAGO WIND POWER PROJECT-WND-WT,wind,1,,19189.0,
BARTON WINDPOWER LLC-WND-WT,wind,1,,19195.0,
FARMERS CITY WIND LLC-WND-WT,wind,1,,29005.0,
CALRENEW-1-SUN-PV,solar,1,,6019.0,
LOCUST RIDGE II LLC-WND-WT,wind,1,,42107.0,
SILVER STAR I WIND POWER PROJECT-WND-WT,wind,1,,48143.0,
MCADOO WIND ENERGY LLC-WND-WT,wind,1,,48125.0,
TURKEY TRACK WIND ENERGY LLC-WND-WT,wind,1,,48353.0,
SCURRY COUNTY WIND II-WND-WT,wind,1,,48415.0,
GUNSIGHT MOUNTAIN WIND ENERGY LLC-WND-WT,wind,1,,48227.0,
FOWLER RIDGE WIND FARM LLC-WND-WT,wind,1,,18007.0,
SHERBINO I WIND FARM-WND-WT,wind,1,,48371.0,
EVERGREEN BIOPOWER LLC-WDS-ST,other,1,,0.0,
DIAMOND WILLOW WIND FACILITY-WND-WT,wind,1,,30025.0,
ELBOW CREEK WIND PROJECT LLC-WND-WT,wind,1,,48227.0,
CLOUD COUNTY WIND FARM-WND-WT,wind,1,,20029.0,
VIRGINIA TECH POWER PLANT-NG-ST,ng,1,,51121.0,
SPIRITWOOD STATION-LIG-ST,coal,1,,38093.0,
GEISMAR COGEN-NG-GT,ng,1,,22005.0,
PEBBLE SPRINGS WIND LLC-WND-WT,wind,1,,41021.0,
HAY CANYON WIND POWER LLC-WND-WT,wind,1,,41055.0,
DILLON WIND LLC-WND-WT,wind,1,,6065.0,
BUFFALO RIDGE I LLC-WND-WT,wind,1,,46011.0,
ELM CREEK WIND LLC-WND-WT,wind,1,,27063.0,
MORAINE II WIND LLC-WND-WT,wind,1,,27117.0,
PENASCAL WIND POWER LLC-WND-WT,wind,1,,48261.0,
SOUTH CHESTNUT LLC-WND-WT,wind,1,,42051.0,
PIONEER PRAIRIE WIND FARM-WND-WT,wind,1,,19131.0,
KLEEN ENERGY SYSTEMS PROJECT-NG-CA,ng,1,0.010270391258877987,1.204447819084976,787.9175923391404
KLEEN ENERGY SYSTEMS PROJECT-NG-CT,ng,1,0.001151543151159246,5.835473729301079,279.17930079448917
GREENLAND ENERGY CENTER-NG-GT,ng,1,0.0019818977083261987,9.115039539669043,280.39111986843915
HULL WIND II-WND-WT,wind,1,,25023.0,
PANOCHE ENERGY CENTER-NG-GT,ng,1,9.529217591838912e-23,8.944099333444802,34.577656457127944
RED HILLS WIND PROJECT LLC-WND-WT,wind,1,,40129.0,
ECOGROVE WIND LLC-WND-WT,wind,1,,17177.0,
CEDAR BAYOU 4-NG-CA,ng,1,0.007066582243039377,7.184190154910903,434.1524862413716
CEDAR BAYOU 4-NG-CT,ng,1,0.007066582243039377,7.184190154910903,434.1524862413716
BEAR GARDEN-NG-CT,ng,1,0.004469709549115635,3.859879897647544,474.75173594832194
BEAR GARDEN-NG-CA,ng,1,0.004469709549115635,3.859879897647544,474.75173594832194
VIRGINIA CITY HYBRID ENERGY CENTER-BIT-ST,coal,1,,51195.0,
CARROLL WIND FARM-WND-WT,wind,1,,19027.0,
ADAIR WIND FARM-WND-WT,wind,1,,19001.0,
WALNUT WIND FARM-WND-WT,wind,1,,19155.0,
CSU FRESNO SOLAR PROJECT-SUN-PV,solar,1,,6019.0,
ELACC PHOTOVOLTAIC POWER FACILITY-SUN-PV,solar,1,,6037.0,
DENVER INT AIRPORT-SUN-PV,solar,1,,8031.0,
CENTRAL PLAINS WIND FARM-WND-WT,wind,1,,20203.0,
FLAT RIDGE WIND FARM-WND-WT,wind,1,,20007.0,
HACKBERRY WIND FARM-WND-WT,wind,1,,48417.0,
MARSHALL WIND 2 LLC-WND-WT,wind,1,,27083.0,
MARSHALL WIND 3 LLC-WND-WT,wind,1,,27083.0,
MARSHALL WIND 4 LLC-WND-WT,wind,1,,27083.0,
MARSHALL WIND 5 LLC-WND-WT,wind,1,,27083.0,
MARSHALL WIND 6 LLC-WND-WT,wind,1,,27083.0,
KIBBY WIND FACILITY-WND-WT,wind,1,,23007.0,
CRANE CREEK WIND ENERGY CENTER-WND-WT,wind,1,,19089.0,
NORTH BRAWLEY GEOTHERMAL PLANT-GEO-BT,geothermal,1,,6025.0,
OREG 1 INC-WH-OT,other,1,,30085.0,
HIGH PLAINS-WND-WT,wind,1,,56001.0,
EXC WIND 11-WND-WT,wind,1,,0.0,
EXC WIND 10-WND-WT,wind,1,,0.0,
EXC WIND 9-WND-WT,wind,1,,0.0,
EXC WIND 8-WND-WT,wind,1,,0.0,
EXC WIND 7-WND-WT,wind,1,,0.0,
MARSHALL WIND 1 LLC-WND-WT,wind,1,,27083.0,
GLENROCK-WND-WT,wind,1,,56009.0,
ROLLING HILLS-WND-WT,wind,1,0.0008645450886176113,8.14166077696341,439.6877340470953
SEVEN MILE HILL-WND-WT,wind,1,,56007.0,
CPV ST CHARLES ENERGY CENTER-NG-CT,ng,1,,24017.0,
CPV ST CHARLES ENERGY CENTER-NG-CA,ng,1,,24017.0,
PLAINFIELD RENEWABLE ENERGY LLC-WDS-ST,other,1,,0.0,
HAVERHILL NORTH COGENERATION FACILITY-OG-ST,other,1,,0.0,
LANCHESTER GENERATING STATION-LFG-IC,ng,1,,42071.0,
BRYON CENTER-LFG-IC,ng,1,,26081.0,
PINCONNING WHITE FEATHER-LFG-IC,ng,1,,26017.0,
TRANS-JORDAN GENERATING STATION-LFG-IC,ng,1,,49035.0,
WHEAT FIELD WIND POWER PROJECT-WND-WT,wind,1,,41021.0,
ARLINGTON WIND POWER PROJECT-WND-WT,wind,1,,41021.0,
RAIL SPLITTER WIND FARM-WND-WT,wind,1,,17179.0,
MARBLE RIVER WIND FARM-WND-WT,wind,1,,36019.0,
SAGEBRUSH POWER PARTNERS-WND-WT,wind,1,,53037.0,
CROSSWIND ENERGY PROJECT-WND-WT,wind,1,,19147.0,
HARDIN HILLTOP WIND LLC-WND-WT,wind,1,,19073.0,
BOLTHOUSE S&P AND ROWEN FARMS SOLAR-SUN-PV,solar,1,,6037.0,
COVEL GARDENS GAS RECOVERY-LFG-IC,ng,1,,48029.0,
OTTAWA COUNTY PROJECT-LFG-IC,ng,1,,39123.0,
CARBON LIMESTONE-LFG-IC,ng,1,,39099.0,
LORAINE COUNTY PROJECT-LFG-IC,ng,1,,39093.0,
TAYLOR-LFG-IC,ng,1,,13269.0,
ZION LANDFILL GAS TO ENERGY FACILITY-LFG-IC,ng,1,,17097.0,
MELDAHL HYDROELECTRIC PROJECT-WAT-HY,hydro,1,,21023.0,
SECCRA COMMUNITY LANDFILL-LFG-IC,ng,1,,42029.0,
SHILOH WIND PROJECT 2 LLC-WND-WT,wind,1,,6095.0,
SACRAMENTO SOLEIL LLC-SUN-PV,solar,1,,6067.0,
WAPSIPINICON WIND PROJECT-WND-WT,wind,1,,27099.0,
HALL'S WAREHOUSE SOLAR PROJECT-SUN-PV,solar,1,,34023.0,
HOOSIER WIND PROJECT LLC-WND-WT,wind,1,,18007.0,
FLAT RIDGE WIND ENERGY LLC-WND-WT,wind,1,,20007.0,
OREG 2 INC-WH-OT,other,1,,30085.0,
PENNSAUKEN SOLAR-SUN-PV,solar,1,,34007.0,
CUMBERLAND COUNTY SOLID WASTE COMPLEX-LFG-IC,ng,1,,34011.0,
CUMBERLAND COUNTY PA LFG RECOVERY-LFG-IC,ng,1,,42041.0,
WARREN COUNTY SOLAR-SUN-PV,solar,1,,34041.0,
PPL RENEWABLE ENERGY MERCK SOLAR-SUN-PV,solar,1,,34039.0,
NORTHER TIER LANDFILL-LFG-IC,ng,1,,42015.0,
MORETOWN-LFG-IC,ng,1,,50023.0,
CHESTER DIVERSION HYDROELECTRIC PROJECT-WAT-HY,hydro,1,,16043.0,
AMERESCO STAFFORD-LFG-IC,ng,1,,51179.0,
AMERESCO OX MOUNTAIN-LFG-IC,ng,1,,6081.0,
AMERESCO JEFFERSON CITY-LFG-IC,ng,1,,29051.0,
AMERESCO KELLER CANYON-LFG-IC,ng,1,,6013.0,
AMERESCO CHIQUITA CANYON-LFG-GT,ng,1,,6037.0,
ATLANTIC CITY CONVENTION CENTER-SUN-PV,solar,1,,34001.0,
NOBLE ALTONA WINDPARK LLC-WND-WT,wind,1,,36019.0,
NOBLE WETHERSFIELD WINDPARK LLC-WND-WT,wind,1,,36121.0,
NOBLE CHATEAUGAY WINDPARK LLC-WND-WT,wind,1,,36033.0,
GREAT PLAINS WINDPARK LLC-WND-WT,wind,1,,48195.0,
DAVE GATES GENERATING STATION-NG-GT,ng,1,,30023.0,
GAP PACIFIC DISTRIBUTION CENTER-SUN-PV,solar,1,,6019.0,
BROAD MOUNTAIN-LFG-GT,ng,1,,42107.0,
LANGDON WIND II LLC-WND-WT,wind,1,,38019.0,
OSCEOLA WINDPOWER II-WND-WT,wind,1,,19143.0,
ORANGE GROVE PEAKING FACILITY-NG-GT,ng,1,,6073.0,
SAS SOLAR FARM-SUN-PV,solar,1,,37183.0,
"IMPERIAL VALLEY SOLAR, LLC-SUN-PV",solar,1,,6025.0,
FPL ENERGY ASHTABULA WIND LLC-WND-WT,wind,1,,38003.0,
EC&R PANTHER CREEK WIND FARM I-WND-WT,wind,1,,48227.0,
EC&R PANTHER CREEK WIND FARM II-WND-WT,wind,1,,48173.0,
WWRF SOLAR PLANT-SUN-PV,solar,1,,8045.0,
FPL ENERGY CRYSTAL LAKE WIND LLC-WND-WT,wind,1,,19081.0,
FPL ENERGY STORY WIND LLC-WND-WT,wind,1,,19169.0,
FPL ENERGY CRYSTAL LAKE WIND II LLC-WND-WT,wind,1,,19081.0,
FAIRFIELD UNIVERSITY CHP PLANT-NG-GT,ng,1,,9001.0,
DESOTO NEXT GENERATION SOLAR ENERGY-SUN-PV,solar,1,,12027.0,
SPACE COAST NEXT GEN SOLAR ENERGY-SUN-PV,solar,1,,12009.0,
THREEMILE CANYON-WND-WT,wind,1,,41049.0,
CASSIA WIND-WND-WT,wind,1,,16083.0,
