Speed bin (m/s),AK,CO,WY,IL,IA,MN,WI,VT,MA,CA,NE,TN,WA,SD,TX,OR,NY,KS,PA,MI,WV,ND,OK,NM,OH,NJ,ID,MT,HI,NH,ME,MO,IN,UT,AZ,DE,NV,MD,RI,NC,CT,Offshore
18.04,0.7534853851487735,0.7157573288172152,0.7376638382356737,0.6699510501309902,0.6198692762078756,0.6931584079675943,0.6597238576109276,0.717966354434783,0.7120087284332302,0.7269287231124669,0.6542701613232605,0.7291662089664257,0.6938180363557125,0.6926597741304301,0.697571031065912,0.6756158540212711,0.6868052461302461,0.6739278723234097,0.704042531422743,0.6703907502889819,0.7326660080575997,0.6902073923304334,0.6650024442764089,0.7021060901114072,0.5899985522547455,0.7346178371580563,0.6209803390763846,0.7367256420043354,0.647853183466916,0.7198928976973162,0.7129558204621788,0.6896059106546576,0.6424026389742068,0.6378892122255279,0.7125798410355564,0.5821276253552157,0.5329944180837025,0.7232571294134286,0.72659984302744,0.7335643439995705,0.7155254669686688,0.8667189972583011
18.05,0.753123181393769,0.71536692446642,0.7373090921880882,0.6695255280522795,0.6194235427495225,0.6927641103507505,0.6593075466405525,0.7176267816381445,0.711631247627792,0.7265996011761151,0.6538096462307027,0.7288204487804097,0.693436362562125,0.6922631821528411,0.6971732787228639,0.6752160749700982,0.68640753160824,0.6735004527731412,0.7036460351211149,0.6699303884424141,0.7323068826929142,0.6897926489548458,0.6645619633768388,0.7017203067208075,0.5895157287957442,0.734252289798723,0.620522839890365,0.7363449825090227,0.6474552232309484,0.7195464720480026,0.7125866613477108,0.689198543089404,0.6419715070738832,0.6374435703286423,0.7121901753296245,0.5816482954726068,0.532503495974729,0.7228790387133637,0.7261858799040267,0.7331186381521296,0.715115731704456,0.8662224708857896
18.06,0.7527603964775607,0.714976052673663,0.7369537459415711,0.6690997234699928,0.6189776900945071,0.6923694073562588,0.6588909487961646,0.7172865873994024,0.7112532856791434,0.7262698761599554,0.6533489584187151,0.7284740680677372,0.6930542609932766,0.6918661907593101,0.696775117516465,0.6748159342685346,0.6860094190313413,0.6730727505527792,0.7032491014658665,0.6694698364215319,0.7319471669148887,0.6893775433064969,0.664121242944811,0.7013340702274822,0.5890329440182706,0.7338861639359378,0.6200652525883599,0.7359637848973374,0.6470569634826074,0.719199434250627,0.7122169671450302,0.6887908014680731,0.6415401678752615,0.6369977778312177,0.7118000464342586,0.5811689678923002,0.5320127536629974,0.7225004105481873,0.725771469549779,0.7326725775524005,0.7147055448583528,0.8657244424298322
18.07,0.7523970329852219,0.7145847160103802,0.7365978022017257,0.6686736387176192,0.6185317202976526,0.6919743014367202,0.6584740664037774,0.7169457745164084,0.7108748451042068,0.7259395505882913,0.6528881001833834,0.7281270695980622,0.6926717340603612,0.6914688023938917,0.696376549925778,0.6744154343381745,0.6856109109022348,0.672644767983185,0.7028517330346487,0.6690090964671966,0.7315868634627962,0.6889620778833836,0.6636802853049839,0.7009473831869157,0.5885501997913476,0.7335194623067463,0.6196075791858775,0.735582051852718,0.646658406472621,0.718851787111149,0.7118467405656578,0.6883826882552568,0.6411086235661062,0.636551836816873,0.7114094569132061,0.5806896447566481,0.5315221927669773,0.7221212476802705,0.7253566146450662,0.7322261646928194,0.7142949091743844,0.865224915820658
18.080000000000002,0.7520330934991252,0.7141929170439023,0.7362412636710393,0.6682472761231208,0.6180856354072428,0.6915787950402071,0.6580569017838069,0.7166043457834563,0.7104959284161103,0.7256086269827995,0.6524270738140083,0.7277794561377877,0.6922887841704817,0.6910710194961387,0.6959775784253255,0.6740145775955048,0.6852120097187329,0.672216507379843,0.7024539324004841,0.6685481708142686,0.7312259750725311,0.6885462551782521,0.6632390927759881,0.7005602481501341,0.5880674979762791,0.7331521876447287,0.6191498216917748,0.7351997860549655,0.6462595544465177,0.718503533431931,0.7114759843170481,0.687974205910635,0.6406768763282549,0.6361057493631321,0.7110184093260432,0.5802103281990277,0.5310318148964221,0.7217415528677962,0.7249413178655248,0.7317794020611189,0.7138838273914558,0.8647238950055751
18.09,0.7516685805989167,0.7138006583374358,0.7358841330488582,0.6678206380089279,0.6176394374650283,0.6911828906102524,0.6576394572510673,0.7162623039912589,0.7101165381241684,0.7252771078625094,0.6519658815931055,0.7274312304500419,0.6919054137266372,0.6906728445010891,0.695578205485077,0.6736133664518965,0.6848127179737633,0.6717879710528548,0.702055702131754,0.6680870616916041,0.7308645044765849,0.6881300776785855,0.6627976676704235,0.7001726676636881,0.5875848404266643,0.7327843426799744,0.6186919821082628,0.7348169901802221,0.6458604096446248,0.7181546760117128,0.7111047011025703,0.6875653568889637,0.6402449283376181,0.6356595175414276,0.7106269062281588,0.5797310203438601,0.5305416216523946,0.7213613288647371,0.7245255818820414,0.731332292140313,0.7134723022433344,0.8642207118882941
18.1,0.7513034968614916,0.7134079424500461,0.7355264130313639,0.6673937266919316,0.6171931285062311,0.6907865905858361,0.6572217351147678,0.7159196519269233,0.7097366767338651,0.7249449957437807,0.651504525796408,0.7270823952946528,0.6915216251277078,0.6902742798392534,0.6951784335704353,0.6732118033135963,0.6844130381553575,0.671359161306933,0.7016570447921797,0.6676257713220521,0.7305024544040222,0.6877135478665958,0.662356012294856,0.6997846442696407,0.5871022289884137,0.7324159301390583,0.6182340624309131,0.7344336669009467,0.6454609743020613,0.7178052176455901,0.7107328936214867,0.6871561436400647,0.6398127817641797,0.6352131434171013,0.7102349501707386,0.5792517233066277,0.5300516146272936,0.7209805784208352,0.7241094093607355,0.7308848374086825,0.7130603364586354,0.8637167160551791
18.11,0.7509378448609723,0.7130147719366413,0.7351681063115494,0.6669665444834821,0.6167467105595529,0.690389897401374,0.6568037376785074,0.7155763923739304,0.7093563467468389,0.7246122931402841,0.6510430086928689,0.7267329534281256,0.6911374207684438,0.6898753279366028,0.6947782651422248,0.6728098905817206,0.6840129727466412,0.6709300804413961,0.701257962940814,0.6671643019224547,0.730139827580458,0.6872966682192152,0.6619141289498162,0.699396180505554,0.5866196654997644,0.7320469527450191,0.617776064648667,0.7340498188858966,0.6450612506487361,0.7174551611249896,0.7103605645689354,0.686746568608815,0.639380438771997,0.6347666290494098,0.7098425437007481,0.5787724391938931,0.5295617954048822,0.7205993042815831,0.7236928029629432,0.7304370403397603,0.7126479327608064,0.8632112379547573
18.12,0.7505716271686826,0.7126211493479543,0.7348092155791948,0.6665390936893809,0.6163001856471799,0.6899928134867069,0.6563854672402734,0.7152325281121108,0.7089755506608644,0.7242790025629757,0.6505813325446625,0.7263829076036152,0.6907528030394514,0.6894759912145573,0.6943777026566786,0.6724076306522451,0.6836125242258198,0.6705007307501616,0.7008584591320224,0.6667026557036423,0.7297766267280332,0.6868794412080845,0.6614720199297969,0.6990072789044726,0.5861371517912968,0.7316774132173338,0.6173179907438402,0.7336654488001031,0.6446612409093435,0.7171045092376463,0.7099877166359094,0.6863366342351354,0.6389479015192006,0.6343199764915244,0.709449689360917,0.5782931701033176,0.5290721655603128,0.7202175091882028,0.7232757653452,0.7299889034023167,0.7122350938681103,0.8627036023723791
18.13,0.7502048463531259,0.7122270772305275,0.7344497435208444,0.6661113766098796,0.6158535557847907,0.6895953412670881,0.655966926092437,0.7148880619176226,0.7085942909698372,0.7239451265200815,0.6501194996071874,0.726032260570906,0.6903677743271819,0.6890762720899739,0.6939767485654271,0.6720050259160003,0.6832116950661715,0.6700711145217425,0.7004585359154725,0.6662408348704346,0.729412854565393,0.6864618692995464,0.6610296875232514,0.6986179419949144,0.5856546896859494,0.7313073142718979,0.6168598426921332,0.7332805593048519,0.6442609473033598,0.7167532647675815,0.7096143525092393,0.6859263429539821,0.6385151721579962,0.6338731877905373,0.7090563896897231,0.5778139181236805,0.5285827266601554,0.7198351958776273,0.7228582991592258,0.7295404290603467,0.7118218224936121,0.8621951732947721
18.14,0.7498375049799602,0.7118325581266942,0.7340896928197823,0.6656833955396718,0.6154068229815614,0.6891974831631709,0.6555481165217488,0.7145429965629286,0.708212570163756,0.723610667517072,0.6496575121290683,0.7256810150763862,0.689982337013917,0.6886761729751345,0.6935754053154835,0.6716020787586616,0.6828104877360333,0.6696412340392395,0.7000581958361181,0.6657788416216366,0.7290485138076613,0.6860439549546344,0.6605871340125898,0.698228172300853,0.5851722809990345,0.7309366586209991,0.6164016224626359,0.7328951530576611,0.6438603720450391,0.7164014304950785,0.7092404748715722,0.685515697195335,0.6380822528346639,0.6334262649874627,0.708662647221376,0.5773346853348955,0.5280934802624226,0.7194523670824795,0.7224404070519066,0.7290916197730539,0.7114081213451628,0.861685274037527
18.150000000000002,0.7494696056119765,0.7114375945745643,0.7337290661560109,0.6652551527678914,0.6149599892401725,0.6887992415909999,0.6551290408093374,0.7141973348167768,0.7078303907287077,0.7232756280566442,0.6491953723521589,0.7253291738630232,0.6895964934777574,0.6882756962777349,0.6931736753492344,0.6711987915607441,0.6824089046987918,0.6692110915803375,0.699657441434187,0.6653166781500384,0.7286836071664206,0.6856257006290657,0.66014436167418,0.6978379723417065,0.5846899275382555,0.7305654489732979,0.6159433320178365,0.7325092327122606,0.6434595173434101,0.716049009196661,0.7088660864013547,0.6851046993841874,0.6376491456895597,0.6329792101172405,0.7082684644858026,0.5768554738080318,0.5276044279165981,0.7190690255310547,0.7220220916652814,0.7286424779948384,0.7109939931253844,0.8611739086639127
18.16,0.7491011508090752,0.7110421891080079,0.7333678662062255,0.6648266505781073,0.6145130565568168,0.6884006189619984,0.6547097012307058,0.7138510794441751,0.7074477551468509,0.7229400106386993,0.648733082511544,0.7249767396703433,0.6892102460926116,0.6878748444008727,0.692771561104427,0.670795166697594,0.6820069484128728,0.6687806894173002,0.6992562752451669,0.6648543466424137,0.7283181373496883,0.6852071087732315,0.6597013727783441,0.6974473446323252,0.5842076311037216,0.7301936880338036,0.6154849733136296,0.7321228009185718,0.643058385402274,0.7156960036450719,0.7084911897728148,0.6846933519405378,0.637215852857116,0.6325320252087401,0.7078738440086312,0.5763762856053319,0.5271155711636626,0.7186851739473001,0.721603355636524,0.7281930061752829,0.7105794405316561,0.860661081253238
18.17,0.7487321431282422,0.7106463442566369,0.733006095643793,0.6643978912483188,0.6140660269212039,0.6880016176829563,0.6542901000557271,0.7135042332063712,0.7070646658963995,0.7226038177603238,0.6482706448355426,0.7246237152344046,0.6888235972281816,0.6874736197430362,0.6923690650141561,0.6703912065393813,0.6816046213317293,0.6683500298169636,0.6988546997997931,0.6643918492795176,0.7279521070618933,0.684788181832188,0.6592581695893565,0.697056291682976,0.5837253934879632,0.7298213785038514,0.6150265482993218,0.7317358603226854,0.6426569784201981,0.7153424166092476,0.7081157876559407,0.6842816572793782,0.6367823764658413,0.6320847122847625,0.7074787883111749,0.5758971227802292,0.52662691153612,0.7183008150507965,0.7211842015979281,0.7277432067591382,0.7101644662560984,0.860146112524192
18.18,0.7483625851235283,0.7102500625457926,0.7326437571387286,0.6639688770509526,0.6136189023165688,0.6876022401560211,0.6538702395486432,0.7131567988608318,0.7066811254516077,0.7222670519157666,0.6478080615457105,0.7242701032877771,0.6884365492499525,0.687072024698094,0.6919661895068546,0.6699869134510951,0.681201925903834,0.6679191150407331,0.698452717624034,0.6639291882360862,0.7275855190038547,0.6843689222456493,0.6588147543654435,0.6966648159993323,0.5832432164759493,0.7294485230810828,0.6145680589176415,0.7313484135668424,0.642255298590516,0.7149882508543002,0.7077398827164665,0.6838696178106858,0.6363487186383237,0.6316372733620459,0.7070832999104186,0.5754179873773687,0.5261384505580251,0.7179159515567394,0.7207646321768932,0.727293082186311,0.7097490729855607,0.8596303748433761
18.19,0.7479924793460249,0.7098533464965271,0.7322808533576738,0.6635396102528582,0.6131716847196781,0.6872024887786863,0.6534501219680611,0.7128087791612194,0.7062971362827537,0.7219297155964225,0.647345334856843,0.723915906559518,0.68804910451918,0.686670061655283,0.6915629370062806,0.669582289792534,0.6807988645726661,0.6674879473445776,0.6980503312390797,0.6634663656808351,0.7272183758727601,0.6839493324479782,0.658371129358782,0.6962729200824592,0.5827611018451031,0.7290751244594214,0.6141095071047453,0.730960463289414,0.641853348101322,0.7146335091414926,0.7073634776158512,0.6834572359394129,0.635914881491229,0.6311897104512667,0.7066873813190027,0.5749388814326246,0.5256501897450097,0.7175305861759205,0.7203446499959072,0.7268426348918501,0.7093332634016055,0.8591131874538199
18.2,0.7476218283438422,0.7094561986255894,0.7319173869638727,0.6631100931153043,0.6127243761008369,0.6868023659437807,0.6530297495669505,0.7124601768573733,0.7059127008561249,0.7215918112908087,0.6468824669769787,0.72356112777515,0.6876612653928784,0.6862677329991976,0.6911593099315063,0.6691773379183019,0.6803954397767038,0.6670565289790248,0.697647543161328,0.6630033837764588,0.7268506803621426,0.6835294148681783,0.6579272968154972,0.6958806064288027,0.5822790513653175,0.7287011853290524,0.6136508947902266,0.73057201212488,0.6414511291354696,0.714278194228219,0.7069865750112616,0.6830445140654774,0.6354808671353043,0.6307420255570451,0.7062910350452081,0.5744598069731199,0.5251621306043092,0.7171447216147093,0.7199242576725327,0.726391867305934,0.7089170401804954,0.8585938639843738
18.21,0.7472506346620877,0.70905862144541,0.731553360617152,0.6626803278939752,0.6122769784238953,0.686401874039458,0.6526091245926412,0.7121109946952868,0.7055278216340019,0.7212533414845469,0.6464194601074018,0.7232057696566381,0.6872730342238103,0.6858650411097795,0.6907553106969074,0.6687720601777998,0.6799916539494131,0.6666248621891571,0.6972443559023725,0.6625402446796296,0.7264824351618593,0.6831091719298855,0.6574832589756618,0.6954878775301758,0.5817970667989711,0.7283267083764013,0.6131922238971226,0.7301830627038106,0.6410486438705676,0.7139223088679818,0.7066091775555562,0.6826314545837546,0.6350466776753779,0.630294220677948,0.7058942635929424,0.5739807660172448,0.5246742746347897,0.716758360575035,0.719503457819392,0.7259407818538572,0.7085004059931789,0.8580737911354055
18.22,0.7468789008428428,0.7086606174640843,0.7311887769738968,0.6622503168389672,0.6118294936462567,0.6860010154491865,0.6521882492868206,0.7117612354170874,0.7051425010746438,0.7209143086603428,0.6459563164426458,0.7228498349223675,0.6868844133604731,0.6854619883623065,0.6903509417121514,0.6683664589152202,0.6795875095192387,0.6661929492146069,0.69684077196899,0.6620769505409967,0.7261136429580708,0.6826886060513615,0.6570390180732963,0.695094735873748,0.5813151499009457,0.7279516962841119,0.612733496341923,0.7297936176528452,0.6406458944789781,0.7135658558103714,0.7062312878972654,0.6822180598840668,0.6346123152103608,0.6298462978064929,0.7054970694617246,0.5735017605746764,0.5241866233269742,0.7163715057543678,0.7190822530441523,0.7254893809560192,0.7080833635052772,0.8575522810456744
18.23,0.746506629425143,0.7082621891853589,0.7308236386870299,0.661820062194785,0.6113819237188834,0.6855997925517385,0.6517671258855309,0.7114109017610154,0.7047567416322732,0.7205747152979661,0.6454930381704961,0.7224933262871217,0.6864954051470892,0.6850585771273829,0.6899462053821868,0.66796053646954,0.6791830089095939,0.665760792289552,0.696436793863128,0.6616135035051858,0.7257443064332187,0.682267719645484,0.6565945763363655,0.6947011839420307,0.580833302418641,0.727576151731026,0.6122747140345776,0.7294036795946746,0.6402428831278129,0.7132088378010446,0.7058529086805759,0.6818043323511753,0.6341777818332476,0.6293982589291511,0.7050994551466715,0.573022792646397,0.5236991781630695,0.7159841598457024,0.7186606459495108,0.7250376670279097,0.7076659153770708,0.85702933790313
18.240000000000002,0.7461338229449532,0.7078633391086162,0.7304579484059894,0.6613895662003383,0.6109342705863049,0.6851982077211813,0.6513457566191675,0.7110599964614048,0.7043705457570606,0.7202345638742329,0.6450296274719949,0.7221362464620602,0.6861060119235936,0.6846548097709276,0.6895411041072329,0.6675542951745159,0.6787781545388518,0.6653283936427119,0.6960324240818931,0.6611499057107983,0.7253744282660044,0.6818465151197409,0.6561499359867805,0.6943072242128681,0.5803515260919909,0.7272000773921612,0.6118158788785049,0.7290132511480194,0.6398396119789318,0.7128512575817045,0.7054740425453124,0.6813902743647708,0.6337430796311193,0.6289501060263532,0.7047014231384819,0.572543864224714,0.5232119406169926,0.7155963255375393,0.7182386391331812,0.7245856424800988,0.7072480642634853,0.8565042697924603
18.25,0.7457604839351497,0.7074640697288598,0.7300917087767087,0.6609588310889392,0.610486536186625,0.6847962633268658,0.6509241437124766,0.7107085222486615,0.7039839158951107,0.7198938568629835,0.6445660865214438,0.721778598154697,0.685716236025624,0.6842506886541657,0.6891356402827682,0.6671477373586769,0.6783729488203359,0.6648957554973439,0.6956276651175386,0.6606861592904119,0.7250040111313693,0.6814249948762223,0.6557050992403961,0.693912859159423,0.5798698226534813,0.7268234759386925,0.6113569927705997,0.7286223349276133,0.639436083188939,0.7124931178900791,0.7050946921269221,0.6809758882994663,0.6333082106851442,0.6285018410724912,0.704302975923425,0.5720649772932785,0.5227249121543978,0.7152080055138674,0.717816235187879,0.7241333097182228,0.7068298128140806,0.8559784746930705
18.26,0.7453866149254957,0.7070643835366992,0.7297249224415933,0.6605278590882988,0.6100387224515275,0.6843939617334172,0.6505022893845531,0.710356481849244,0.7035968544884466,0.7195525967350654,0.6441024174864066,0.7214203840688784,0.6853260797845085,0.6838462161336172,0.6887298162995209,0.666740865345318,0.6779673941623104,0.664462880071238,0.6952225194574522,0.6602222663705786,0.7246330577004717,0.6810031613116126,0.6552600683070106,0.6935180912501668,0.579388193828164,0.7264463500379288,0.6108980576012406,0.7282309335441816,0.6390322989091819,0.7121344214599007,0.7047148600564557,0.6805611765247859,0.6328731770705784,0.6280534660359245,0.7039041159833237,0.5715861338271048,0.5222380942327018,0.714819202454147,0.7173934367013066,0.723680671142973,0.7064111636730351,0.8554512591895247
18.27,0.7450122184426224,0.7066642830183372,0.729357592039501,0.6600966524205231,0.6095908313062868,0.6839913053007266,0.6500801958488384,0.7100038779856437,0.7032093639749964,0.7192107859583137,0.6436386225277155,0.7210616069047627,0.6849355455272563,0.6834413945610873,0.6883236345434585,0.666333681452497,0.6775614929679721,0.6640297695767143,0.6948169895841447,0.6597582290718262,0.724261570640669,0.6805810168171844,0.6548148453903657,0.6931229229488669,0.5789066413336752,0.7260687023532955,0.6104390752543002,0.7278390496044245,0.6386282612857477,0.7117751710208862,0.7043345489605533,0.6801461414051595,0.6324379808567704,0.6276049828789819,0.7035048457955433,0.5711073357925894,0.5217514883011125,0.714429919033293,0.716970246256142,0.7232277291500849,0.7059921194791358,0.854922627528947
18.28,0.7446372970100061,0.7062637706555521,0.7289897202057201,0.6596652133021118,0.6091428646697715,0.6835882963839384,0.6496578653131186,0.7096507133763645,0.7028214467885782,0.7188684269975318,0.6431747037994716,0.7207022693587977,0.6845446355765445,0.6830362262836562,0.6879170973957757,0.6659261879930254,0.6771552476354401,0.663596426220618,0.6944110779752397,0.6592940495086567,0.7238895526154946,0.6801585637787898,0.6543694326881462,0.6927273567145756,0.5784251668802498,0.7256905355443115,0.6099800476071514,0.7274466857109968,0.6382239724594616,0.7114153692987164,0.7039537614614257,0.6797307852999115,0.632002624107159,0.6271563935579676,0.7031051678329758,0.5706285851475308,0.5212650958006535,0.7140401579216566,0.7165466664300221,0.7227744861303242,0.7055726828657636,0.8543918822743546
18.29,0.7442618531479493,0.705862848925688,0.7286213095719496,0.6592335439439554,0.6086948244544556,0.6831849373334443,0.6492352999795237,0.7092969907359037,0.7024331053588869,0.7185255223144728,0.6427106634490527,0.7203423741237002,0.6841533522507104,0.6826307136436711,0.6875102072328876,0.6655183872744647,0.6767486605577493,0.663162852204318,0.6940047871034598,0.6588297297895478,0.7235170062846399,0.6797358045768557,0.6539238323919797,0.6923313950016197,0.5779437721707401,0.725311852266572,0.6095209765306774,0.727053844462491,0.6378194345658847,0.7110550190150164,0.70357250017684,0.6793151105632558,0.6315671088792792,0.6267077000231654,0.7027050845640284,0.5701498838411484,0.5207789181641919,0.7136499217850105,0.7161226997955319,0.7223209444694785,0.7051528564608829,0.8538604326327576
18.3,0.7438858893735578,0.705461520301637,0.7282523627662767,0.6588016465513307,0.6082467125664225,0.6827812304948717,0.6488125020445239,0.7089427127747324,0.7020443421114781,0.7181820743678208,0.6422465036171143,0.7199819238884355,0.6837616978637384,0.6822248589787341,0.6871029664264166,0.6651102815991213,0.6763417341228398,0.6627290497237002,0.6935981194366172,0.6583652720169519,0.7231439343039321,0.6793127415863749,0.6534780466874353,0.6919350402595874,0.5774624589006297,0.7249326551717259,0.6090618638892783,0.7266605284534166,0.6374146497353113,0.7106941228873359,0.7031907677201017,0.6788991195442845,0.6311314372247613,0.6262589042188417,0.7023045984526082,0.5696712338141019,0.5202929568164639,0.7132592132845308,0.7156983489201891,0.7218671065483423,0.7047326428870275,0.8533275796571063
18.31,0.7435094082007221,0.7050597872518282,0.7278828824131588,0.6583695233239001,0.6077985309053755,0.6823771782090753,0.6483894736989309,0.7085878821992767,0.7016551594677567,0.7178380856131727,0.6417822264375949,0.7196209213381958,0.6833696747252522,0.681818664621695,0.686695377343185,0.66470187326404,0.6759344707135493,0.6622950209691668,0.6931910774376024,0.6579006782872975,0.7227703393253156,0.6788893771769012,0.6530320777540254,0.6915382949333202,0.5769812287580521,0.7245529469074583,0.6086027115408815,0.7262667402741853,0.637009620092768,0.7103326836291295,0.7028085667000405,0.6784828145869634,0.6306956111893345,0.6258100080832514,0.7019037119581106,0.5691926369985115,0.5198072131741023,0.7128680350767813,0.7152736163664326,0.721412974742709,0.7043120447612911,0.8527933276515742
18.32,0.743132412140096,0.7046576522402115,0.7275128711334015,0.6579371764557087,0.6073502813646435,0.6819727828121278,0.6479662171278933,0.7082325017118979,0.7012655598449618,0.7174935585030194,0.6413178340377204,0.7192593691543802,0.6829772851405009,0.6814121329006405,0.6862874423452032,0.6642931645609994,0.6755268727076043,0.6618607681256318,0.6927836635643718,0.6574359506909878,0.7223962239968319,0.6784657137125412,0.652585927765205,0.6911411614628988,0.5765000834238052,0.72417273011747,0.608143521336949,0.7258724825110894,0.6366043477580108,0.7099707039497364,0.7024258997209931,0.6780661980301211,0.6302596328128285,0.6253610135486412,0.7015024275354056,0.5687140953179759,0.5193216886456615,0.7124763898136967,0.7148485046916087,0.720958551423358,0.7038910646953122,0.85225697367983
18.330000000000002,0.7427549036990757,0.7042551177262466,0.7271423315441388,0.6575046081351817,0.6069019658311904,0.6815680466353116,0.6475427345108979,0.7078765740108743,0.7008755456561522,0.7171484954867285,0.6408533285380084,0.7188972700145746,0.6825845314103531,0.6810052661388858,0.6858791637896623,0.6638841577765064,0.675118942477613,0.6614262933725178,0.6923758802699387,0.6569710913124032,0.7220215909625999,0.6780417535519496,0.6521395988883711,0.6907436422836354,0.5760190245713701,0.7237920074414583,0.6076842951224862,0.725477757746287,0.636198834845524,0.709608186554363,0.7020427693827883,0.6776492722074439,0.6298235041291758,0.6249119225412556,0.701100747634825,0.5682356106875937,0.5188363846316456,0.7120842801425671,0.7144230164479577,0.7205038389560448,0.7034697052952654,0.8517199381253722
18.34,0.7423768853817823,0.7038521861648876,0.7267712662588136,0.6570718205451227,0.6064535861856213,0.6811629720051089,0.6471190280217672,0.7075201017903827,0.7004851193101955,0.716802899010525,0.6403887120522725,0.7185346265925309,0.6821914158312838,0.6805980666549656,0.6854705440289229,0.663474855191792,0.6747106823910557,0.6609915988837538,0.6919677300023619,0.656506102229901,0.7216464428627963,0.6776174990483217,0.6516930932848644,0.6903457398260612,0.575538053866925,0.7234107815150985,0.6072250347360513,0.7250825685577827,0.635793083464518,0.7092451341440622,0.7016591782807315,0.6772320394474667,0.6293872271664147,0.6244627369813404,0.7006986747021493,0.5677571850139811,0.5183513025245337,0.7116917087060222,0.7139971541826036,0.7200488397014899,0.7030479691618491,0.8511815165319484
18.35,0.7419983596890384,0.7034488600065709,0.7263996778871575,0.6566388158627106,0.606005144302191,0.6807575612431943,0.6466950998286582,0.7071630877404789,0.7000942832117525,0.7164567715174737,0.639923986687627,0.7181714415581473,0.6817979406953659,0.6801905367626243,0.6850615854105069,0.6630652590828048,0.6743020948102781,0.6605566868277706,0.6915592152047352,0.6560409855158151,0.7212707823336371,0.6771929525493876,0.6512464131099682,0.6899474565159164,0.5750571729693637,0.723029054970024,0.6067657420097625,0.7246869175194104,0.6353870957189282,0.7088815494157152,0.7012751290055893,0.6768145020735664,0.6289508039466902,0.6240134587831478,0.700296211178596,0.567278820195293,0.5178664437088063,0.711298678142015,0.7135709204375388,0.7195935560153679,0.7026258588902732,0.8506417132586488
18.36,0.7416193291183513,0.7030451416972017,0.7260275690351718,0.6562055962594984,0.605556642048813,0.680351816666425,0.6462709520940618,0.7068055345470803,0.6997030397612647,0.7161101154474621,0.6394591545444912,0.7178077175774489,0.6814041082902598,0.679782678770809,0.684652290277088,0.6626553717202087,0.6738931820924835,0.6601215593675003,0.6911503383151769,0.6555757432364587,0.7208946120073577,0.6767681163974071,0.6507995605129105,0.6895487947741409,0.5745763835303113,0.7226468304338085,0.6063064187693088,0.7242908072008167,0.6349808737074127,0.7085174350620136,0.7008906241435743,0.676396662403955,0.6285142364862586,0.6235640898549417,0.6998933595008066,0.566800518121242,0.5173818095609722,0.7109051910838069,0.7131443177496135,0.7191379902482986,0.7022033770702494,0.8500998198919494
18.37,0.7412397961638912,0.702641033678141,0.7256549423051069,0.6557721639014111,0.6051080812870644,0.6799457405868332,0.6458465869748014,0.706447444891947,0.6993113913549418,0.7157629332371817,0.6389942177165946,0.7174434573125666,0.6810099208992036,0.6793744949836583,0.6842426609664825,0.6622451953693753,0.6734839465897238,0.6596862186603708,0.6907411017668198,0.6551103774521236,0.7205179345121944,0.6763429929291622,0.6503525376368631,0.6891497570168624,0.5740956871941413,0.7222641105299459,0.6058470668339566,0.7238942401674425,0.6345744195233516,0.7081527937714385,0.7005056662763299,0.6759785227516713,0.628077526795488,0.6231146320990013,0.6994901221008336,0.5663222806731175,0.5168974014495943,0.7105112501599514,0.7127173486505236,0.7186821447458345,0.7017805262859789,0.8495572679410361
18.38,0.740859763316474,0.7022365383861937,0.7252818002954441,0.6553385209487443,0.6046594638721983,0.6795393353116178,0.6454220066220329,0.706088821452665,0.6989193403847479,0.7154152273201121,0.6385291782909815,0.7170786634217197,0.6806153808010048,0.6789659877004965,0.6838326998116405,0.6618347322903817,0.673074390648893,0.6592506668583059,0.6903315079878012,0.6546448902170823,0.7201407524723655,0.6759175844759527,0.649905346618943,0.6887503456553886,0.5736150855979913,0.7218808978778343,0.6053876880165608,0.7234972189805075,0.6341677352548454,0.707787628228245,0.7001202579809168,0.6755600854245751,0.6276406768788625,0.6226650874116277,0.6990865014061303,0.5658441097238072,0.5164132207353166,0.7101168579942803,0.7122900156667982,0.7182260218484526,0.7013573091161429,0.8490133474626962
18.39,0.7404792330635395,0.7018316582535942,0.7249081456008761,0.6549046695561616,0.6042107916531476,0.6791326031431357,0.6449972131812425,0.7057296669026267,0.6985268892383889,0.7150670001265012,0.6380640383480165,0.7167133385591945,0.6802204902700294,0.6785571592158228,0.6834224091406378,0.6614239847380051,0.6726645166117204,0.6588149061077206,0.6899215594012522,0.6541792835795879,0.7197630685080532,0.6754918933635904,0.6494579895902135,0.6883505630961948,0.573134580371781,0.7214971950927553,0.6049282841235717,0.7230997461969921,0.6337608229847136,0.707421941112442,0.6997344018297962,0.6751413527253401,0.6272036887349839,0.6222154576831476,0.6986824998395366,0.5653660071378145,0.5159292687708892,0.7097220172058871,0.7118623213197874,0.7177696238915438,0.7009337281338914,0.8484680628688017
