Area Name,State,UA,MDV Truck,HDV Truck,LDV Car - 100 mi,LDV Car - 200 mi,LDV Car - 300 mi,LDV Truck - 100 mi,LDV Truck - 200 mi,LDV Truck - 300 mi
"Memphis, TN-MS-AR",AR,Memphis,1585490.2989864196,2966536.030889612,14542878.498604672,7231411.063462413,7469776.113809344,19406019.68921072,8111764.342935448,112701.23611080766
"Fort Smith, AR-OK",AR,Fort Smith,4672574.92409816,8742634.299452888,42859101.339331836,21311584.19738139,22014066.298813667,57191192.55054985,23906060.278782196,332140.13993203023
"Fayetteville-Springdale-Rogers, AR-MO",AR,Fayetteville-Springdale-Rogers,10414017.708671918,19485176.78023481,95522372.0487932,47498267.83659724,49063927.27773563,127465070.47534284,53280715.4795633,740258.4988362765
"Texarkana-Texarkana, TX-AR",AR,Texarkana-Texarkana,1139001.5033255925,2131131.928724432,10447468.826003859,5194978.53611248,5366217.774131786,13941104.284086434,5827416.154569325,80963.52115110733
"Jonesboro, AR",AR,Jonesboro,2576726.1351297447,4821190.5973085975,23634969.65659583,11752431.341271536,12139820.311940802,31538507.76885767,13183174.439993441,183161.1462610618
"Conway, AR",AR,Conway,3145481.773425561,5885362.415234436,28851869.531934172,14346522.152049951,14819418.720239148,38499939.902610995,16093070.331201926,223589.94202342487
"Pine Bluff, AR",AR,Pine Bluff,2186968.1266612206,4091932.7922064047,20059922.01067868,9974747.569687322,10303539.721838612,26767963.545910947,11189075.127314148,155456.01973548756
"Little Rock, AR",AR,Little Rock,21394035.18339967,40029368.99598071,196236365.78915447,97578056.96839878,100794469.12612386,261857841.87146074,109457227.11968125,1520749.8980653838
"Hot Springs, AR",AR,Hot Springs,2199896.308119938,4116122.10205944,20178505.50014073,10033712.922228921,10364448.717066811,26926201.375618227,11255218.932446772,156374.99226530606
"Avondale-Goodyear, AZ",AZ,Avondale-Goodyear,5325994.807712868,6322552.98913043,46781166.02387776,23261795.759606864,24028588.594698694,62424796.707104355,26093719.79176212,362534.5055569543
"Sierra Vista, AZ",AZ,Sierra Vista,2249758.5671327068,2670715.662893214,19760877.1398469,9826037.423333548,10149939.11911921,26368918.157776948,11022273.165731173,153138.54767128956
"Flagstaff, AZ",AZ,Flagstaff,2378605.710701458,2823671.66869551,20892613.056348965,10388789.744001344,10731241.789548421,27879106.776797477,11653535.752653545,161909.02852464633
"Tucson, AZ",AZ,Tucson,30885507.371427692,36664560.14362635,271284539.3656932,134895430.87153456,139342071.66177535,362002140.1570035,151317792.0882205,2102341.918839485
"Lake Havasu City, AZ",AZ,Lake Havasu City,2278848.2503782185,2705248.3784509576,20016387.96000759,9953089.419213984,10281179.207833577,26709871.84407146,11164792.651919981,155118.6498518151
"Phoenix-Mesa, AZ",AZ,Phoenix-Mesa,131063962.16629016,155587618.02804026,1151207463.6215084,572434489.5984448,591303998.63032,1536171455.1448665,642123476.8409226,8921377.214165129
"Prescott Valley-Prescott, AZ",AZ,Prescott Valley-Prescott,3614627.7374745305,4290968.397691203,31749279.976096038,15787235.101013903,16307639.410572344,42366245.148595124,17709195.50965442,246043.66449627004
"Casa Grande, AZ",AZ,Casa Grande,2189446.525916939,2599118.50776323,19231123.034704354,9562618.769118104,9877837.234306723,25662014.180620883,10726785.550671093,149033.17452867504
"Yuma, AZ-CA",AZ,Yuma,3014450.1277850145,3578490.282869094,26477587.190733295,13165901.53233138,13599897.216363937,35331697.308111444,14768737.071758756,205190.2463404644
"Lodi, CA",CA,Lodi,2293796.872197659,2122627.7042582696,19507865.93072956,9700774.59840799,10019971.361511312,26031292.813281976,10881144.934666447,151177.7749689887
"Santa Barbara, CA",CA,Santa Barbara,7732630.125684983,7155600.8862438975,65763064.555606574,32702329.840680566,33778375.647661336,87754221.59576726,36681482.19381471,509636.15446001576
"Porterville, CA",CA,Porterville,1259766.3570370257,1165759.2713418272,10713831.505741192,5327720.87380398,5503025.561113725,14296534.84745292,5975987.011266369,83027.69837469504
"Salinas, CA",CA,Salinas,5015637.0417112205,4641356.986872209,42656076.54838242,21211801.70694456,21909760.243735775,56920260.926520854,23792810.18822428,330566.6936808882
"Seaside-Monterey, CA",CA,Seaside-Monterey,4961138.331045956,4590925.113628956,42192585.83831052,20981319.35060537,21671694.03712261,56301779.0057941,23534283.21197418,326974.835170261
"Stockton, CA",CA,Stockton,13023883.979219545,12052007.432048956,110763156.77445833,55079752.008371696,56892110.22525999,147802336.61425167,61781743.147287935,858367.9859787538
"Santa Cruz, CA",CA,Santa Cruz,6286413.748680243,5817304.986816166,53463546.8732044,26586086.82723195,27460882.213182785,71341747.39742851,29821027.28788407,414320.0536102415
"Chico, CA",CA,Chico,2645211.068420767,2447818.4470018335,22496509.393089615,11186952.363126524,11555050.69868491,30019338.115594853,12548157.758491348,174338.50769185866
"Woodland, CA",CA,Woodland,2329402.9700055937,2155576.781207372,19810682.187379234,9851357.561245805,10175509.144588351,26435370.772063334,11050050.523257142,153524.47388866002
"Delano, CA",CA,Delano,2281525.0172958425,2111271.6075118836,19403498.493905634,9648875.278224142,9966364.332851004,25892024.924227253,10822930.611758277,150368.97112882067
"Redding, CA",CA,Redding,5250122.805779386,4858344.805234867,44650288.37400229,22203473.45056386,22934062.207489897,59581336.83040263,24905146.513583887,346020.99850769935
"Merced, CA",CA,Merced,3885513.4563401346,3595566.201899144,33044807.278731592,16432357.501178421,16973051.986069717,44094984.92995659,18431813.024283588,256083.38997288037
"Camarillo, CA",CA,Camarillo,2989472.15936868,2766389.868037953,25424318.42830913,12642878.686318388,13058883.193179427,33926205.969198234,14181238.207494522,197027.79913205438
"El Centro-Calexico, CA",CA,El Centro-Calexico,687352.7247383498,636060.6528899767,5845672.284168123,2906906.8552264227,3002556.460257284,7800464.051783464,3260613.3131353334,45301.50721029548
"Bakersfield, CA",CA,Bakersfield,14612466.262070116,13522045.518220825,124273442.08759952,61798079.53063097,63831499.31088402,165830458.92276952,69317542.96890825,963067.0278980206
"Modesto, CA",CA,Modesto,10315228.888815282,9545479.323191706,87727080.21656807,43624486.36766681,45059917.60043553,117063000.17032951,48932624.30248245,679848.0591757254
"Manteca, CA",CA,Manteca,1398722.053583864,1294345.7275925216,11895596.609444443,5915383.150138926,6110024.426965433,15873481.990736233,6635154.826843277,92185.8820298547
"San Diego, CA",CA,San Diego,118407223.89559548,109571364.78449473,1007008195.4432578,500760029.6943034,517237165.5094348,1343751556.117947,561691481.985965,7803890.948565424
"Santa Clarita, CA",CA,Santa Clarita,4584526.311363003,4242416.87542136,38989644.5155955,19388576.61114247,20026543.284079406,52027774.676903516,21747738.80606894,302153.38395444484
"Oxnard, CA",CA,Oxnard,13900556.843435619,12863260.656652767,118218924.50503798,58787319.12356829,60721672.07501658,157751311.74211586,65940439.416973256,916147.0572619479
"Santa Maria, CA",CA,Santa Maria,3975331.1256337697,3678681.439994276,33808672.2364478,16812208.47025622,17365401.668375134,45114286.193084165,18857883.47939831,262003.02285811614
"San Luis Obispo, CA",CA,San Luis Obispo,1783511.4247452323,1650421.1017596796,15168083.181890547,7542709.005685708,7790896.227770043,20240287.488445133,8460490.351394126,117546.27974814025
"Sacramento, CA",CA,Sacramento,62876641.49164534,58184620.79120871,534741810.5154118,265913749.3857384,274663443.2588983,713559376.4310153,298269588.457569,4144024.640299812
"Lancaster-Palmdale, CA",CA,Lancaster-Palmdale,10317524.711051164,9547603.825121673,87746605.30744304,43634195.70779987,45069946.41917423,117089054.44810532,48943515.05518843,679999.3704367843
"Livermore, CA",CA,Livermore,4675308.786408557,4326424.922920443,39761714.777576335,19772507.873137247,20423107.518301267,53058025.096576095,22178386.035765436,308136.60450457816
"Tracy, CA",CA,Tracy,528651.5397442833,489202.16857951664,4495979.3460371215,2235738.260139497,2309303.562429883,5999434.036236652,2507778.3013893827,34841.953305089264
"San Jose, CA",CA,San Jose,64719607.306073695,59890059.639400415,550415530.5638399,273707898.97894627,282714053.5394521,734474385.6638463,307012114.17093676,4265489.393585594
"Petaluma, CA",CA,Petaluma,919990.3493887283,851338.244869001,7824166.390219856,3890762.569390068,4018785.2139278236,10440566.233481158,4364182.570622388,60634.006306006326
"Fairfield, CA",CA,Fairfield,6864579.544059208,6352326.5267793415,58380626.043854944,29031227.514910642,29986478.43406883,77903096.96440838,32563687.67426684,452425.353851943
"Watsonville, CA",CA,Watsonville,1679937.1127893876,1554575.77793363,14287223.234790545,7104679.349857376,7338453.532357572,19064868.13238261,7969162.1463730205,110719.98478923805
"Lompoc, CA",CA,Lompoc,829281.7747408742,767398.5831251765,7052724.622883874,3507143.8420881014,3622543.7981200656,9411154.476950407,3933885.90419845,54655.65632563836
"Turlock, CA",CA,Turlock,1047581.5532118649,969408.2567943273,8909280.825717986,4430362.881880652,4576140.672811027,11888542.742376236,4969440.341271438,69043.18783964231
"Hanford, CA",CA,Hanford,3690127.115905497,3414760.1051313654,31383121.111096807,15606042.46381059,16119547.667829953,41877631.20469118,17504953.6696946,243206.01945927352
"Antioch, CA",CA,Antioch,7032235.194740557,6507471.270947871,59806473.29112556,29740265.74629116,30718847.040367067,79805747.27646768,33359000.2218996,463475.0716967061
"San Francisco-Oakland, CA",CA,San Francisco-Oakland,120373046.21662188,111390492.26297198,1023726763.1364281,509073755.9304568,525824448.71539384,1366060809.8612814,571016805.3614377,7933452.832653449
"Murrieta-Temecula-Menifee, CA",CA,Murrieta-Temecula-Menifee,18527886.509359784,17145286.787509054,157572595.19587395,78356916.8615971,80935192.85133947,210264842.88223436,87891225.62898956,1221121.491319912
"Fresno, CA",CA,Fresno,21939788.928174634,20302584.05571203,186589521.56878448,92786309.76811674,95839374.18455476,248985024.25096235,104076357.4390674,1445990.4944734275
"Vallejo, CA",CA,Vallejo,5976897.984531873,5530886.104721977,50831233.56611162,25277103.15084362,26108827.40384319,67829188.99065314,28352769.165256273,393920.73006554326
"Hemet, CA",CA,Hemet,2457776.908817577,2274371.1183737675,20902453.4848719,10394268.164978446,10736283.817381455,27892230.19641481,11659021.37459015,161985.24330936593
"Victorville-Hesperia, CA",CA,Victorville-Hesperia,9393692.22441232,8692710.153410168,79889763.00800419,39727184.224702016,41034377.633135125,106604885.48719922,44561106.436399296,619112.1395459691
"Napa, CA",CA,Napa,2147490.541033221,1987239.137117848,18263586.488305226,9082025.502466267,9380862.787406877,24370926.547576167,10187107.71909805,141535.13142133903
"El Paso de Robles (Paso Robles)-Atascadero, CA",CA,El Paso de Robles (Paso Robles)-Atascadero,2731183.335646138,2527375.2370656496,23227670.675555985,11550540.61114274,11930602.547204558,30994999.60031089,12955986.67803507,180004.70081719782
"Gilroy-Morgan Hill, CA",CA,Gilroy-Morgan Hill,4272313.299601121,3953502.0214392175,36334392.14817696,18068185.912863094,18662706.1132893,48484606.39212705,20266685.678546403,281576.2923180322
"Arroyo Grande-Grover Beach, CA",CA,Arroyo Grande-Grover Beach,2181992.5862463,2019166.5487864704,18557013.199497778,9227939.278813645,9531577.74788958,24762475.09857679,10350775.98417256,143809.0653038085
"Davis, CA",CA,Davis,1784445.0444933525,1651285.0523416263,15176023.26110914,7546657.408810199,7794974.550158608,20250882.72873609,8464919.188104253,117607.8120302262
"Yuba City, CA",CA,Yuba City,3237164.6924657403,2995598.9315179316,27530848.77816998,13690403.627348233,14140876.162205882,36737159.69176374,15356223.832652152,213352.52539003818
"Yuma, AZ-CA",CA,Yuma,24150.459338403492,22348.288413674647,205390.4287033633,102135.53141059545,105496.22500195568,274072.9513729446,114563.17317590826,1591.6896354300475
"Visalia, CA",CA,Visalia,4135445.69844825,3826847.841400986,35170385.4979313,17489354.471988067,18064828.654961184,46931356.125965364,19617423.216357388,272555.7292252724
"Simi Valley, CA",CA,Simi Valley,4597787.215265852,4254688.215725669,39102423.436254345,19444658.752195112,20084470.766213868,52178266.848485015,21810644.906901374,303027.37326466205
"Thousand Oaks, CA",CA,Thousand Oaks,11241736.519492857,10402848.512643388,95606673.593875,47542811.393673606,49107172.193086766,127577528.16547877,53327723.072853595,740911.6013730904
"Indio-Cathedral City, CA",CA,Indio-Cathedral City,12673741.341044093,11727993.360340321,107785327.42742708,53598951.83316799,55362585.42317903,143828721.66550183,60120762.24702919,835291.0581118057
"Los Angeles-Long Beach-Anaheim, CA",CA,Los Angeles-Long Beach-Anaheim,487046913.38536257,450702189.0891143,4142147896.118751,2059786715.5843804,2127562463.3484464,5527281412.670372,2310417334.1428246,32099908.04485151
"Vacaville, CA",CA,Vacaville,3533245.026194035,3269584.970419268,30048898.883262075,14942567.06663646,15434241.106862837,40097245.30220018,16760747.948388398,232866.35706696188
"Mission Viejo-Lake Forest-San Clemente, CA",CA,Mission Viejo-Lake Forest-San Clemente,22610663.17713138,20923395.9001125,192295050.71290976,95623526.93930002,98769947.87361974,256598481.32170635,107258801.37048665,1490205.9511559985
"Riverside-San Bernardino, CA",CA,Riverside-San Bernardino,80135938.73180303,74155983.78416954,681525538.7088443,338905632.09472626,350057069.5046704,909427557.1124034,380142973.5933307,5281536.939632395
"Madera, CA",CA,Madera,404267.60239033744,374100.0884466515,3438141.486352418,1709701.907680319,1765958.375580593,4587855.385234606,1917734.925579893,26644.153788065927
"Reno, NV-CA",CA,Reno,291.0949836308095,269.3727087670907,2475.6516074316155,1231.0797251302606,1271.587486587598,3303.509062731932,1380.8749785269792,19.185261111537443
"Concord, CA",CA,Concord,26129535.340335533,24179680.548458084,222221713.888361,110505309.24077763,114141404.13789818,296532615.3172387,123951368.38829021,1722125.0327806226
"Santa Rosa, CA",CA,Santa Rosa,10576692.578475975,9787431.90323845,89950728.99099849,44730251.376682796,46202066.98350848,120030236.69771984,50172936.52752479,697080.404078269
"Longmont, CO",CO,Longmont,1197019.0164421108,1684068.0409278623,18885231.262428377,9390625.113433989,9700174.046303496,25200456.134890094,10533853.143226635,146352.65770328665
"Fort Collins, CO",CO,Fort Collins,5118686.985705596,7201403.69178258,80756935.48491555,40156146.13930347,41479837.80364123,107762069.84155707,45044812.36549827,625832.5340025775
"Lafayette-Louisville-Erie, CO",CO,Lafayette-Louisville-Erie,1360620.7208346357,1914236.8168823947,21466356.524384234,10674081.978167389,11025938.2865378,28644710.16803934,11973559.868333437,166355.30086412857
"Greeley, CO",CO,Greeley,1915075.8090876131,2694291.3368448466,30213930.64180345,15023787.207993595,15519025.516595645,40317474.70925455,16852804.38654622,234145.34816356335
"Denver-Aurora, CO",CO,Denver-Aurora,49097187.012083165,69074093.5697628,774600669.0969949,385167880.394263,397864405.3765126,1033627277.9709289,432058764.83736694,6002831.789866689
"Colorado Springs, CO",CO,Colorado Springs,10590474.37566985,14899579.028695887,167084695.41095158,83082368.17401807,85821063.21272719,222957848.8610857,93196933.59759259,1294836.6316056724
"Pueblo, CO",CO,Pueblo,2803768.3678377997,3944579.524287334,44234730.86524597,21995588.44564336,22720642.51275178,59026833.154330164,24673362.602218896,342800.696213762
"Boulder, CO",CO,Boulder,1966826.468325866,2767098.5605589105,31030394.836835552,15429771.602229826,15938392.6233222,41406964.68407677,17308213.897166375,240472.60480141285
"Grand Junction, CO",CO,Grand Junction,1951593.507615223,2745667.5373678566,30790066.16880233,15310268.886369478,15814950.666173574,41086270.06442565,17174162.751062285,238610.15796132947
"Hartford, CT",CT,Hartford,22040354.648172505,14637915.239145301,371473270.69824815,184714551.20097923,190802807.79288757,495693994.5436755,207201318.68062454,2878762.714480596
"Springfield, MA-CT",CT,Springfield,2028601.0571810657,1347278.24497684,34190514.70278666,17001184.410347145,17561549.429689467,45623828.53730454,19070873.44257765,264962.2104176526
"New Haven, CT",CT,New Haven,13377011.968686618,8884229.427174974,225459275.38374048,112109301.39960137,115804463.41484353,300852894.7771098,125757255.91367403,1747215.2286718641
"Waterbury, CT",CT,Waterbury,3358016.7266628407,2230198.4247153886,56596796.0327853,28142675.673430625,29070268.164486058,75522774.0912054,31568706.811794728,438601.5334885143
"Norwich-New London, CT-RI",CT,Norwich-New London,5320934.04473286,3533853.3695663684,89680261.69807865,44593381.53727647,46063195.08111799,119669356.20773973,50022087.58799138,694984.5761877279
"Bridgeport-Stamford, CT-NY",CT,Bridgeport-Stamford,18818698.569406312,12498279.586115237,317174728.78511244,157714679.0930889,162913010.4015111,423238011.1340827,176914537.9771591,2457971.69063013
"New York-Newark, NY-NJ-CT",CT,New York-Newark,1761.4319041788208,1169.8401103102833,29687.583571247287,14762.10836192034,15248.67264697841,39615.11648232343,16559.216906350328,230.06637464733322
"Worcester, MA-CT",CT,Worcester,814924.8884707286,541225.4763647168,13734933.875881493,6829676.1753268745,7054784.704810245,18327898.060960144,7661106.829367489,106440.00160071427
"Danbury, CT-NY",CT,Danbury,3437929.2423444493,2283271.6465290515,57943660.184648365,28812401.94168255,29762068.84615559,77320029.8406965,32319964.170971945,449039.1681925292
"Dover, DE",DE,Dover,2788830.460244905,796822.4806085039,22910877.36822625,11392404.562945062,11767898.384634966,30572278.544045646,12779288.228474753,177549.7313626605
"Philadelphia, PA-NJ-DE-MD",DE,Philadelphia,11792027.552473232,3369208.985525929,96874191.89825343,48170568.41934118,49758271.06181804,129268937.66844968,54034736.43856348,750734.5297637256
"Salisbury, MD-DE",DE,Salisbury,575881.8038716982,164540.50328253003,4731000.171999969,2352483.8041136544,2430021.704843005,6313047.41087306,2638869.469520971,36663.27553130832
"Port St. Lucie, FL",FL,Port St. Lucie,17821030.775745314,17179650.368785296,167608257.99691612,83342992.6101154,86089978.87042037,223656487.15270883,93488966.13560693,1298894.001448703
"Spring Hill, FL",FL,Spring Hill,6609664.371601279,6371781.991066,62164436.233180776,30911186.665333048,31930019.831747163,82952233.97642852,34674239.46348672,481748.41915130796
"Orlando, FL",FL,Orlando,67017596.80398577,64605627.8189973,630306001.757408,313418855.8152402,323749145.9054052,841080432.8443339,351573706.19801044,4884608.2797118295
"Tampa-St. Petersburg, FL",FL,Tampa-St. Petersburg,98552453.32005629,95005542.17822969,926893917.089159,460896818.60272086,476087984.5120463,1236847396.0464988,517005278.0313654,7183040.759892342
"Sebastian-Vero Beach South-Florida Ridge, FL",FL,Sebastian-Vero Beach South-Florida Ridge,6663265.88674542,6423454.383140358,62668562.885132484,31161863.000319757,32188958.46241617,83624940.66405277,34955432.52673805,485655.19016614987
"Panama City, FL",FL,Panama City,6881246.147473841,6633589.515823463,64718685.138898484,32181283.67736418,33241979.259945966,86360624.13806951,36098955.0013867,501542.7814428407
"Palm Bay-Melbourne, FL",FL,Palm Bay-Melbourne,21783485.78169495,20999496.283473182,204875472.74424055,101874067.63234365,105231838.39750649,273385864.66646814,114275969.2291246,1587699.3518801297
"Sarasota-Bradenton, FL",FL,Sarasota-Bradenton,26614994.0157217,25657118.126955774,250316204.47257197,124469413.55320062,128571927.25172314,334021984.58959407,139622017.6905634,1939846.0454186748
"Jacksonville, FL",FL,Jacksonville,50947123.1867973,49113531.908370055,479161877.6011156,238262632.7677337,246115772.64259842,639393688.607715,267268147.0703475,3713304.4396323124
"Zephyrhills, FL",FL,Zephyrhills,1949009.671319162,1878864.6481782426,18330596.021053378,9114865.502329672,9415291.603136478,24460350.357914064,10224487.093525436,142054.4637792475
"Bonita Springs, FL",FL,Bonita Springs,13157638.479127983,12684093.95588629,123748670.46643113,61533868.6258832,63562025.83940515,165130246.30832565,69024852.36005153,959000.5151121916
"Ocala, FL",FL,Ocala,7510091.574030538,7239802.742218718,70633028.01955532,35122183.134748556,36279810.806632265,94252724.25481124,39397872.41686553,547376.4687683026
"Gainesville, FL",FL,Gainesville,6776511.961337088,6532624.721916167,63733651.516993865,31691476.964662578,32736028.510801006,85046195.11031511,35549520.40895528,493909.1822514408
"Palm Coast-Daytona Beach-Port Orange, FL",FL,Palm Coast-Daytona Beach-Port Orange,15566022.697400004,15005800.222166121,146399721.8276819,72797075.03810427,75196467.70037101,195355812.9857512,81659214.16868526,1134536.7034316028
"Lady Lake-The Villages, FL",FL,Lady Lake-The Villages,3045817.9698920767,2936198.7231920324,28646168.144444168,14244270.589665461,14713761.957475167,38225451.50305241,15978333.499654403,221995.83965602732
"Cape Coral, FL",FL,Cape Coral,20975393.98559684,20220487.77955747,197275303.03744993,98094892.93487543,101328102.04651326,263244196.95450792,110036726.98154938,1528801.2107018824
"Homosassa Springs-Beverly Hills-Citrus Springs, FL",FL,Homosassa Springs-Beverly Hills-Citrus Springs,3610387.5782862143,3480449.423564199,33955991.67663461,16884573.571708906,17441089.364579096,45310880.90136018,18940060.55486987,263144.754495535
"Fort Walton Beach-Navarre-Wright, FL",FL,Fort Walton Beach-Navarre-Wright,8240135.562457392,7943572.385671476,77499151.6855265,38536354.3742331,39806513.18030665,103414880.80866942,43227676.57187727,600586.0596889304
"Tallahassee, FL",FL,Tallahassee,10282946.58009845,9912862.461773043,96711957.072167,48089897.35889811,49674941.08203814,129052451.48972568,53944244.67912821,749477.2776154828
"St. Augustine, FL",FL,St. Augustine,2448394.9786903337,2360277.036042003,23027355.848866202,11450323.33894828,11827726.164345777,30727707.447848774,12844257.895615337,178452.3909428576
"Winter Haven, FL",FL,Winter Haven,8594752.637806421,8285426.762444625,80834354.40208913,40194779.67309176,41519600.20136935,107865375.86448161,45087994.539204665,626432.487865747
"Leesburg-Eustis-Tavares, FL",FL,Leesburg-Eustis-Tavares,5131795.959216269,4947102.188009859,48264962.44484935,23999691.044116624,24790721.213361483,64404773.857688084,26921355.149612516,374033.3021116133
"Deltona, FL",FL,Deltona,6101684.899436556,5882084.743127487,57386847.57968935,28535536.798192058,29476068.51009925,76577018.88815887,32009383.75068326,444724.10234513023
"Titusville, FL",FL,Titusville,2313203.809660694,2229951.4086356703,21755871.801576186,10818079.51741103,11174643.577166284,29031038.92515089,12135046.246621003,168598.92058465423
"Sebring-Avon Park, FL",FL,Sebring-Avon Park,2748081.0072859856,2649177.3390867785,25845927.559504554,12851854.528748812,13275451.842743346,34488810.00403055,14416408.088904126,200295.14458372252
"Lakeland, FL",FL,Lakeland,10683577.373132711,10299074.51863483,100479922.5824329,49963513.40520915,51610311.540749274,134080425.2889292,56045950.19292136,778677.4367093148
"Miami, FL",FL,Miami,203832530.82341123,196496580.77560925,1917061692.1279547,953256482.4049133,984675830.0633645,2558127438.5910935,1069303611.6306231,14856427.49391212
"Pensacola, FL-AL",FL,Pensacola,18756373.22892584,18081329.76785762,176405230.5840191,87717276.01405007,90608438.71958423,235395168.82581788,98395764.17837799,1367066.8651300794
"North Port-Port Charlotte, FL",FL,North Port-Port Charlotte,7430059.335280066,7162650.870519156,69880318.24146456,34747899.15720054,35893190.42368798,93248308.20261188,38978024.016823314,541543.2823413435
"Kissimmee, FL",FL,Kissimmee,10922525.65942608,10529423.035866925,102727250.838635,51080994.515552774,52764624.84489982,137079260.48516655,57299470.739883535,796093.292145989
"Cartersville, GA",GA,Cartersville,2115983.09815377,2696135.8398147402,24227719.57419091,12047202.67105749,12444278.64800636,32329473.001170147,13513799.868119812,187754.70850772105
"Savannah, GA",GA,Savannah,9588631.369362962,12217608.312782783,109788529.08603612,54592206.12185649,56391566.037308745,146501831.34471586,61238128.72031272,850815.2495705347
"Augusta-Richmond County, GA-SC",GA,Augusta-Richmond County,9585591.551713556,12213735.04871077,109753723.58611,54574899.13139074,56373688.60818309,146455386.8798661,61218714.81885695,850545.5214818846
"Warner Robins, GA",GA,Warner Robins,3181287.38148033,4053521.473514244,36425309.1769339,18112438.550672285,18709424.79128006,48605938.58158383,20317402.834555108,282280.9338648717
"Atlanta, GA",GA,Atlanta,172588090.79937688,219907681.46276814,1976110238.9620478,982618297.0389059,1015005410.5388657,2636921829.2387686,1102239862.274258,15314029.071505493
"Chattanooga, TN-GA",GA,Chattanooga,3183010.199130648,4055716.6471980694,36445035.205438465,18122247.293198045,18719556.83010351,48632260.997278206,20328405.669575848,282433.8023476254
"Brunswick, GA",GA,Brunswick,2418738.02869667,3081899.0435140245,27694222.47929303,13770916.821276661,14224806.441929158,36955175.05025454,15447354.793021174,214618.65831098487
"Hinesville, GA",GA,Hinesville,1121283.4572305037,1428712.9789780797,12838543.553898342,6383949.414693406,6594364.481148749,17131754.638693213,7161115.9132923,99493.3507978067
"Macon, GA",GA,Macon,6723728.203047915,8567216.156512637,76985776.27517767,38281079.10592438,39542824.0354058,102729832.57631251,42941324.71232966,596607.6146590582
"Valdosta, GA",GA,Valdosta,3030535.999036414,3861437.6116614286,34699226.287869446,17254146.034617424,17822842.941292174,46302653.2893421,19354623.871922094,268904.51233646274
"Athens-Clarke County, GA",GA,Athens-Clarke County,4656680.075488725,5933432.103985537,53318355.479351856,26512484.28810046,27386336.159566894,71148022.35752983,29740049.740908917,413194.98768678773
"Rome, GA",GA,Rome,2779586.3393453183,3541683.4642522098,31825886.70990242,15825381.592609659,16346986.402294705,42468468.48195167,17751925.11643714,246637.33059643663
"Dalton, GA",GA,Dalton,3034545.682091141,3866546.655396031,34745136.61518542,17276974.886345565,17846424.23230851,46363916.03769493,19380231.852620736,269260.2981996889
