Area Name,State,UA,MDV Truck,HDV Truck,LDV Car - 100 mi,LDV Car - 200 mi,LDV Car - 300 mi,LDV Truck - 100 mi,LDV Truck - 200 mi,LDV Truck - 300 mi
"Hot Springs, AR",AR,Hot Springs,13515546.126913628,20226664.67191923,23122514.80932468,27958410.842592657,46393111.12219322,51743246.085209884,43390302.848414615,28500764.35938931
"Avondale-Goodyear, AZ",AZ,Avondale-Goodyear,32721418.836719617,31069087.84790344,53606457.794948295,64817836.628395125,107556224.67181966,119959795.76828589,100594614.01876938,66075210.39870829
"Sierra Vista, AZ",AZ,Sierra Vista,13821885.86628757,13123923.150956953,22643955.173064183,27379764.44260959,45432927.86419135,50672332.209254496,42492267.241492055,27910892.901043963
"Flagstaff, AZ",AZ,Flagstaff,14613486.591193002,13875550.474493163,23940809.415902622,28947845.78767217,48034941.7268286,53574414.840925686,44925864.93406763,29509392.792228386
"Tucson, AZ",AZ,Tucson,189751897.84667933,180170010.74810076,310864487.6980252,375879407.18364674,623719828.8540856,695648285.4829131,583349365.7003436,383170932.6645594
"Lake Havasu City, AZ",AZ,Lake Havasu City,14000604.724204117,13293617.256349932,22936744.583018303,27733788.508395158,46020381.78026641,51327532.33375373,43041698.01708591,28271784.529795732
"Phoenix-Mesa, AZ",AZ,Phoenix-Mesa,805220236.8339895,764559092.0107205,1319166655.238074,1595060227.1076694,2646781581.672235,2952013042.0108614,2475467806.8396907,1626002125.1400445
"Prescott Valley-Prescott, AZ",AZ,Prescott Valley-Prescott,22207259.37724285,21085861.095927503,36381445.391717725,43990345.20664531,72995886.6039062,81413899.34100035,68271204.76088734,44843695.28876802
"Casa Grande, AZ",AZ,Casa Grande,13451345.594888754,12772094.023353329,22036910.853892457,26645761.467505787,44214951.5631208,49313896.7605127,41353124.84165379,27162651.312986776
"Yuma, AZ-CA",AZ,Yuma,18519936.416538484,17584736.601253837,30340621.683684453,36686129.62676167,60875552.25110534,67895826.9277886,56935362.88173406,37397788.32329384
"Lodi, CA",CA,Lodi,14092444.865482004,10430613.50776658,22354030.831042368,27029189.42924303,44851181.416726194,50023528.05596514,41948199.93164111,27553524.24547408
"Santa Barbara, CA",CA,Santa Barbara,47507111.47625568,35162693.443843156,75357785.30772798,91118235.87638076,151198042.33722654,168634566.00147977,141411786.9115803,92885823.601814
"Porterville, CA",CA,Porterville,7739651.293937064,5728552.575691191,12276961.541993484,14844585.3744311,24632525.2715259,27473207.61878357,23038191.2420668,15132553.05339921
"Salinas, CA",CA,Salinas,30814667.738152638,22807674.084586214,48879526.52943947,59102270.71626183,98072000.01223867,109381900.07827288,91724314.37168561,60248785.980286784
"Seaside-Monterey, CA",CA,Seaside-Monterey,30479842.939758755,22559851.361261833,48348413.3026191,58460079.59983153,97006373.15196505,108193382.55301973,90727659.94307752,59594137.10363027
"Stockton, CA",CA,Stockton,80015091.63090797,59223683.580612205,126923315.46012542,153468265.40989116,254659246.50194308,284027166.2799544,238176490.5465968,156445371.14040688
"Santa Cruz, CA",CA,Santa Cruz,38621963.53507382,28586294.173280805,61263788.63706874,74076597.67226073,122919813.39765431,137095223.35655752,114963859.25838538,75513597.45093276
"Chico, CA",CA,Chico,16251435.16024036,12028604.03010688,25778712.358884476,31170114.457508158,51722470.700556666,57687231.02683407,48374746.7373574,31774778.399753362
"Woodland, CA",CA,Woodland,14311198.747447379,10592525.597392228,22701027.47133733,27448757.51487074,45547396.3133815,50800032.13714481,42599352.49346398,27981231.46363664
"Delano, CA",CA,Delano,14017050.029654473,10374809.536170088,22234436.360339973,26884582.775179718,44611226.78203625,49755901.272870086,41723776.30058947,27406112.390626542
"Redding, CA",CA,Redding,32255282.52925446,23873954.36760232,51164690.51364104,61865357.63659009,102656958.54598397,114495607.11125445,96012512.61254859,63065473.57097157
"Merced, CA",CA,Merced,23871505.285077978,17668647.83605732,37865989.20341226,45785344.16636017,75974412.13723356,84735964.96312249,71056987.33797592,46673526.55460341
"Camarillo, CA",CA,Camarillo,18366478.781721108,13594067.14018576,29133683.81876132,35226750.14008884,58453893.535758086,65194937.812182814,54670479.9153053,35910108.09314449
"El Centro-Calexico, CA",CA,El Centro-Calexico,4222902.426069454,3125608.331825378,6698546.059957318,8099490.947452237,13439978.98339808,14989909.842082141,12570079.709480911,8256611.645008293
"Bakersfield, CA",CA,Bakersfield,89774895.782138,66447465.25829163,142404728.72688362,172187486.78801122,285721191.4488225,318671249.78995097,267227958.8856539,175527723.62636054
"Modesto, CA",CA,Modesto,63373874.18755279,46906579.69216605,100526313.99262182,121550551.84754072,201696239.0414499,224956336.7958454,188641500.4804213,123908491.08329192
"Manteca, CA",CA,Manteca,8593356.134180747,6360427.691988614,13631144.19103553,16481983.999287734,27349560.607239246,30503578.036059104,25579367.146105148,16801715.30584478
"San Diego, CA",CA,San Diego,727460785.4987402,538434768.985993,1153929001.1518478,1395263601.2614872,2315245933.221693,2582245689.826654,2165392220.002566,1422330091.208456
"Santa Clarita, CA",CA,Santa Clarita,28166044.282436974,20847278.435862117,44678168.21624058,54022233.44844696,89642384.551555,99980160.98960638,83840303.66066022,55070201.90202318
"Oxnard, CA",CA,Oxnard,85401123.91378947,63210189.94053396,135466867.18999088,163798629.53305376,271801049.3148505,303145803.22229177,254208794.46527237,166976132.30426866
"Santa Maria, CA",CA,Santa Maria,24423319.862823892,18077076.937136665,38741300.776506625,46843719.83460529,77730639.39028442,86694724.58752064,72699543.22188628,47752433.47899166
"San Luis Obispo, CA",CA,San Luis Obispo,10957394.146282371,8110185.598247945,17381081.062366925,21016188.80597373,34873442.9973358,38895132.72742379,32616268.132713795,21423878.408516355
"Sacramento, CA",CA,Sacramento,386296456.45071536,285919801.3629682,612759743.241781,740913318.9391826,1229442627.8968387,1371224923.1156626,1149867261.696387,755286174.9934161
"Lancaster-Palmdale, CA",CA,Lancaster-Palmdale,63387979.0756849,46917019.51563747,100548687.76148757,121577604.90304956,201741129.8253071,225006404.49339098,188683485.71953538,123936068.93659115
"Livermore, CA",CA,Livermore,28723786.35621779,21260094.81117237,45562882.23372128,55091978.003687754,91417476.89171784,101959961.26855624,85500503.59364364,56160698.256582804
"Tracy, CA",CA,Tracy,3247886.840895694,2403944.2891363227,5151935.187268578,6229419.345279292,10336855.195283966,11528926.318959827,9667804.831435038,6350262.830289589
"San Jose, CA",CA,San Jose,397619121.69784176,294300344.7106932,630720232.7409307,762630094.6108127,1265478597.3802898,1411416647.6932247,1183570812.0795348,777424230.8373843
"Petaluma, CA",CA,Petaluma,5652162.76675565,4183484.5454973048,8965699.135683937,10840800.128425945,17988800.38690519,20063312.32362868,16824479.78681053,11051099.033541687
"Fairfield, CA",CA,Fairfield,42174052.08015903,31215395.30603742,66898261.40665311,80889473.29966299,134224833.16282782,149703965.3235083,125537164.450382,82458634.9361462
"Watsonville, CA",CA,Watsonville,10321062.613002557,7639200.730128738,16371705.127283935,19795710.335630435,32848228.684791442,36636365.805731855,30722135.30937304,20179724.076337222
"Lompoc, CA",CA,Lompoc,5094874.716298675,3771004.218463958,8081705.30916201,9771926.386059882,16215153.03962039,18085123.67762789,15165631.319903,9961490.384613043
"Turlock, CA",CA,Turlock,6436047.349994845,4763681.750489887,10209129.946233248,12344284.09400332,20483622.96653807,22845843.872739214,19157825.599756822,12583748.838178389
"Hanford, CA",CA,Hanford,22671106.390381888,16780164.890390895,35961865.81263624,43482989.2928728,72153974.36987881,80474945.07903826,67483826.44835833,44326508.67623205
"Antioch, CA",CA,Antioch,43204081.39193056,31977778.111527435,68532137.37437935,82865060.76168945,137503045.84826237,153360229.4187524,128603195.64071688,84472546.49559192
"San Francisco-Oakland, CA",CA,San Francisco-Oakland,739538246.6768332,547373979.3860497,1173086779.8135972,1418428069.1109657,2353684146.5709558,2625116690.838479,2201342529.618906,1445943922.773585
"Murrieta-Temecula-Menifee, CA",CA,Murrieta-Temecula-Menifee,113830140.00577162,84252108.64889573,180562172.38951436,218325240.6762581,362280378.5165339,404059427.3418432,338831871.74317807,222560496.2412931
"Fresno, CA",CA,Fresno,134791911.86375052,99767098.61519337,213812619.6227177,258529740.86980978,428994156.1039179,478466798.997328,401227616.7833963,263544916.94544062
"Vallejo, CA",CA,Vallejo,36720385.4598193,27178828.957191486,58247425.23613805,70429387.09232481,116867774.58924192,130345248.80593163,109303537.1462312,71795635.23065658
"Hemet, CA",CA,Hemet,15099892.235000774,11176282.143774899,23952086.368874334,28961464.918034453,48057523.905158885,53599633.709390156,44947012.70547657,29523283.62981389
"Victorville-Hesperia, CA",CA,Victorville-Hesperia,57712211.29489371,42716063.567512706,91545545.35626777,110691530.55840799,183677203.17202598,204859302.16077954,171788742.19512618,112838817.41973296
"Napa, CA",CA,Napa,13193579.787062746,9765312.751360258,20928213.10617422,25305173.85154614,41990417.29196529,46832853.69831917,39272598.04843221,25796064.77211478
"El Paso de Robles (Paso Robles)-Atascadero, CA",CA,El Paso de Robles (Paso Robles)-Atascadero,16779624.66582341,12419546.882407099,26616548.845394842,32183177.438219998,53403507.84942941,59562129.44251763,49946979.17775266,32807493.623208646
"Gilroy-Morgan Hill, CA",CA,Gilroy-Morgan Hill,26247895.0740788,19427547.989258148,41635518.98457998,50343239.576116316,83537605.78891835,93171364.3857709,78130655.17461126,51319839.83047172
"Arroyo Grande-Grover Beach, CA",CA,Arroyo Grande-Grover Beach,13405550.67943119,9922204.367704786,21264450.282087818,25711732.220800146,42665044.373315044,47585280.40515789,39903560.06088892,26210509.900547713
"Davis, CA",CA,Davis,10963130.044253625,8114431.059942436,17390179.585818112,21027190.209512416,34891698.296749935,38915493.27208655,32633341.862445038,21435093.226479392
"Yuba City, CA",CA,Yuba City,19888232.258923125,14720402.742439775,31547553.411392603,38145460.37046559,63297087.31292155,70596660.40096755,59200199.18812624,38885437.90496605
"Yuma, AZ-CA",CA,Yuma,148373.65105326066,109819.71003935179,235356.54755570108,284579.40115487674,472219.94511058246,526677.490462185,441655.6274216689,290099.9103213947
"Visalia, CA",CA,Visalia,25407018.906491365,18805168.09735736,40301685.71755195,48730446.236337,80861399.5023965,90186531.52231704,75627665.66978033,49675760.176996395
"Simi Valley, CA",CA,Simi Valley,28247515.558024827,20907579.92334376,44807401.392152876,54178494.662304886,89901678.30764362,100269357.12831946,84082814.69332114,55229494.401560865
"Thousand Oaks, CA",CA,Thousand Oaks,69066077.30328141,51119700.35892123,109555526.81978878,132468149.02484883,219812473.4522536,245161779.14299658,205585166.1558469,135037876.93908164
"Indio-Cathedral City, CA",CA,Indio-Cathedral City,77863913.43228465,57631475.231361665,123511025.80888985,149342323.91558972,247812820.30924702,276391193.67197967,231773197.57466772,152239391.18321115
"Los Angeles-Long Beach-Anaheim, CA",CA,Los Angeles-Long Beach-Anaheim,2992279681.3348165,2214755009.5864005,4746480322.623019,5739166986.572945,9523349576.187342,10621605265.753649,8906953159.807665,5850500146.418588
"Vacaville, CA",CA,Vacaville,21707266.816600364,16066772.844257694,34432982.80091236,41634353.18552475,69086419.80479543,77053632.7077118,64614818.58429014,42442011.179989524
"Mission Viejo-Lake Forest-San Clemente, CA",CA,Mission Viejo-Lake Forest-San Clemente,138913575.15472737,102817774.15146118,220350575.89369446,266435056.01695263,442111927.34707975,493097343.3238444,413496343.5679371,271603586.0056106
"Riverside-San Bernardino, CA",CA,Riverside-San Bernardino,492332739.66390866,364403236.8884807,780958971.039561,944290008.5555047,1566917964.543304,1747618731.20909,1465499591.6925929,962608135.6825095
"Madera, CA",CA,Madera,2483706.8036142583,1838331.5302915366,3939760.559167094,4763728.531308563,7904745.095559409,8816339.404506858,7393112.448840131,4856139.320414061
"Reno, NV-CA",CA,Reno,1788.4059644327888,1323.7001519640103,2836.8450222056804,3430.1474336396896,5691.852700023794,6348.250909704668,5323.448959429379,3496.6883015769663
"Concord, CA",CA,Concord,160532539.1308718,118819189.08165742,254643489.00216788,307900045.1052887,510917310.9828707,569837530.0923218,477848315.9788815,313872947.6220452
"Santa Rosa, CA",CA,Santa Rosa,64980233.78962975,48095537.06071996,103074389.39141397,124631535.9060536,206808703.67203546,230658383.20365426,193423062.11811027,127049242.6466484
"Longmont, CO",CO,Longmont,7354149.2259434685,8275526.989712209,21640554.06614869,26166509.70248893,43419699.62023292,48426934.978949144,40609345.83224193,26674102.74588496
"Fort Collins, CO",CO,Fort Collins,31447777.701695524,35387768.88273761,92539233.66321947,111893103.48098944,185671111.5834481,207083027.44524193,173653490.1737438,114063670.4223473
"Lafayette-Louisville-Erie, CO",CO,Lafayette-Louisville-Erie,8359272.228331047,9406578.628547002,24598261.070456535,29742798.405115202,49354055.51977022,55045651.13319265,46159598.66963414,30319766.358931795
"Greeley, CO",CO,Greeley,11765688.83666172,13239774.245654963,34622091.22668369,41863035.6336668,69465910.93240166,77476840.72897881,64969707.88096119,42675118.93803919
"Denver-Aurora, CO",CO,Denver-Aurora,301639351.50680614,339430778.1718449,887613576.2561483,1073251136.924371,1780911650.5093951,1986289482.8107712,1665641580.77464,1094070681.3387287
"Colorado Springs, CO",CO,Colorado Springs,65064905.28755366,73216678.53716163,191462065.48501337,231504885.63547993,384150301.6335721,428451183.2662214,359286051.88526857,235995750.89786476
"Pueblo, CO",CO,Pueblo,17225566.752770394,19383702.75011013,50688502.120455414,61289612.94083781,101701626.00931029,113430034.59451047,95118956.10601778,62478544.193608046
"Boulder, CO",CO,Boulder,12083630.377565773,13597549.662234796,35557676.14540366,42994290.95080689,71343072.48824117,79570479.82378413,66725369.561507545,43828318.99812795
"Grand Junction, CO",CO,Grand Junction,11990043.337861113,13492237.402560895,35282283.93749538,42661302.57822664,70790524.39226453,78954210.91933197,66208585.315768406,43488871.12508795
"Hartford, CT",CT,Hartford,135409759.45156664,71930860.09038246,425670583.65042776,514696300.20750785,854067224.5989863,952559775.6933956,798787480.0218313,524680683.16707844
"Springfield, MA-CT",CT,Springfield,12463156.131603274,6620538.605325581,39178852.14590856,47372806.62653525,78608611.44849406,87673896.30729035,73520646.66389771,48291772.32152533
"New Haven, CT",CT,New Haven,82184610.99085693,43657191.17077601,258353396.89879853,312386015.471191,518361327.1155282,578139677.1397479,484810242.4511144,318445863.98461777
"Waterbury, CT",CT,Waterbury,20630713.273457013,10959217.090763861,64854171.485166684,78417920.80199574,130123678.6648397,145129772.6822127,121701386.46950391,79939117.96596359
"Norwich-New London, CT-RI",CT,Norwich-New London,32690326.927868627,17365390.368324555,102764458.03809556,124256851.13461873,206187034.8459233,229964890.358529,192841520.23873845,126667258.95487742
"Bridgeport-Stamford, CT-NY",CT,Bridgeport-Stamford,115616807.76702651,61416669.35433294,363449977.6184344,439462734.7431029,729227542.5826881,813323359.5495545,682028082.0115075,447987692.5451433
"New York-Newark, NY-NJ-CT",CT,New York-Newark,10821.743762410184,5748.605858696029,34018.95108681713,41133.75209338913,68255.76456170365,76127.1407074609,63837.890743092896,41931.68892195941
"Worcester, MA-CT",CT,Worcester,5006670.032329348,2659587.337521308,15738837.16682197,19030493.4624851,31578468.171815153,35220153.27611832,29534542.817466844,19399658.219570883
"Danbury, CT-NY",CT,Danbury,21121673.36454218,11220019.427056616,66397540.80631255,80284073.90244092,133220301.27225193,148583503.3153121,124597579.29591154,81841471.80693968
"Dover, DE",DE,Dover,17133792.43669643,3915593.541370204,26253535.07897895,31744259.17194336,52675201.40105418,58749799.49910652,49265784.14411678,32360053.115492728
"Philadelphia, PA-NJ-DE-MD",DE,Philadelphia,72446911.12350342,16556326.238658823,111007970.33533399,134224429.96249223,222726850.95341384,248412108.32690948,208310792.75095397,136828194.964522
"Salisbury, MD-DE",DE,Salisbury,3538056.3416327257,808553.6585951608,5421244.982372866,6555056.49952779,10877208.361916775,12131587.414487349,10173177.985002436,6682215.368480094
"Port St. Lucie, FL",FL,Port St. Lucie,109487416.5612724,84420971.62675852,192062015.35307062,232230302.47592688,385354022.2214075,429793734.8034295,360411874.5229344,236735243.4480477
"Spring Hill, FL",FL,Spring Hill,40607924.73175247,31310999.649738934,71234120.8537101,86132187.05454633,142924434.7973784,159406735.3238645,133673610.47254807,87803030.24057122
"Orlando, FL",FL,Orlando,411737324.8802167,317472693.3294468,722266566.2982503,873323040.2239977,1449158626.8498762,1616278182.2439668,1355361426.2885733,890264277.8827225
"Tampa-St. Petersburg, FL",FL,Tampa-St. Petersburg,605478641.812013,466858172.8057737,1062126149.7623899,1284261630.6690128,2131054301.211311,2376811280.9791255,1993121210.937922,1309174498.5301018
"Sebastian-Vero Beach South-Florida Ridge, FL",FL,Sebastian-Vero Beach South-Florida Ridge,40937237.41241342,31564918.29485421,71811798.71949176,86830681.78426947,144083490.05730584,160699454.9019193,134757645.5541025,88515074.78482412
"Panama City, FL",FL,Panama City,42276447.018683195,32597524.412744593,74161030.2936647,89671236.99792407,148796998.00718787,165956532.98852482,139166070.37344873,91410732.77115366
"Palm Bay-Melbourne, FL",FL,Palm Bay-Melbourne,133831629.15486537,103191732.18707697,234766452.81043324,283866043.20038277,471036382.2166689,525357137.2478885,440548419.61833817,289372644.8581909
"Sarasota-Bradenton, FL",FL,Sarasota-Bradenton,163515061.12323764,126079331.93772407,286836909.3569247,346826633.56814384,575510761.6623322,641879688.3150299,538260665.4087756,353554582.0534447
"Jacksonville, FL",FL,Jacksonville,313004840.6932314,241344380.9811113,549070773.6734837,663904685.2469974,1101657871.9656463,1228703021.0253506,1030352755.705655,676783501.6041443
"Zephyrhills, FL",FL,Zephyrhills,11974168.972094445,9232759.44209976,21004998.53945899,25398031.752179965,42144515.97342307,47004696.6612252,39416700.29881252,25890717.816968955
"Bonita Springs, FL",FL,Bonita Springs,80836841.77727725,62329763.00301319,141803389.23087594,171460472.8720578,284514906.83512825,317325672.9254049,266099599.3010556,174786564.69171003
"Ocala, FL",FL,Ocala,46139897.00855532,35576462.19591777,80938265.65619043,97865878.79264133,162394871.0779741,181122537.01460534,151883817.27723268,99764339.08160935
"Gainesville, FL",FL,Gainesville,41632989.54363257,32101382.418071855,73032281.95587684,88306419.66315961,146532272.67228675,163430635.49203557,137047930.0241511,90019439.90126182
"Palm Coast-Daytona Beach-Port Orange, FL",FL,Palm Coast-Daytona Beach-Port Orange,95633279.16991259,73738650.53121354,167759190.1341213,202844729.06495854,336592733.15417683,375409206.9834667,314806673.6337169,206779631.27712014
"Lady Lake-The Villages, FL",FL,Lady Lake-The Villages,18712651.643767565,14428509.531922769,32825594.942142457,39690814.59627682,65861409.50104871,73456664.61633542,61598511.2083693,40460760.52919466
"Cape Coral, FL",FL,Cape Coral,128866939.726263,99363676.7031561,226057431.37941033,273335597.20106435,453562565.5856832,505868208.9429268,424205600.69370484,278637923.0295286
"Homosassa Springs-Beverly Hills-Citrus Springs, FL",FL,Homosassa Springs-Beverly Hills-Citrus Springs,22181209.028013382,17102962.850102305,38910112.620146245,47047862.15294953,78069410.94363344,87072514.54115987,73016346.3168158,47960524.45241618
"Fort Walton Beach-Navarre-Wright, FL",FL,Fort Walton Beach-Navarre-Wright,50625082.58927552,39034793.17625309,88806144.98809126,107379264.31935534,178181016.72122923,198729169.10593268,166648200.19447824,109462270.89615037
"Tallahassee, FL",FL,Tallahassee,63175540.733864486,48711904.06446393,110822065.72639042,133999644.8404197,222353851.17688745,247996093.55143103,207961935.49009138,136599049.327497
"St. Augustine, FL",FL,St. Augustine,15042252.28673312,11598424.67184507,26387007.570157643,31905646.403779194,52943001.15957004,59048482.40302038,49516250.4877846,32524571.03245156
"Winter Haven, FL",FL,Winter Haven,52803750.47538468,40714668.96083169,92627948.06038286,112000367.98657514,185849098.21739763,207281547.4255282,173819962.954595,114173017.46967882
"Leesburg-Eustis-Tavares, FL",FL,Leesburg-Eustis-Tavares,31528315.559550885,24310109.023376174,55306737.68036293,66873714.705410555,110967667.30210921,123764656.45088169,103785253.76027264,68170970.63679595
"Deltona, FL",FL,Deltona,37487041.2781887,28904622.5357417,65759490.21030583,79512579.69530581,131940113.22429605,147155682.2118135,123400252.2091621,81055011.81656413
"Titusville, FL",FL,Titusville,14211675.648085544,10958003.251307894,24930016.181247126,30143936.518930268,50019687.60885838,55788047.12400322,46782149.23056472,30728686.45568417
"Sebring-Avon Park, FL",FL,Sebring-Avon Park,16883439.222738132,13018083.614999067,29616804.058898155,35810929.88285263,59423278.19719635,66276076.53712825,55577089.76771538,36505611.51379841
"Lakeland, FL",FL,Lakeland,65636904.00045592,50609753.927199304,115139770.94170175,139220364.7537787,231016912.7845036,257658194.8620806,216064277.993512,141921043.85829785
"Miami, FL",FL,Miami,1252289920.3661735,965586139.0842539,2196757704.820471,2656192612.1568456,4407583747.584068,4915874160.11099,4122301647.26524,2707719009.8783073
"Pensacola, FL-AL",FL,Pensacola,115233898.34941891,88851833.10132177,202142451.15185925,244418983.56592992,405579450.3138227,452351595.30719984,379328206.08162755,249160367.79396117
"North Port-Port Charlotte, FL",FL,North Port-Port Charlotte,45648201.3725021,35197337.13621724,80075736.8125416,96822958.70307258,160664289.63754177,179192381.83839297,150265248.20828843,98701187.81035563
"Kissimmee, FL",FL,Kissimmee,67104935.27694139,51741688.81644767,117714980.53581387,142334159.54490477,236183823.96852913,263420963.451801,220896759.3948822,145095241.88527974
"Cartersville, GA",GA,Cartersville,13000006.891828312,13248838.15147051,27762502.30411535,33568815.237730175,55702799.48460878,62126545.58913952,52097420.08839926,34220003.00064362
"Savannah, GA",GA,Savannah,58909862.74591739,60037447.94447832,125806487.16784158,152117942.2943849,252418656.35197067,281528025.6377978,236080787.67659566,155068816.24808758
"Augusta-Richmond County, GA-SC",GA,Augusta-Richmond County,58891186.95856037,60018414.686565205,125766603.60517545,152069717.39262727,252338633.80682734,281438774.7501403,236005944.61324066,155019655.851119
"Warner Robins, GA",GA,Warner Robins,19544937.726683725,19919044.56482826,41739699.3083082,50469235.04266809,83746705.38159338,93404524.69121245,78326176.27216047,51448267.160145044
"Atlanta, GA",GA,Atlanta,1060332840.9366822,1080628519.1348312,2264421333.3562126,2738007566.0017667,4543344331.822499,5067290896.86275,4249275089.4253693,2791121058.662085
"Chattanooga, TN-GA",GA,Chattanooga,19555522.235296782,19929831.669996288,41762303.330537036,50496566.521564245,83792058.1853128,93455107.66108003,78368593.6028767,51476128.83125899
"Brunswick, GA",GA,Brunswick,14860048.300961856,15144482.345331214,31734762.03724519,38371842.414352685,63672757.8475665,71015613.75377728,59551520.65001981,39116202.14357496
"Hinesville, GA",GA,Hinesville,6888851.18430673,7020709.692686153,14711665.037442595,17788496.154688455,29517545.597607005,32921561.559144605,27607014.139422525,18133567.940348208
"Macon, GA",GA,Macon,41308700.93181209,42099384.82702656,88217868.98592602,106667954.93487853,177000697.31661415,197412733.16413006,165544277.29599443,108737163.11088003
"Valdosta, GA",GA,Valdosta,18618763.499472987,18975142.57012304,39761783.8863469,48077653.88660515,79778207.69575278,88978372.77998051,74614540.71753804,49010292.69613205
"Athens-Clarke County, GA",GA,Athens-Clarke County,28609336.779302448,29156943.97424914,61097412.09090169,73875463.94472219,122586100.39713617,136722947.95563817,114651680.49862413,75308543.95543064
"Rome, GA",GA,Rome,17076999.149685565,17403867.530962817,36469228.99237358,44096486.56655812,73172011.93421741,81610338.75032263,68435932.8385928,44951896.3341136
"Dalton, GA",GA,Dalton,18643397.867956825,19000248.46150616,39814392.45167181,48141265.127046265,79883761.73887777,89096099.50346656,74713262.74547188,49075137.9050962
"Albany, GA",GA,Albany,23057004.981082395,23498335.79273186,49239985.73536703,59538148.44759094,98795311.09973358,110188562.43889064,92400756.74381635,60693104.719387464
