Area Name,State,UA,MDV Truck,HDV Truck,LDV Car - 100 mi,LDV Car - 200 mi,LDV Car - 300 mi,LDV Truck - 100 mi,LDV Truck - 200 mi,LDV Truck - 300 mi
"Sacramento, CA",CA,Sacramento,459806647.0552184,335397731.2677607,549499198.7470764,867634856.5244788,1683807359.1873407,1331157321.5863388,1386574950.4878535,1256355030.325604
"Lancaster-Palmdale, CA",CA,Lancaster-Palmdale,75450379.19889788,55035929.05555277,90168167.81680523,142371536.71049854,276298536.70497924,218431650.19538543,227525214.06990016,206157227.29020482
"Livermore, CA",CA,Livermore,34189772.3228739,24939117.655417636,40859027.630603194,64514591.93542041,125202605.51883942,98980660.76782487,103101340.8992471,93418598.27087559
"Tracy, CA",CA,Tracy,3865942.6805214467,2819942.714099968,4620055.884258558,7294863.274439078,14157043.568960665,11192047.650827529,11657985.623224732,10563128.142513106
"San Jose, CA",CA,San Jose,473283956.1427639,345228513.22906256,565605469.9206282,893065944.1596783,1733161130.7541234,1370174631.9755332,1427216596.9287078,1293179824.3468118
"Petaluma, CA",CA,Petaluma,6727739.711285279,4907429.351394569,8040091.643751699,12694948.010253636,24636915.775596987,19477056.349142052,20287908.87825135,18382573.81255197
"Fairfield, CA",CA,Fairfield,50199553.10458343,36617165.77992578,59991769.116633184,94724341.92596103,183830263.19161168,145329570.77391616,151379809.98378474,137163004.20395347
"Watsonville, CA",CA,Watsonville,12285106.722787514,8961151.278681768,14681510.9001314,23181454.372349713,44987938.38825764,35565840.26186177,37046487.5942549,33567273.82718209
"Lompoc, CA",CA,Lompoc,6064402.666263088,4423570.013146278,7247360.227028238,11443260.272437865,22207782.127392426,17556670.965816576,18287575.615892164,16570101.46433281
"Turlock, CA",CA,Turlock,7660793.42140513,5588028.684895686,9155152.222763453,14455579.195327066,28053749.163454004,22178281.495872434,23101589.172343694,20932007.862234745
"Hanford, CA",CA,Hanford,26985299.08912999,19683943.566368785,32249208.05820015,50920068.80156241,98819896.33501719,78123443.1640974,81375813.04673243,73733419.19391164
"Antioch, CA",CA,Antioch,51425591.59472599,37511477.61877004,61456965.78632271,97037822.46457662,188320003.9240919,148878997.74099508,155077003.72740078,140512976.70724013
"San Francisco-Oakland, CA",CA,San Francisco-Oakland,880268498.1837348,642096105.1523207,1051978777.4537456,1661027819.0105062,3223534467.7924204,2548409997.601383,2654503272.4125705,2405206107.421688
"Murrieta-Temecula-Menifee, CA",CA,Murrieta-Temecula-Menifee,135491418.9241536,98831791.15493196,161921161.02007076,255666329.68757096,496168225.8234669,392252690.2734168,408582626.3919277,370210667.50884014
"Fresno, CA",CA,Fresno,160442106.08010322,117031623.45242415,191738873.9395989,302747175.53741306,587537393.5356591,464485856.3204139,483822943.2282872,438384804.4405607
"Vallejo, CA",CA,Vallejo,43708082.31581292,31882078.566445146,52234034.38190441,82475222.94841097,160058561.8556612,126536521.73106928,131804384.4322444,119426000.98332772
"Hemet, CA",CA,Hemet,17973322.570088454,13110318.547933856,21479303.125211883,33914866.714604385,65818128.13360329,52033436.414269656,54199648.94446121,49109499.32370941
"Victorville-Hesperia, CA",CA,Victorville-Hesperia,68694542.56314921,50108004.90535315,82094498.49952757,129623571.04340655,251558730.2720049,198873252.20633227,207152577.20457816,187697882.70321468
"Napa, CA",CA,Napa,15704248.856651891,11455183.328728244,18767610.731426828,29633224.72789214,57508802.80807313,45464383.73483449,47357118.95492899,42909584.2239321
"El Paso de Robles (Paso Robles)-Atascadero, CA",CA,El Paso de Robles (Paso Robles)-Atascadero,19972699.276939005,14568728.111436207,23868689.8499236,37687602.34880311,73139825.70875472,57821706.2424213,60228891.183699526,54572506.436057374
"Gilroy-Morgan Hill, CA",CA,Gilroy-Morgan Hill,31242731.908955898,22789451.757560793,37337120.41918195,58953656.69649481,114410572.89260876,90448869.30912796,94214361.03024286,85366237.40938918
"Arroyo Grande-Grover Beach, CA",CA,Arroyo Grande-Grover Beach,15956556.698636126,11639224.76946108,19069135.204584982,30109318.49400445,58432751.610976614,46194824.30871908,48117968.62021226,43598978.83903305
"Davis, CA",CA,Davis,13049356.220335199,9518619.399774931,15594839.337714592,24623559.455867697,47786612.431939915,37778370.9433878,39351128.50366588,35655474.82822709
"Yuba City, CA",CA,Yuba City,23672858.5989439,17267743.12106625,28290623.712123822,44669639.74001093,86689772.27098717,68533804.91273752,71386946.99164434,64682655.57587344
"Yuma, AZ-CA",CA,Yuma,176608.37903866416,128823.82199518586,211058.6338742328,333252.21936130576,646738.1240004956,511287.81699099834,532573.3240038784,482556.8025688646
"Visalia, CA",CA,Visalia,30241841.4147498,22059370.095727228,36140990.41949152,57065020.49277996,110745321.87747392,87551254.15284115,91196114.78187811,82631449.1777395
"Simi Valley, CA",CA,Simi Valley,33622869.68850983,24525600.6725007,40181541.68005047,63444871.67587236,123126613.72142139,97339456.5851683,101391811.47593625,91869618.97501385
"Thousand Oaks, CA",CA,Thousand Oaks,82208989.75326219,59965876.591052204,98245152.14935386,155124736.63963416,301048501.20027983,237998078.78186107,247906215.85576376,224624151.20783058
"Indio-Cathedral City, CA",CA,Indio-Cathedral City,92681007.97726147,67604502.9063047,110759902.99126883,174884973.00744426,339396927.5748041,268314960.4971186,279485224.6487923,253237423.45529097
"Los Angeles-Long Beach-Anaheim, CA",CA,Los Angeles-Long Beach-Anaheim,3561694818.4497685,2598014555.089137,4256459669.415624,6720760981.992795,13042890930.119442,10311238789.608374,10740507663.76102,9731814949.396826
"Vacaville, CA",CA,Vacaville,25838045.897134542,18847100.253534377,30878165.003909945,48755252.64457744,94618666.57919525,74802102.56143612,77916201.16840069,70598716.10066234
"Mission Viejo-Lake Forest-San Clemente, CA",CA,Mission Viejo-Lake Forest-San Clemente,165348100.28861192,120610213.14373192,197601859.8357327,312004570.15854436,605503095.4351913,478688891.77486277,498617267.58249724,451789722.66452014
"Riverside-San Bernardino, CA",CA,Riverside-San Bernardino,586021079.0964204,427462590.33619523,700333750.0114669,1105795921.260535,2146003351.4977882,1696552790.2632647,1767182257.8836632,1601217675.548761
"Madera, CA",CA,Madera,2956343.188159191,2156451.6400703867,3533024.6387668354,5578489.163484373,10826099.292792544,8558723.335653316,8915032.951349786,8077779.343991498
"Reno, NV-CA",CA,Reno,2128.730244214157,1552.7641867794775,2543.9727133911433,4016.8200521822087,7795.3889398689225,6162.753123331105,6419.315709933129,5816.446907962017
"Concord, CA",CA,Concord,191081039.7776563,139380645.4085782,228354415.76591867,360561491.64830446,699736863.3954269,553186707.3809646,576216513.9753919,522101250.73654205
"Santa Rosa, CA",CA,Santa Rosa,77345631.63792785,56418387.035013,92433119.19004047,145947794.4452371,283238932.24905056,223918476.4007624,233240463.23743635,211335729.92987245
"Longmont, CO",CO,Longmont,8753605.271437984,9707592.703140724,19406415.238694664,30641871.893956546,59466271.55587612,47011885.48465161,48969045.004042014,44370126.547737636
"Fort Collins, CO",CO,Fort Collins,37432124.941584356,41511561.42848138,82985619.9083276,131030625.85208206,254289385.64922005,201031999.5742571,209401195.73843345,189735322.65934446
"Lafayette-Louisville-Erie, CO",CO,Lafayette-Louisville-Erie,9949997.912085647,11034370.882908322,22058772.941946793,34829827.47258134,67593781.01627454,53437200.777349114,55661853.652101606,50434381.35707045
"Greeley, CO",CO,Greeley,14004637.743734134,15530894.409278007,31047757.683247052,49023037.06393602,95138353.31687956,75212944.31800486,78344146.74555741,70986471.25113389
"Denver-Aurora, CO",CO,Denver-Aurora,359039738.8331986,398168690.58594763,795977662.1096071,1256813546.0783932,2439081263.8617496,1928249511.2659752,2008524783.100503,1819894563.8633666
"Colorado Springs, CO",CO,Colorado Springs,77446415.67803848,85886698.8409481,171695804.73322755,271100086.68036795,526120317.62119263,415931711.80936396,433247433.15923005,392559083.685843
"Pueblo, CO",CO,Pueblo,20503501.80529732,22738019.175182663,45455496.054777116,71772219.12728764,139287387.1270544,110115575.12766859,114699814.70607534,103927803.63779901
"Boulder, CO",CO,Boulder,14383081.893146915,15950582.246399581,31886754.197303094,50347775.475794844,97709255.46061035,77245406.65356176,80461222.85413851,72904722.56359427
"Grand Junction, CO",CO,Grand Junction,14271685.73039202,15827045.881303733,31639793.07404198,49957834.77790305,96952502.7559528,76647145.31043833,79838055.19486319,72340079.57535097
"Hartford, CT",CT,Hartford,161177526.82497647,84378371.72328721,381724976.41443235,602726861.9793674,1169703970.7564452,924725694.7326851,963223101.8801147,872762189.2686968
"Springfield, MA-CT",CT,Springfield,14834829.408613324,7766211.425062984,35134084.86695754,55475166.75300647,107659915.16666284,85112038.88875546,88655352.14685138,80329301.77758919
"New Haven, CT",CT,New Haven,97823911.63110396,51211993.02182241,231681370.8197692,365814642.0622796,709931589.8678892,561246263.2136842,584611598.4995785,529707912.51004344
"Waterbury, CT",CT,Waterbury,24556629.8582812,12855690.76080484,58158721.86480116,91830050.67042059,178213352.81325743,140889037.40687975,146754412.04344156,132971999.62279959
"Norwich-New London, CT-RI",CT,Norwich-New London,38911124.77175911,20370441.30679586,92155205.99151585,145508996.1470714,282387365.3400237,223245247.62356168,232539207.1625333,210700332.18455702
"Bridgeport-Stamford, CT-NY",CT,Bridgeport-Stamford,137618080.1942372,72044718.36252962,325927934.5649081,514625799.6449414,998727415.8008325,789557808.2271081,822428018.9100045,745189849.4738865
"New York-Newark, NY-NJ-CT",CT,New York-Newark,12881.06487023753,6743.392216167523,30506.884431373714,48169.02183033027,93480.97729933256,73902.6829339669,76979.33765482309,69749.83794402349
"Worcester, MA-CT",CT,Worcester,5959413.093324368,3119824.3523564613,14113982.682979016,22285354.68768306,43248890.18931923,34191009.88506708,35614421.42843046,32269699.880270954
"Danbury, CT-NY",CT,Danbury,25141017.08097009,13161624.49286867,59542755.99903907,94015379.38125631,182454391.05415815,144241849.00002894,150246805.0862307,136136405.24374238
"Dover, DE",DE,Dover,20394263.31797732,4593180.269718653,23543158.559352066,37173606.51759423,72142321.65681627,57033112.82241659,59407467.70161624,53828226.782527074
"Philadelphia, PA-NJ-DE-MD",DE,Philadelphia,86233178.52633601,19421370.02090919,99547670.0221303,157181369.9430747,305039785.24454945,241153432.37687927,251192930.4940982,227602194.67216945
"Salisbury, MD-DE",DE,Salisbury,4211329.916111073,948472.4786752311,4861563.588489513,7676193.975552371,14897087.120732058,11777098.809264682,12267393.142447269,11115303.27161385
"Port St. Lucie, FL",FL,Port St. Lucie,130322297.9737571,99029875.58070561,172233814.11620206,271949577.99903506,527768913.70914316,417235033.5899371,434605013.74272895,393789167.34958637
"Spring Hill, FL",FL,Spring Hill,48335399.931787774,36729314.29088577,63880014.52184505,100863718.78211686,195744871.84713042,154748822.93883103,161191196.58130223,146052956.3135912
"Orlando, FL",FL,Orlando,490088779.3797593,372410796.92479473,647700823.577615,1022690965.4495665,1984722697.0044708,1569050051.3407273,1634371431.5134943,1480879752.4288063
"Tampa-St. Petersburg, FL",FL,Tampa-St. Petersburg,720698053.2855299,547647176.7133405,952473801.2867476,1503914023.1796174,2918625857.651708,2307360145.930991,2403418234.81035,2177701672.901178
"Sebastian-Vero Beach South-Florida Ridge, FL",FL,Sebastian-Vero Beach South-Florida Ridge,48727379.089242965,37027173.12085234,64398053.77063237,101681679.853336,197332277.9728911,156003768.86497104,162498387.36723346,147237382.52792758
"Panama City, FL",FL,Panama City,50321433.263130024,38238469.95158139,66504754.11696685,105008066.56256577,203787752.23037624,161107233.5607814,167814315.23928759,152054066.0548826
"Palm Bay-Melbourne, FL",FL,Palm Bay-Melbourne,159299086.60574782,121048883.97428298,210529507.98074517,332416785.5510685,645116815.770882,510006044.8917156,531238190.23998827,481347057.63597745
"Sarasota-Bradenton, FL",FL,Sarasota-Bradenton,194631120.07007825,147897143.4999901,257224286.83791602,406145776.9812787,788201684.6730535,623123772.2376469,649065140.2559862,588108312.2716817
"Jacksonville, FL",FL,Jacksonville,372568021.031198,283108611.0490382,492385510.9802487,777454953.3785278,1508796443.8901758,1192799952.014281,1242457602.5583193,1125772435.4469426
"Zephyrhills, FL",FL,Zephyrhills,14252790.556037152,10830472.58517831,18836473.246964894,29741958.492808737,57719821.596442364,45631205.39507364,47530885.59508145,43067031.60344918
"Bonita Springs, FL",FL,Bonita Springs,96219669.00150733,73115821.29678774,127163814.96330926,200786041.8900529,389662789.6831954,308053322.04885423,320877940.45146203,290742750.3034539
"Ocala, FL",FL,Ocala,54920077.53294942,41732907.79499514,72582317.62428088,114604270.65034895,222410977.3311651,175830082.42255205,183150093.43808234,165949587.5896071
"Gainesville, FL",FL,Gainesville,49555529.203734666,37656471.43798894,65492536.10479438,103409819.0717008,200686054.67195913,158655143.54305595,165260141.85963953,149739767.37761632
"Palm Coast-Daytona Beach-Port Orange, FL",FL,Palm Coast-Daytona Beach-Port Orange,113831790.86351077,86498997.19089022,150439976.98727107,237538072.68223476,460986964.96050954,364439637.9052767,379611684.27645177,343960525.8578289
"Lady Lake-The Villages, FL",FL,Lady Lake-The Villages,22273571.155397907,16925338.292463336,29436728.58542832,46479293.032890595,90201743.18499827,71310238.95129356,74278967.21127994,67303072.27203847
"Cape Coral, FL",FL,Cape Coral,153389642.80496737,116558390.07230847,202719593.170014,320085275.342778,621185218.6163324,491086588.88877594,511531095.25945586,463490750.6954943
"Homosassa Springs-Beverly Hills-Citrus Springs, FL",FL,Homosassa Springs-Beverly Hills-Citrus Springs,26402176.826861434,20062601.157864615,34893089.56765361,55094645.79704321,106921443.22282669,84528229.67732854,88047238.2783389,79778298.80624053
"Fort Walton Beach-Navarre-Wright, FL",FL,Fort Walton Beach-Navarre-Wright,60258770.417269155,45789697.00388588,79637928.61455499,125744768.47405647,244031192.6587949,192922243.46903738,200953821.04596424,182081281.53867152
"Tallahassee, FL",FL,Tallahassee,75197514.95428137,57141415.2887351,99380957.93280186,156918138.92439908,304528936.3224692,240749573.67731005,250772258.6867331,227221030.17679656
"St. Augustine, FL",FL,St. Augustine,17904714.041827794,13605512.114491468,23662851.545979515,37362596.45182875,72509091.89792791,57323068.12272879,59709494.17861824,54101888.500950195
"Winter Haven, FL",FL,Winter Haven,62852027.381008714,47760272.40395779,83065174.33376573,131156237.94548985,254533159.1833347,201224718.74146616,209601938.0289184,189917212.276174
"Leesburg-Eustis-Tavares, FL",FL,Leesburg-Eustis-Tavares,37527988.73159093,28516931.58166946,49596951.06552929,78311393.04160991,151977874.50424677,120148216.24877393,125150126.35607727,113396676.2763323
"Deltona, FL",FL,Deltona,44620628.717425495,33906517.75576665,58970576.72979868,93111933.55567607,180701085.79543903,142855749.255343,148803000.39561102,134828195.19333762
"Titusville, FL",FL,Titusville,16916083.022926226,12854266.86851857,22356277.814650033,35299574.29393849,68505412.35101022,54157903.7357218,56412560.31360363,51114585.546642125
"Sebring-Avon Park, FL",FL,Sebring-Avon Park,20096269.199813936,15270840.596247708,26559208.57447511,41935816.15131528,81384278.28619222,64339469.798984356,67017996.824468695,60724014.52452475
"Lakeland, FL",FL,Lakeland,78127262.74745245,59367684.80631989,103252909.58391525,163031779.40177095,316393596.73963755,250129345.50377008,260542521.33334666,236073720.48348105
"Miami, FL",FL,Miami,1490594127.4097075,1132679159.8505926,1969967655.9930184,3110491836.159444,6036489960.932584,4772230849.888708,4970904375.536549,4504062845.845856
"Pensacola, FL-AL",FL,Pensacola,137162305.1217611,104227490.01330544,181273560.4834741,286222937.8640111,555469032.5559716,439133746.6768376,457415395.74778897,414457316.7097221
"North Port-Port Charlotte, FL",FL,North Port-Port Charlotte,54334814.79494095,41288175.795727655,71808834.99548632,113382975.7752999,220040826.67946798,173956326.956691,181198331.3509336,164181124.86400732
"Kissimmee, FL",FL,Kissimmee,79874652.68008336,60695499.08146613,105562258.31030034,166678138.94397628,323470038.00033885,255723724.27525848,266369800.60552377,241353731.94202927
"Cartersville, GA",GA,Cartersville,15473840.054209584,15541526.808406953,24896342.21768146,39310223.68958343,76288826.0646188,60311189.383825704,62822014.406294756,56922096.98925133
"Savannah, GA",GA,Savannah,70120100.80692843,70426825.05966634,112818409.64568412,178135281.10668436,345704760.76738465,273301692.69968146,284679560.3180166,257943934.0877912
"Augusta-Richmond County, GA-SC",GA,Augusta-Richmond County,70097871.1151403,70404498.1292045,112782643.60362786,178078808.10750118,345595164.3721554,273215049.74960047,284589310.32106245,257862159.9019671
"Warner Robins, GA",GA,Warner Robins,23264236.91685108,23366000.970264047,37430553.86937233,59101189.747666374,114696889.55411616,90675216.60085209,94450131.42321302,85579865.47118683
"Atlanta, GA",GA,Atlanta,1262108622.0495338,1267629425.9205682,2030645790.595684,3206299928.1049113,6222423445.303661,4919223144.398526,5124016130.380943,4642795139.64148
"Chattanooga, TN-GA",GA,Chattanooga,23276835.601966687,23378654.76542988,37450824.285444364,59133195.83848507,114759003.34707642,90724321.52124241,94501280.63860236,85626211.01783687
"Brunswick, GA",GA,Brunswick,17687837.59272098,17765208.969911598,28458511.67237276,44934731.77433601,87204233.780562,68940516.32353121,71810590.27192327,65066512.47885211
"Hinesville, GA",GA,Hinesville,8199763.451680978,8235631.430882399,13192854.280637994,20830933.650471617,40426314.70564608,31959583.704134725,33290098.377976585,30163665.18267884
"Macon, GA",GA,Macon,49169530.16908298,49384610.969381765,79110385.36546595,124911801.00653464,242414663.82016355,191644274.1783771,199622648.40604624,180875125.72155944
"Valdosta, GA",GA,Valdosta,22161816.589428116,22258758.358685173,35656835.53939748,56300566.921068706,109261758.241253,86378398.16956052,89974431.4386887,81524499.99108283
"Athens-Clarke County, GA",GA,Athens-Clarke County,34053543.59144353,34202502.98526875,54789804.728960544,86510679.39909662,167890120.02387872,132727862.60803993,138253478.03728023,125269429.20109312
"Rome, GA",GA,Rome,20326662.56617223,20415576.876256175,32704199.19153087,51638484.66441501,100214117.47519332,79225660.29342063,82523916.7582434,74773698.96586683
"Dalton, GA",GA,Dalton,22191138.7490952,22288208.78139537,35704012.873470716,56375057.84585123,109406321.78403518,86492684.88304786,90093476.0411,81632364.542523
"Albany, GA",GA,Albany,27444632.158668444,27564682.38953894,44156521.70804976,69721195.60859066,135306993.08155987,106968819.75593328,111422056.24506819,100957875.23311388
