Area Name,State,UA,MDV Truck,HDV Truck,LDV Car - 100 mi,LDV Car - 200 mi,LDV Car - 300 mi,LDV Truck - 100 mi,LDV Truck - 200 mi,LDV Truck - 300 mi
"El Centro-Calexico, CA",CA,El Centro-Calexico,1096966.2971182275,942307.4972525006,6419106.795625969,3685145.453110858,3667242.276989548,9988276.933537755,4625298.743819744,164310.5596545201
"Bakersfield, CA",CA,Bakersfield,23320461.868205857,20032562.63709352,136464115.3047227,78342693.15641671,77962088.63178037,212341283.38269517,98329459.40788874,3493086.479532762
"Modesto, CA",CA,Modesto,16462375.183568308,14141382.099716442,96332717.5051746,55303656.28780422,55034980.02759389,149895910.88554463,69412709.81330918,2465838.8199899835
"Manteca, CA",CA,Manteca,2232261.3944704533,1917539.9037898825,13062501.851243695,7499052.568523077,7462620.666285977,20325551.52750788,9412208.789682364,334362.24976480636
"San Diego, CA",CA,San Diego,188969548.3468756,162327158.6624582,1105791230.9124155,634823762.31277,631739661.08331,1720636436.919373,796779825.3101543,28305055.79624985
"Santa Clarita, CA",CA,Santa Clarita,7316579.495238553,6285031.482479668,42814355.629707724,24579296.31022797,24459885.15634573,66620116.22113694,30849959.599749546,1095923.6165939057
"Oxnard, CA",CA,Oxnard,22184304.825778548,19056589.80916981,129815676.41366221,74525890.42517509,74163828.6941373,201996160.4654593,93538915.01748566,3322905.6818299727
"Santa Maria, CA",CA,Santa Maria,6344347.098304312,5449871.9346342655,37125152.96005114,21313181.566008855,21209637.85297587,57767586.79534931,26750594.563600082,950296.4905152057
"San Luis Obispo, CA",CA,San Luis Obispo,2846357.995038984,2445056.4120665574,16656004.835096452,9562046.938815981,9515592.595940223,25917124.328364424,12001513.71423236,426345.527998995
"Sacramento, CA",CA,Sacramento,100346669.34444208,86199019.14579456,587197609.2606584,337104315.09240294,335466594.6818671,913692905.0632514,423106274.90073234,15030559.68334397
"Lancaster-Palmdale, CA",CA,Lancaster-Palmdale,16466039.153356014,14144529.494681748,96354157.92082368,55315965.01746982,55047228.95898074,149929272.66248515,69428158.74268922,2466387.6325906594
"Livermore, CA",CA,Livermore,7461461.899730159,6409487.244093369,43662162.55839996,25066013.8470845,24944238.12173702,67939323.1855265,31460848.380249962,1117625.0207561364
"Tracy, CA",CA,Tracy,843690.4389080405,724740.4300677574,4937014.969399346,2834291.256661989,2820521.7009707005,7682108.166977977,3557374.8596521453,126373.29748081314
"San Jose, CA",CA,San Jose,103287912.33716975,88725582.93409841,604408851.6951839,346985118.4221121,345299395.0861878,940473991.7906817,435507866.0483095,15471117.687254034
"Petaluma, CA",CA,Petaluma,1468239.4797192705,1261235.7126524067,8591682.394100511,4932399.524925583,4908436.9382328745,13368854.236192543,6190751.930129881,219922.20841542762
"Fairfield, CA",CA,Fairfield,10955383.070004761,9410808.362352071,64107506.400239006,36803482.6717785,36624683.9674847,99752745.64374796,46192777.01135776,1640966.6625046085
"Watsonville, CA",CA,Watsonville,2681060.7242585104,2303064.030038954,15688736.435918821,9006747.75831377,8962991.17029058,24412032.584661197,11304546.76009142,401586.25586579007
"Lompoc, CA",CA,Lompoc,1323475.015031644,1136881.262776183,7744565.612588904,4446078.1947105145,4424478.254631671,12050721.156594818,5580360.436399923,198238.47002401255
"Turlock, CA",CA,Turlock,1671866.0099785377,1436153.398461801,9783241.740628114,5616461.910514813,5589176.011479894,15222947.82191896,7049332.122694407,250422.6797929929
"Hanford, CA",CA,Hanford,5889181.68582415,5058879.265309023,34461666.03245741,19784100.17616027,19687985.047364898,53623140.24091719,24831414.35167805,882118.9322288043
"Antioch, CA",CA,Antioch,11222949.62164515,9640651.310387116,65673222.935404286,37702344.98302038,37519179.42524095,102189036.36932154,47320956.827311665,1681044.4752508686
"San Francisco-Oakland, CA",CA,San Francisco-Oakland,192106861.6282183,165022149.23236486,1124149815.9092195,645363243.6114175,642227939.4668169,1749202814.9053135,810008136.1682765,28774982.449806295
"Murrieta-Temecula-Menifee, CA",CA,Murrieta-Temecula-Menifee,29569195.445229307,25400301.384793643,173029767.5710697,99334670.93145248,98852083.16625671,269238274.3068196,124676904.75803138,4429061.371259136
"Fresno, CA",CA,Fresno,35014350.20753969,30077756.079349525,204893125.6612906,117627108.3258626,117055652.22900201,318818387.98470265,147636103.73085445,5244671.138624913
"Vallejo, CA",CA,Vallejo,9538706.132053422,8193865.505198471,55817552.02014566,32044302.202758387,31888624.552223273,86853387.09573488,40219435.734858625,1428767.8181682376
"Hemet, CA",CA,Hemet,3922437.9823832195,3369422.313171871,22952891.41907327,13177026.982380446,13113010.341023276,35715223.81826482,16538746.46859148,587527.6038914361
"Victorville-Hesperia, CA",CA,Victorville-Hesperia,14991667.894536158,12878026.50861068,87726594.25580604,50362966.41130412,50118293.0139781,136504586.34839484,63211552.499399655,2245546.967465721
"Napa, CA",CA,Napa,3427242.901801794,2944043.6682123328,20055163.279866647,11513470.039563242,11457535.291665647,31206292.583124287,14450783.33774961,513354.14838760684
"El Paso de Robles (Paso Robles)-Atascadero, CA",CA,El Paso de Robles (Paso Robles)-Atascadero,4358775.287601031,3744241.4075395283,25506202.098231632,14642857.282336108,14571719.34322883,39688233.61118043,18378538.990027644,652884.9690236456
"Gilroy-Morgan Hill, CA",CA,Gilroy-Morgan Hill,6818309.6272389265,5857011.557433185,39898634.7874772,22905409.935318615,22794130.85734989,62083187.92872544,28749031.794951625,1021289.5999563109
"Arroyo Grande-Grover Beach, CA",CA,Arroyo Grande-Grover Beach,3482305.7238700474,2991343.307400066,20377373.849373847,11698447.927136764,11641614.519541223,31707659.595952902,14682952.732937524,521601.80661918595
"Davis, CA",CA,Davis,2847847.986074375,2446336.3326321905,16664723.800853036,9567052.410455057,9520573.749993611,25930691.238422714,12007796.18041423,426568.7082931831
"Yuba City, CA",CA,Yuba City,5166285.71918118,4437902.767771425,30231502.87776536,17355605.52546326,17271288.51101488,47040909.65832231,21783362.81608404,773838.9958596197
"Yuma, AZ-CA",CA,Yuma,38542.42370863872,33108.41446846974,225538.3183585206,129479.30839342286,128850.27193021461,350942.7798310414,162512.03380783685,5773.12833278918
"Visalia, CA",CA,Visalia,6599878.623434771,5669376.6473563975,38620444.25001209,22171613.44348294,22063899.29612488,60094294.22925802,27828029.344684225,988571.6207665717
"Simi Valley, CA",CA,Simi Valley,7337742.959246479,6303211.157511519,42938197.66203739,24650392.790918186,24530636.23606559,66812817.25483273,30939194.194967184,1099093.6142725088
"Thousand Oaks, CA",CA,Thousand Oaks,17941015.78292441,15411552.501647228,104985264.02784343,60270997.304403365,59978188.70472195,163359471.09732133,75647317.49882273,2687318.973980449
"Indio-Cathedral City, CA",CA,Indio-Cathedral City,20226394.119280722,17374720.509693056,118358589.76084,67948490.77615933,67618383.3725246,184168671.69117916,85283490.98571195,3029637.415718819
"Los Angeles-Long Beach-Anaheim, CA",CA,Los Angeles-Long Beach-Anaheim,777292400.0593466,667703700.7039163,4548474224.337647,2611233874.132057,2598547975.966748,7077529884.484877,3277411139.266432,116427778.68789107
"Vacaville, CA",CA,Vacaville,5638808.974927481,4843806.037257116,32996562.524557304,18942998.804524913,18850969.914979488,51343405.68607609,23775731.43029811,844616.5218468952
"Mission Viejo-Lake Forest-San Clemente, CA",CA,Mission Viejo-Lake Forest-San Clemente,36085018.023674704,30997472.859036736,211158341.89670748,121223906.7368869,120634976.67156436,328567207.68816704,152150516.35959882,5405042.545235472
"Riverside-San Bernardino, CA",CA,Riverside-San Bernardino,127891286.10813597,109860182.62325211,748380169.8509263,429637622.1694459,427550356.3841708,1164496654.4461634,539246653.7353417,19156366.83694701
"Madera, CA",CA,Madera,645182.4789198362,554219.6588712435,3775407.9097352363,2167424.181457762,2156894.399840196,5874621.024407979,2720376.8403112604,96639.51797708098
"Reno, NV-CA",CA,Reno,464.5669898591501,399.0687395504574,2718.5020446503013,1560.6650221089988,1553.0829982478785,4230.051334378515,1958.8214517260235,69.58578609142607
"Concord, CA",CA,Concord,41700888.926597014,35821574.81123694,244020677.9329271,140089847.4476718,139409262.8564867,379701753.8895799,175829530.65655395,6246223.257378398
"Santa Rosa, CA",CA,Santa Rosa,16879652.725585967,14499828.623836003,98774496.3571451,56705457.27356953,56429970.7828664,153695374.60541233,71172137.87959412,2528341.2930744365
"Longmont, CO",CO,Longmont,1910357.623949848,2494903.4870172255,20737786.313840203,11905351.423861092,11847527.471649086,32268482.11283057,14942654.351152604,530827.5281553615
"Fort Collins, CO",CO,Fort Collins,8169062.123023051,10668694.343340188,88678822.52406225,50909606.74517947,50662340.2376436,137986328.68035778,63897706.977523975,2269922.1338181007
"Lafayette-Louisville-Erie, CO",CO,Lafayette-Louisville-Erie,2171454.3642559485,2835892.6084633274,23572108.191496283,13532506.680028107,13466779.68115882,36678753.46132597,16984930.77819145,603377.99489967
"Greeley, CO",CO,Greeley,3056325.4401809867,3991523.316142812,33177779.43219852,19047024.481106706,18954513.626604,51625403.30723872,23906316.840735037,849255.4788224365
"Denver-Aurora, CO",CO,Denver-Aurora,78355635.31965032,102331492.9810115,850585461.786163,488312430.52365226,485940710.97990686,1323530937.3769848,612891094.5091386,21772534.991524108
"Colorado Springs, CO",CO,Colorado Springs,16901647.498417024,22073343.10156558,183474941.95842028,105331091.1989534,104819501.09404314,285491314.89442796,132203244.75774643,4696429.428112928
"Pueblo, CO",CO,Pueblo,4474615.861332388,5843793.107396648,48573956.20877066,27885812.398727864,27750371.803475443,75582215.6401553,35000063.51262646,1243353.206403725
"Boulder, CO",CO,Boulder,3138915.829357989,4099385.3454134227,34074335.04087472,19561727.90367984,19466717.149337925,53020464.871857986,24552331.818625648,872204.7170104003
"Grand Junction, CO",CO,Grand Junction,3114605.102269125,4067635.8357794485,33810431.22664513,19410223.417957377,19315948.51658027,52609824.344460316,24362175.38542179,865449.5403845916
"Hartford, CT",CT,Hartford,35174845.97850664,21685694.927554607,407913106.7902117,234178756.6632053,233041341.30137038,634722352.2761794,293922617.303473,10441399.014233515
"Springfield, MA-CT",CT,Springfield,3237503.7006991287,1995958.0668267948,37544448.48469118,21553885.17651259,21449197.11489542,58420041.5736356,27052728.58396087,961029.5939806814
"New Haven, CT",CT,New Haven,21348764.26274776,13161757.386659734,247575803.5122746,142130745.20357552,141440410.62631884,385233751.39498436,178391247.88594377,6337226.501698584
"Waterbury, CT",CT,Waterbury,5359157.011722962,3303981.6036750525,62148683.97047834,35678925.9726977,35505632.03658939,96704808.50937314,44781360.41841872,1590827.0578787746
"Norwich-New London, CT-RI",CT,Norwich-New London,8491834.113966469,5235312.873392602,98477486.94882073,56534921.45534865,56260329.13510705,153233277.19045028,70958153.16459587,2520739.6331112063
"Bridgeport-Stamford, CT-NY",CT,Bridgeport-Stamford,30033310.9090736,18515879.74078227,348288125.2018118,199948662.5034237,198977504.04502937,541944483.8080384,250959715.7604564,8915171.458370754
"New York-Newark, NY-NJ-CT",CT,New York-Newark,2811.120643027176,1733.088034173294,32599.800316396326,18715.213064944957,18624.312544575827,50726.053162097945,23489.852306936762,834.4608624279635
"Worcester, MA-CT",CT,Worcester,1300562.440740324,801811.6224691961,15082268.337470897,8658576.515773078,8616521.471664926,23468362.93677481,10867559.072826343,386062.56854665227
"Danbury, CT-NY",CT,Danbury,5486691.730457111,3382608.2167050056,63627669.36175059,36527996.41021444,36350578.505849265,99006144.43338212,45847046.34495578,1628684.818145443
"Dover, DE",DE,Dover,4450776.018135268,1180472.0100908456,25158330.113424547,14443140.913316179,14372989.913270235,39146951.07368194,18127885.803556923,643980.6868076642
"Philadelphia, PA-NJ-DE-MD",DE,Philadelphia,18819241.321370702,4991396.453225878,106377109.0070735,61070014.1230964,60773394.254241884,165525273.8510469,76650241.70915702,2722947.1674049874
"Salisbury, MD-DE",DE,Salisbury,919066.5974465685,243762.52349576927,5195089.746275322,2982448.0768197114,2967962.189267295,8083681.357384965,3743332.4562927177,132979.31332289218
"Port St. Lucie, FL",FL,Port St. Lucie,28441103.72638872,25451210.146594774,184049864.90261605,105661151.66947569,105147950.59360819,286385901.766027,132617503.5494256,4711145.6870342735
"Spring Hill, FL",FL,Spring Hill,10548556.497931635,9439631.132282186,68262484.36204572,39188796.56515741,38998454.77688972,106218024.9420868,49186671.59558199,1747322.710389695
"Orlando, FL",FL,Orlando,106955340.92167242,95711575.90387276,692136150.4329548,397348309.9567545,395418370.9305187,1076980065.6549723,498720107.37576735,17716689.124863207
"Tampa-St. Petersburg, FL",FL,Tampa-St. Petersburg,157282739.85030353,140748267.1162338,1017817989.7463952,584318934.672503,581480870.7181962,1583748637.8022492,733390817.4248445,26053204.848136064
"Sebastian-Vero Beach South-Florida Ridge, FL",FL,Sebastian-Vero Beach South-Florida Ridge,10634100.722128868,9516182.452083854,68816063.5430144,39506600.73106835,39314715.353342436,107079407.11709954,49585554.19751081,1761492.7407357239
"Panama City, FL",FL,Panama City,10981981.789374428,9827492.246305143,71067293.45464812,40799008.879598364,40600846.216022305,110582373.6021171,51207682.47755398,1819117.7332578725
"Palm Bay-Melbourne, FL",FL,Palm Bay-Melbourne,34764901.449062735,31110213.619621035,224972823.72048077,129154605.25449188,128527295.39346378,350062984.44244885,162104624.5486871,5758655.39880437
"Sarasota-Bradenton, FL",FL,Sarasota-Bradenton,42475646.61122686,38010360.58286958,274871084.31709945,157800688.11758995,157034242.91388908,427705846.9627774,198058917.45340404,7035906.948674597
"Jacksonville, FL",FL,Jacksonville,81308002.51402438,72760434.28174822,526165475.9313339,302066237.239777,300599087.6253224,818725807.7177974,379129601.1481998,13468318.56633982
"Zephyrhills, FL",FL,Zephyrhills,3110481.4824273144,2783489.650329445,20128744.022394054,11555706.79821781,11499580.198539946,31320797.281329103,14503807.34181881,515237.78969734395
"Bonita Springs, FL",FL,Bonita Springs,20998659.70090341,18791158.95029942,135887851.54991627,78011830.65389371,77632923.60253759,211444680.63457742,97914267.1187513,3478337.058755657
"Ocala, FL",FL,Ocala,11985574.57980415,10725581.548906114,77561806.44095139,44527442.59525612,44311170.75755178,120687987.96427791,55887316.98567266,1985358.5336029304
"Gainesville, FL",FL,Gainesville,10814833.441498365,9677915.501029164,69985632.51978289,40178038.360797845,39982891.7796068,108899283.84597753,50428289.49650144,1791430.3331567089
"Palm Coast-Daytona Beach-Port Orange, FL",FL,Palm Coast-Daytona Beach-Port Orange,24842270.445243612,22230707.067595124,160760867.90819815,92291175.84819934,91842913.3601419,250147676.82083786,115836569.51720573,4115014.5363612766
"Lady Lake-The Villages, FL",FL,Lady Lake-The Villages,4860909.893680175,4349902.886958899,31456226.79915676,18058699.21465987,17970987.281567167,48946625.86576626,22665848.037410937,805188.6769579089
"Cape Coral, FL",FL,Cape Coral,33475244.1400955,29956132.5578104,216627111.9728084,124363417.19669503,123759378.35653973,337076861.4371366,156091105.01741743,5545029.249575291
"Homosassa Springs-Beverly Hills-Citrus Springs, FL",FL,Homosassa Springs-Beverly Hills-Citrus Springs,5761923.027833902,5156196.300983878,37286919.84158646,21406040.66595786,21302070.541401602,58019320.84307942,26867165.738237143,954437.6013936747
"Fort Walton Beach-Navarre-Wright, FL",FL,Fort Walton Beach-Navarre-Wright,13150673.11203573,11768198.174146356,85101465.57367684,48855884.061815046,48618588.784725755,132419874.21628107,61320033.66995133,2178352.0607845047
"Tallahassee, FL",FL,Tallahassee,16410854.903832741,14685650.770127706,106198959.68328388,60967740.41194364,60671617.29121052,165248069.32949233,76521875.85247731,2718387.058551533
"St. Augustine, FL",FL,St. Augustine,3907465.085963233,3496689.720626387,25286234.602630798,14516569.577012174,14446061.930567691,39345973.455473065,18220047.64274257,647254.6728168103
"Winter Haven, FL",FL,Winter Haven,13716616.864115275,12274646.640559575,88763836.48989676,50958413.87922808,50710906.5180635,138118609.1650857,63958962.46372196,2272098.192874298
"Leesburg-Eustis-Tavares, FL",FL,Leesburg-Eustis-Tavares,8189983.116878843,7329004.647992745,52999535.48629928,30426493.17016711,30278710.292703774,82468518.90630549,38188922.81823293,1356635.2420481986
"Deltona, FL",FL,Deltona,9737857.215689424,8714157.254877923,63016236.01638518,36176978.857820995,36001265.60675264,98054739.60549884,45406476.706713505,1613033.8844791355
"Titusville, FL",FL,Titusville,3691709.5491680875,3303615.6557064084,23890023.760001168,13715019.161945507,13648404.682751946,37173436.673478894,17214005.087502696,611515.7023322327
"Sebring-Avon Park, FL",FL,Sebring-Avon Park,4385742.775502881,3924688.0888334215,28381295.3637233,16293412.416190969,16214274.562311625,44161960.511780456,20450199.9532974,726479.3012263186
"Lakeland, FL",FL,Lakeland,17050233.292437553,15257813.998676166,110336545.45268503,63343086.23334633,63035425.94865238,171686249.72332856,79503221.67280674,2824297.3202219917
"Miami, FL",FL,Miami,325302291.7086856,291104630.3651272,2105116714.7899272,1208526051.3560166,1202656184.711841,3275610927.5431495,1516846119.6280954,53884916.11680264
"Pensacola, FL-AL",FL,Pensacola,29933844.077121302,26787024.98438344,193709780.44352046,111206810.73106687,110666674.13394263,301416956.663184,139577975.2901187,4958411.6628160365
"North Port-Port Charlotte, FL",FL,North Port-Port Charlotte,11857848.791526223,10611283.035392912,76735259.26109208,44052930.283175364,43838963.17360643,119401861.18781206,55291746.7383554,1964201.3098060812
"Kissimmee, FL",FL,Kissimmee,17431577.8443454,15599069.402201883,112804326.37761678,64759814.11159943,64445272.71440724,175526174.65846244,81281386.22481282,2887465.394087133
"Cartersville, GA",GA,Cartersville,3376959.25309684,3994255.8998505715,26604348.543556537,15273285.356746638,15199102.306938197,41396989.62873746,19169817.317019492,680994.5878724274
"Savannah, GA",GA,Savannah,15302776.971875306,18100072.46843662,120558283.86757453,69211282.08099239,68875119.69902967,187591514.17496777,86868516.0251562,3085944.3411137466
"Augusta-Richmond County, GA-SC",GA,Augusta-Richmond County,15297925.638068413,18094334.327337477,120520064.10659242,69189340.50573485,68853284.69501284,187532043.33145514,86840976.69884165,3084966.0254697464
"Warner Robins, GA",GA,Warner Robins,5077109.485904557,6005187.8030996295,39998466.144633844,22962711.76341665,22851180.815706704,62238550.41757245,28820975.927987035,1023845.3658468281
"Atlanta, GA",GA,Atlanta,275438376.9453527,325787573.8803566,2169957655.1910295,1245750574.4043627,1239699906.5387805,3376504949.921012,1563567390.7811136,55544657.170541175
"Chattanooga, TN-GA",GA,Chattanooga,5079858.980931579,6008439.896450541,40020127.20671229,22975147.158394,22863555.81139841,62272255.53764862,28836583.85021285,1024399.8265590998
"Brunswick, GA",GA,Brunswick,3860134.6929241195,4565754.163983658,30410899.59893658,17458587.522618517,17373790.359629393,47320072.25197247,21912635.402569514,778431.3156663774
"Hinesville, GA",GA,Hinesville,1789489.032092351,2116601.530681185,14097946.21625874,8093487.241473401,8054176.801503588,21936734.6035733,10158303.74753908,360866.76047228376
"Macon, GA",GA,Macon,10730594.299359947,12692110.380015971,84537730.37322646,48532249.42862625,48296526.05984305,131542689.03701648,60913833.12758085,2163922.065632722
"Valdosta, GA",GA,Valdosta,4836520.949868846,5720620.502319855,38103062.38386644,21874579.781644717,21768333.9410428,59289257.75970874,27455238.902838074,975328.4964785582
"Athens-Clarke County, GA",GA,Athens-Clarke County,7431731.795662275,8790227.049292702,58548643.36687351,33612179.449860245,33448923.547540724,91103060.7747067,42187343.75941421,1498676.3985157015
"Rome, GA",GA,Rome,4436023.0554883275,5246912.957273193,34947861.27704567,20063210.982912455,19965763.043919735,54379690.916461416,25181752.34415814,894564.4486810248
"Dalton, GA",GA,Dalton,4842920.120214516,5728189.419203855,38153476.30523954,21903521.900104165,21797135.486301064,59367703.002478346,27491564.756161444,976618.9474569877
