Area Name,State,UA,MDV Truck,HDV Truck,LDV Car - 100 mi,LDV Car - 200 mi,LDV Car - 300 mi,LDV Truck - 100 mi,LDV Truck - 200 mi,LDV Truck - 300 mi
"Davis, CA",CA,Davis,2242583.2695641564,2009352.8138669922,15978289.773767103,8564785.737562625,8537497.750113757,23182196.129694495,10157673.497297164,243424.99319083212
"Yuba City, CA",CA,Yuba City,4068274.000676018,3645170.2470914307,28986241.779337663,15537391.904407937,15487888.721460097,42054860.157472625,18427052.211283647,441597.68083236733
"Yuma, AZ-CA",CA,Yuma,30350.84562100947,27194.3333741496,216248.2048238994,115914.7547499129,115545.44249042672,313744.9857213394,137472.70140163053,3294.4838610457073
"Visalia, CA",CA,Visalia,5197179.573643995,4656668.736542924,37029635.58188244,19848863.626164887,19785623.802297533,53724665.58214924,23540375.928229284,564136.6452232995
"Simi Valley, CA",CA,Simi Valley,5778222.600796706,5177282.823623846,41169537.08960981,22067960.28108416,21997650.26497584,59731066.14620204,26172182.48712039,627206.9431461579
"Thousand Oaks, CA",CA,Thousand Oaks,14127938.720926514,12658621.7815454,100660832.46614999,53956867.377177455,53784957.14323999,146044363.56134778,63991821.69270534,1533540.9987297438
"Indio-Cathedral City, CA",CA,Indio-Cathedral City,15927596.3033531,14271113.534392875,113483299.63418417,60830048.767431594,60636240.11206737,164647915.81660613,72143284.50673819,1728887.874225324
"Los Angeles-Long Beach-Anaheim, CA",CA,Los Angeles-Long Beach-Anaheim,612091284.5264962,548433300.8271341,4361118735.208638,2337674937.1798277,2330226946.500326,6327354885.657205,2772438153.4201484,66440483.52192858
"Vacaville, CA",CA,Vacaville,4440369.966822494,3978567.934817108,31637406.287442517,16958486.169717114,16904455.284189936,45901317.849075854,20112443.066139977,481987.4666899715
"Mission Viejo-Lake Forest-San Clemente, CA",CA,Mission Viejo-Lake Forest-San Clemente,28415722.362120666,25460464.483660918,202460551.71949938,108524208.18109913,108178442.70353952,293741087.74728006,128707653.29501627,3084432.63462682
"Riverside-San Bernardino, CA",CA,Riverside-San Bernardino,100710030.85543844,90236107.00678049,717553759.5292784,384627785.1113144,383402334.93728703,1041067111.845573,456161260.63897806,10931740.599312562
"Madera, CA",CA,Madera,508059.22230280406,455220.6563743875,3619895.674048559,1940359.7806479265,1934177.662967108,5251947.027685036,2301229.9108276046,55148.14741021212
"Reno, NV-CA",CA,Reno,365.8306778115728,327.7839943942931,2606.524652858477,1397.1661227510954,1392.7146568545925,3781.691693854107,1657.0125314575582,39.709709540723914
"Concord, CA",CA,Concord,32838029.378685147,29422848.02951006,233969260.42085502,125413709.04228935,125014132.47106786,339455683.9431423,148738281.09319767,3564459.427836686
"Santa Rosa, CA",CA,Santa Rosa,13292151.47141056,11909757.075203672,94705891.55348496,50764861.61692662,50603121.3295344,137404602.35206062,60206163.38114706,1442819.0584193864
"Longmont, CO",CO,Longmont,1504341.5474783606,2049244.5274565471,19883580.25802285,10658056.808517307,10624177.390702488,28848219.828353476,12640338.14377578,302921.15880641184
"Fort Collins, CO",CO,Fort Collins,6432858.121185994,8762969.63468293,85026070.6788833,45575931.484215334,45431056.48000074,123360619.47877026,54052553.43710088,1295350.008628894
"Lafayette-Louisville-Erie, CO",CO,Lafayette-Louisville-Erie,1709946.3355187944,2329323.5343928244,22601154.14361318,12114738.979339039,12076229.116709061,32791029.314068202,14367947.175891416,344322.68810257106
"Greeley, CO",CO,Greeley,2406752.162337564,3278526.545970711,31811160.079454865,17051514.207803003,16997311.515454825,46153425.442421235,20222908.295795746,484634.72620111186
"Denver-Aurora, CO",CO,Denver-Aurora,61702393.42238852,84052250.14475602,815549164.205884,437153128.83543235,435763523.41608095,1183244730.8048706,518458802.42199224,12424678.789181627
"Colorado Springs, CO",CO,Colorado Springs,13309471.605704924,18130431.81387068,175917461.90053082,94295809.81973885,93996065.95493634,255230976.8511046,111833793.25865002,2680056.6458191
"Pueblo, CO",CO,Pueblo,3523607.5511821015,4799929.579335343,46573155.98252629,24964283.885112602,24884928.387259036,67570961.7910488,29607366.098186005,709529.8832717102
"Boulder, CO",CO,Boulder,2471789.280154533,3367121.425232921,32670785.84331937,17512293.408854395,17456626.00944439,47400618.99027706,20769387.359995693,497730.90048917115
"Grand Junction, CO",CO,Grand Junction,2452645.4107812317,3341043.2586002564,32417752.43892314,17376661.678375706,17321425.41985267,47033503.85410868,20608529.61950157,493876.00257431954
"Hartford, CT",CT,Hartford,27698992.883967407,17812028.35525824,391110837.7398912,209644487.1279715,208977993.197512,567445654.3821186,248635964.10050946,5958471.483087864
"Springfield, MA-CT",CT,Springfield,2549423.8701792466,1639424.5976895853,35997962.445667885,19295743.421952978,19234399.114498876,52227873.49602896,22884531.01952914,548419.5577940715
"New Haven, CT",CT,New Haven,16811424.55482767,10810702.472731372,237377956.98143998,127240094.73743078,126835577.77628681,344401323.45502895,150905297.15656048,3616391.1886487356
"Waterbury, CT",CT,Waterbury,4220153.57288227,2713798.852493031,59588729.67675086,31940942.22466392,31839396.7730399,86454688.65199457,37881592.18067214,907818.7363564781
"Norwich-New London, CT-RI",CT,Norwich-New London,6687030.067972882,4300140.79147765,94421120.03250958,50611911.95225511,50451008.45039227,136991484.4445519,60025148.74401414,1438481.1077239597
"Bridgeport-Stamford, CT-NY",CT,Bridgeport-Stamford,23650209.176771738,15208430.076469585,333941857.11368626,179000586.55935466,178431514.5740862,484501674.0790978,212292648.49008134,5087516.991652913
"New York-Newark, NY-NJ-CT",CT,New York-Newark,2213.6617381285096,1423.5104436348593,31256.98831358289,16754.47124409288,16701.20605431744,45349.40092713835,19870.611280259538,476.1920548914986
"Worcester, MA-CT",CT,Worcester,1024148.6149856609,658585.828247997,14461017.570391113,7751441.073359997,7726797.9811495375,20980859.60921187,9193120.462388754,220309.82651243362
"Danbury, CT-NY",CT,Danbury,4320582.819078104,2778380.57170683,61006794.46985652,32701057.868563775,32597095.885648865,88512097.00490561,38783080.641151205,929422.5831834235
"Dover, DE",DE,Dover,3504834.486831649,969606.9683987687,24122038.249350373,12929972.86749815,12888865.843671871,34997613.03412334,15334799.360532416,367492.95307765645
"Philadelphia, PA-NJ-DE-MD",DE,Philadelphia,14819511.413378572,4099794.6090363134,101995350.27782705,54671877.14698156,54498064.08646404,147980604.43335,64840218.56071073,1553872.5246320374
"Salisbury, MD-DE",DE,Salisbury,723733.6350561453,200219.77598416532,4981099.818767074,2669985.216058295,2661496.7878908855,7226860.439384584,3166571.809811078,75885.75488734203
"Port St. Lucie, FL",FL,Port St. Lucie,22396400.263153795,20904918.118660584,176468702.84922677,94591324.17487754,94290599.04138629,256030742.97078755,112184224.38573092,2688454.6017827606
"Spring Hill, FL",FL,Spring Hill,8306628.877660872,7753451.201498986,65450697.69548423,35083094.41405624,34971558.093542874,94959562.16807804,41608147.155398086,997124.2864501392
"Orlando, FL",FL,Orlando,84223687.25941157,78614833.86266916,663626505.3853062,355719223.2300565,354588319.1875939,962826747.6645749,421878914.42751586,10110176.498506267
"Tampa-St. Petersburg, FL",FL,Tampa-St. Petersburg,123854799.37983274,115606722.92047782,975893247.6380261,523101451.1750124,521438404.85330915,1415880942.1657932,620392314.9085679,14867478.765924813
"Sebastian-Vero Beach South-Florida Ridge, FL",FL,Sebastian-Vero Beach South-Florida Ridge,8373992.039926074,7816328.332413854,65981474.50448417,35367603.11386528,35255162.28210338,95729643.08648331,41945571.20667853,1005210.5325189091
"Panama City, FL",FL,Panama City,8647936.528893838,8072029.56313132,68139974.44433245,36524609.22455272,36408490.03412399,98861316.49020255,43317767.16935536,1038094.7153940502
"Palm Bay-Melbourne, FL",FL,Palm Bay-Melbourne,27376175.532874353,25553066.61751135,215706012.05976054,115623433.41214317,115255842.90898772,312958443.2776837,137128064.45309794,3286224.7604876747
"Sarasota-Bradenton, FL",FL,Sarasota-Bradenton,33448124.6611627,31220655.955802,263548923.14571604,141268345.16665426,140819224.25277647,382371635.9483872,167542635.34230036,4015099.0163471694
"Jacksonville, FL",FL,Jacksonville,64027282.00776566,59763402.689975396,504492296.5348439,270419590.5266437,269559871.4332792,731945865.8638909,320714529.4409105,7685808.385761572
"Zephyrhills, FL",FL,Zephyrhills,2449398.2006378197,2286281.1979909544,19299624.857075986,10345047.262397315,10312158.244867483,28000983.808649868,12269107.272673134,294024.74445578
"Bonita Springs, FL",FL,Bonita Springs,16535729.139612589,15434536.78422845,130290521.58593117,69838746.27773802,69616714.64343712,189032834.1802256,82827951.2057062,1984942.070014811
"Ocala, FL",FL,Ocala,9438231.661316022,8809695.20755374,74366973.21413217,39862425.221160024,39735694.43215282,107895797.368504,47276378.61694862,1132961.4154245197
"Gainesville, FL",FL,Gainesville,8516312.899291735,7949171.373110501,67102867.993864,35968696.07465024,35854344.24563305,97356623.98231857,42658460.55649581,1022294.6694692908
"Palm Coast-Daytona Beach-Port Orange, FL",FL,Palm Coast-Daytona Beach-Port Orange,19562441.658020608,18259686.21103793,154138998.3833255,82622083.85203162,82359411.37744197,223633548.83712044,97988842.79214597,2348267.385814542
"Lady Lake-The Villages, FL",FL,Lady Lake-The Villages,3827800.941528679,3572889.5856909803,30160519.502230704,16166739.095689572,16115341.731131263,43758582.0707181,19173566.94302515,459487.6379706223
"Cape Coral, FL",FL,Cape Coral,26360614.33764786,24605136.44207032,207704066.89536414,111334204.91522542,110980250.74524917,301348770.10293186,132041088.70413502,3164317.215676087
"Homosassa Springs-Beverly Hills-Citrus Springs, FL",FL,Homosassa Springs-Beverly Hills-Citrus Springs,4537318.08928066,4235156.633219275,35751041.605868265,19163388.81359345,19102464.48771703,51869626.71874197,22727559.10130441,544657.782212766
"Fort Walton Beach-Navarre-Wright, FL",FL,Fort Walton Beach-Navarre-Wright,10355707.063287167,9666071.586290201,81596067.71947932,43737387.811157405,43598337.72487516,118384175.23566289,51872039.75685297,1243094.7822812374
"Tallahassee, FL",FL,Tallahassee,12922989.157616878,12062386.23234344,101824539.06805371,54580318.37052149,54406796.394049056,147732781.90028927,64731630.90309537,1551270.2604597684
"St. Augustine, FL",FL,St. Augustine,3076995.63706922,2872083.954948479,24244674.249712337,12995708.61258186,12954392.601399831,35175540.257368475,15412761.199432135,369361.28051585966
"Winter Haven, FL",FL,Winter Haven,10801368.487679925,10082054.310125675,85107582.63028911,45619641.377429254,45474607.22273567,123478879.038953,54104370.87465294,1296591.7948889704
"Leesburg-Eustis-Tavares, FL",FL,Leesburg-Eustis-Tavares,6449332.691118483,6019841.146063152,50816441.96711311,27238793.38327731,27152195.697413616,73727358.91354056,32304896.200170998,774175.222274041
"Deltona, FL",FL,Deltona,7668230.811509117,7157567.079800653,60420546.54121158,32386816.542682275,32283852.24005608,87661535.28574675,38410392.55827158,920491.247276494
"Titusville, FL",FL,Titusville,2907095.5021257144,2713498.2729812455,22905974.455321047,12278134.424187109,12239099.72786643,33233279.123020567,14561726.451092437,348966.5387597995
"Sebring-Avon Park, FL",FL,Sebring-Avon Park,3453623.0237879585,3223629.943950715,27212246.967239343,14586396.52723125,14540023.394377138,39481062.06050336,17299298.802127965,414571.47586351255
"Lakeland, FL",FL,Lakeland,13426477.856528278,12532345.239181248,105791694.34980293,56706805.76034854,56526523.24627129,153488554.44163644,67253620.53136979,1611708.8351248633
"Miami, FL",FL,Miami,256164472.43814543,239105269.52134526,2018405263.170198,1081912109.525362,1078472490.0211325,2928416148.596845,1283135339.5184653,30749877.06272608
"Pensacola, FL-AL",FL,Pensacola,23571882.435209874,22002119.37725772,185730718.69497845,99555979.8290129,99239471.04149893,269468597.729776,118072248.98798437,2829558.994347887
"North Port-Port Charlotte, FL",FL,North Port-Port Charlotte,9337651.954363752,8715813.578652184,73574472.17779273,39437626.25552497,39312245.989166245,106745992.18569791,46772571.92119368,1120887.8691034773
"Kissimmee, FL",FL,Kissimmee,13726773.69964553,12812642.962832322,108157825.39243744,57975106.96549374,57790792.2629198,156921470.75501558,68757811.19819726,1647756.2236265333
"Cartersville, GA",GA,Cartersville,2659240.3667704295,3280771.0144393644,25508494.016631085,13673145.36675446,13629675.645809859,37009161.22630501,16216193.411637325,388615.24460885633
"Savannah, GA",GA,Savannah,12050415.535804158,14866897.515484763,115592391.1332214,61960206.91087487,61763222.761884965,167707957.87451568,73484093.97700348,1761019.8910947766
"Augusta-Richmond County, GA-SC",GA,Augusta-Richmond County,12046595.27570474,14862184.365534723,115555745.67495231,61940564.09395209,61743642.39348791,167654790.5776769,73460797.82166941,1760461.6071082833
"Warner Robins, GA",GA,Warner Robins,3998050.7549947887,4932494.706063055,38350897.13451849,20556971.77276846,20491616.962118894,55641643.693251856,24380332.489941902,584265.9022199827
"Atlanta, GA",GA,Atlanta,216898338.3080835,267592877.38454187,2080575353.0540519,1115236721.9423828,1111691156.690961,3018616019.999104,1322657947.2160482,31697022.14592136
"Chattanooga, TN-GA",GA,Chattanooga,4000215.8886597534,4935165.885343863,38371665.96001772,20568104.345705245,20502714.14233323,55671776.2761821,24393535.59362213,584582.3098525289
"Brunswick, GA",GA,Brunswick,3039724.564985868,3750183.8379493416,29158250.170636952,15629499.450785944,15579810.080753986,42304433.218929745,18536406.892687406,444218.3264539441
"Hinesville, GA",GA,Hinesville,1409161.6490986606,1738517.7928225896,13517240.465988435,7245554.901372626,7222519.802922107,19611574.53726349,8593144.920478871,205931.628370611
"Macon, GA",GA,Macon,8449977.444686783,10424947.447252734,81055553.22561347,43447659.48604942,43309530.5052703,117599966.33506711,51528425.28989905,1234860.185126605
"Valdosta, GA",GA,Valdosta,3808595.479151098,4698759.017748629,36533566.58002365,19582840.378149413,19520582.5301044,53004958.06810523,23225023.840777732,556579.3458317574
"Athens-Clarke County, GA",GA,Athens-Clarke County,5852235.607495995,7220048.69911796,56136977.62832373,30090724.09613331,29995059.54021772,81446692.0097111,35687253.28010887,855232.1935747943
"Rome, GA",GA,Rome,3493217.0313458554,4309668.778645907,33508330.746008147,17961243.693521943,17904141.232439816,48615775.36466228,21301828.7917785,510490.6679635577
"Dalton, GA",GA,Dalton,3813634.607793661,4704975.9161513215,36581903.911403716,19608750.310667176,19546410.089656323,53075088.59361285,23255752.723249216,557315.7524516763
