Area Name,State,UA,MDV Truck,HDV Truck,LDV Car - 100 mi,LDV Car - 200 mi,LDV Car - 300 mi,LDV Truck - 100 mi,LDV Truck - 200 mi,LDV Truck - 300 mi
"Flagstaff, AZ",AZ,Flagstaff,7931939.232515403,8089338.801299703,25351855.022866573,18936032.083773088,22234717.617081065,47844254.34321892,27835327.92781445,5613531.837874769
"Tucson, AZ",AZ,Tucson,102993937.38667391,105037725.27471082,329186506.89575666,245878901.18892014,288711379.01264495,621243808.3158275,361433684.4617638,72890087.74274568
"Lake Havasu City, AZ",AZ,Lake Havasu City,7599277.913443459,7750076.227901643,24288611.686576795,18141864.95435864,21302205.368201327,45837691.72425879,26667929.056765564,5378103.293719424
"Phoenix-Mesa, AZ",AZ,Phoenix-Mesa,437059147.21323556,445732047.9110365,1396916921.797173,1043397559.1000297,1225158997.740681,2636274483.3673053,1533759189.261126,309312182.80877435
"Prescott Valley-Prescott, AZ",AZ,Prescott Valley-Prescott,12053703.324103028,12292894.22683843,38525728.728307106,28775978.506975286,33788797.64394133,72706110.15929374,42299716.99677206,8530555.44056299
"Casa Grande, AZ",AZ,Casa Grande,7301149.878805962,7446032.209452509,23335742.723410886,17430139.629254557,20466496.411086947,44039428.63903883,25621716.855014,5167114.383549736
"Yuma, AZ-CA",AZ,Yuma,10052290.350378316,10251765.676658945,32128865.355633173,23997976.662486587,28178460.62528275,60633890.67377748,35276215.57933334,7114130.639590779
"Lodi, CA",CA,Lodi,7649127.100027092,6080967.146121029,23671555.519843467,17680967.702016868,20761009.7005756,44673159.8760546,25990415.605628636,5241469.612290966
"Santa Barbara, CA",CA,Santa Barbara,25786010.68201564,20499578.806359176,79799299.38573618,59604398.78570793,69987543.79523602,150597913.0297438,87616420.23628974,17669544.46495163
"Porterville, CA",CA,Porterville,4200944.337360647,3339701.924691876,13000553.63405484,9710488.553207746,11402065.229013337,24534754.823547605,14274084.851293514,2878645.0792697184
"Salinas, CA",CA,Salinas,16725650.681917502,13296697.906075697,51760437.96175326,38661364.31451797,45396212.07948007,97682736.49704367,56830878.453577034,11461044.985741414
"Seaside-Monterey, CA",CA,Seaside-Monterey,16543913.768017704,13152219.171677602,51198021.44139385,38241279.19069839,44902947.71309073,96621339.2808832,56213367.74139089,11336512.016269127
"Stockton, CA",CA,Stockton,43430761.067178056,34526950.294708356,134404051.39393228,100390263.31515227,117878346.12081048,253648463.06265473,147570241.0802816,29760391.139464412
"Santa Cruz, CA",CA,Santa Cruz,20963311.246014006,16665588.804305417,64874616.35171704,48456722.47579568,56897931.28592947,122431924.92138878,71229718.71550193,14364849.404658308
"Chico, CA",CA,Chico,8820988.42926897,7012583.283458365,27298084.4235936,20389726.75943857,23941637.255324155,51517175.90941387,29972198.43926111,6044473.074871481
"Woodland, CA",CA,Woodland,7767862.795837831,6175360.644340501,24039003.802348956,17955425.424480222,21083278.22877441,45366611.3839958,26393859.0366227,5322831.777325981
"Delano, CA",CA,Delano,7608204.1311997995,6048433.861511388,23544912.268141106,17586374.203877263,20649937.921836723,44434157.65983859,25851366.410376832,5213427.654725348
"Redding, CA",CA,Redding,17507590.632330775,13918331.078923067,54180287.27362126,40468819.5741024,47518527.826559246,102249496.59417458,59487775.64251428,11996859.652582677
"Merced, CA",CA,Merced,12957026.246154102,10300685.27871787,40097773.52984754,29950183.802230727,35167535.33694913,75672857.49646226,44025742.12022057,8878641.764840418
"Camarillo, CA",CA,Camarillo,9968996.290022412,7925236.190573171,30850794.61623056,23043348.491985176,27057522.508865677,58221880.646536656,33872931.29796925,6831131.243591022
"El Centro-Calexico, CA",CA,El Centro-Calexico,2292115.931362433,1822205.5263882582,7093351.8057206,5298229.094866779,6221185.824679369,13386633.54879318,7788214.9026104165,1570644.0545407655
"Bakersfield, CA",CA,Bakersfield,48728208.25513817,38738359.24203551,150797923.99970874,112635319.69983846,132256503.39540164,284587118.16251045,165570053.64235348,33390401.21712554
"Modesto, CA",CA,Modesto,34398205.78394275,27346173.821183514,106451236.50706726,79511499.48483239,93362481.0549039,200895674.28289405,116879174.93349594,23570944.498128254
"Manteca, CA",CA,Manteca,4664320.060399809,3708080.2391404943,14434550.482457358,10781582.167657575,12659744.406679664,27241005.80974675,15848555.698209345,3196167.5546609983
"San Diego, CA",CA,San Diego,394852707.36768556,313903313.36647975,1221940446.587895,912702570.4667974,1071696257.7246265,2306056350.3601794,1341641449.1867268,270567927.54708064
"Santa Clarita, CA",CA,Santa Clarita,15288025.227550387,12153802.377982987,47311455.70341547,35338291.12016979,41494256.25973635,89286579.53364319,51946074.92559021,10475929.94785761
"Oxnard, CA",CA,Oxnard,46354203.088052735,36851052.72496678,143451151.69717252,107147803.52514839,125813056.49504842,270722227.3077864,157503593.2298651,31763643.57798839
"Santa Maria, CA",CA,Santa Maria,13256541.332508275,10538796.291395497,41024675.10998188,30642513.331972256,35980469.353073105,77422114.00155327,45043442.764059156,9083880.768326523
"San Luis Obispo, CA",CA,San Luis Obispo,5947477.62436181,4728175.5895919185,18405504.961161997,13747602.623106724,16142448.548527133,34735024.70254829,20208503.95619558,4075435.3837005123
"Sacramento, CA",CA,Sacramento,209674809.5796462,166689036.7684563,648875202.5129277,484663607.70644414,569092485.8123955,1224562772.698556,712438866.7808577,143677066.48131368
"Lancaster-Palmdale, CA",CA,Lancaster-Palmdale,34405861.66502542,27352260.15766734,106474928.96396226,79529196.06437448,93383260.39604245,200940386.88802215,116905188.29797056,23576190.5958235
"Livermore, CA",CA,Livermore,15590757.652768657,12394471.137665555,48248313.89880168,36038057.53307441,42315922.671399586,91054626.24728632,52974707.53240032,10683373.592954198
"Tracy, CA",CA,Tracy,1762894.9050117084,1401480.9610631757,5455585.20258946,4074933.9721981753,4784791.486065613,10295826.55725399,5990013.063077124,1208001.900536953
"San Jose, CA",CA,San Jose,215820549.8264978,171574828.83871302,667894265.6767974,498869494.6512673,585773052.2631283,1260455709.6329324,733321032.9589233,147888358.87162995
"Petaluma, CA",CA,Petaluma,3067892.8891077135,2438939.19169107,9494128.663803874,7091438.588511436,8326774.179352644,17917399.949758258,10424171.3046159,2102235.606983791
"Fairfield, CA",CA,Fairfield,22891321.396932404,18198334.466889728,70841179.429238,52913320.56362561,62130873.15270579,133692073.24789895,77780764.92756742,15685994.482531508
"Watsonville, CA",CA,Watsonville,5602088.245707255,4453595.047687984,17336637.396815132,12949234.604278896,15205004.034015456,32717848.790793404,19034930.37327395,3838761.5895600673
"Lompoc, CA",CA,Lompoc,2765406.899631684,2198466.3455594988,8558033.106726354,6392241.812160401,7505776.63549201,16150792.493584419,9396376.04398623,1894960.8289275137
"Turlock, CA",CA,Turlock,3493371.4250312448,2777189.682825085,10810846.068797696,8074932.803366192,9481594.055683872,20402320.1779859,11869874.041061187,2393789.50425363
"Hanford, CA",CA,Hanford,12305471.189248908,9782706.58087201,38081422.97087834,28444113.401441377,33399105.988086578,71867583.66004314,41811870.328385,8432171.73148315
"Antioch, CA",CA,Antioch,23450402.890434798,18642797.756561078,72571354.44666085,54205638.196754776,63648313.79112509,136957274.18081158,79680427.48821323,16069098.151834724
"San Francisco-Oakland, CA",CA,San Francisco-Oakland,401408137.3501123,319114804.0150915,1242227365.965259,927855455.7929817,1089488790.6080356,2344341996.2687426,1363915670.4787571,275059954.7547694
"Murrieta-Temecula-Menifee, CA",CA,Murrieta-Temecula-Menifee,61784964.711887494,49118328.87910887,191204330.02921787,142816030.0195908,167694723.19641212,360842429.52385587,209934661.8302849,42337381.8736364
"Fresno, CA",CA,Fresno,73162639.67985465,58163448.246939324,226414526.06452933,169115541.19282785,198575635.13460246,427291409.415951,248594040.49875757,50133792.73506819
"Vallejo, CA",CA,Vallejo,19931168.66698756,15845047.449573552,61680471.445465915,46070923.49965128,54096523.77689889,116403907.62676589,67722676.1154296,13657586.485272435
"Hemet, CA",CA,Hemet,8195951.519039886,6515686.204025263,25363798.88630834,18944953.0907817,22245182.589740437,47866775.87631726,27848430.739590604,5616174.273101751
"Victorville-Hesperia, CA",CA,Victorville-Hesperia,31325156.39635694,24903135.273131344,96941150.16097938,72408141.64307094,85021711.27663846,182948158.86010203,106437482.73574242,21465175.46442461
"Napa, CA",CA,Napa,7161239.2071714215,5693101.941549512,22161701.49438852,16553214.173675625,19436800.396178756,41823750.58344975,24332656.63019883,4907150.476111544
"El Paso de Robles (Paso Robles)-Atascadero, CA",CA,El Paso de Robles (Paso Robles)-Atascadero,9107680.248869503,7240499.948099265,28185302.17223513,21052415.290626857,24719766.781735245,53191540.75192331,30946327.8326824,6240925.093628402
"Gilroy-Morgan Hill, CA",CA,Gilroy-Morgan Hill,14246888.133767178,11326110.488554034,44089475.70530948,32931701.310923785,38668436.13398818,83206031.6181427,48408470.51452399,9762503.648630043
"Arroyo Grande-Grover Beach, CA",CA,Arroyo Grande-Grover Beach,7276293.217508821,5784568.542606345,22517756.16021735,16819161.675156657,19749076.214513164,42495699.96159065,24723590.328470454,4985989.811772937
"Davis, CA",CA,Davis,5950590.967222734,4730650.660982982,18415139.742676403,13754799.119366944,16150898.681528144,34753207.54374784,20219082.558671404,4077568.7633377938
"Yuba City, CA",CA,Yuba City,10794976.868490923,8581881.150882859,33406935.31906455,24952603.723257672,29299371.883026432,63045851.00994049,36679470.95090535,7397124.205372227
"Yuma, AZ-CA",CA,Yuma,80534.56487038323,64024.04309665852,249228.2320147301,186155.75630377283,218584.27251126987,470345.62832540425,273642.57178996364,55185.31317196888
"Visalia, CA",CA,Visalia,13790475.584869122,10963267.816621363,42677027.611571394,31876703.08297786,37429656.17501699,80540447.624083,46857659.33327917,9449752.602081351
"Simi Valley, CA",CA,Simi Valley,15332246.379232822,12188957.679630877,47448305.75617488,35440508.37246781,41614279.85812137,89544844.11117984,52096330.777762145,10506231.944377339
"Thousand Oaks, CA",CA,Thousand Oaks,37487831.85855144,29802390.64276408,116012622.29713953,86653174.36120774,101748242.73297499,218940002.45044824,127377191.85686257,25688072.501315165
"Indio-Cathedral City, CA",CA,Indio-Cathedral City,42263140.004037976,33598705.11964144,130790644.73186214,97691305.63859577,114709227.35713327,246829211.43482897,143602865.9400791,28960293.266715255
"Los Angeles-Long Beach-Anaheim, CA",CA,Los Angeles-Long Beach-Anaheim,1624155909.058845,1291185071.7097104,5026233225.230643,3754238594.232219,4408230657.207727,9485549872.581879,5518601865.646534,1112932721.8166625
"Vacaville, CA",CA,Vacaville,11782316.30205477,9366804.525675552,36462429.09147874,27234840.167689115,31979176.165257182,68812204.7115772,40034280.18424382,8073686.324208396
"Mission Viejo-Lake Forest-San Clemente, CA",CA,Mission Viejo-Lake Forest-San Clemente,75399804.81884485,59941968.532031536,233337823.07635146,174286751.45633933,204647675.32232544,440357114.118765,256195542.07932007,51666782.43969113
"Riverside-San Bernardino, CA",CA,Riverside-San Bernardino,267229408.17870507,212444273.75331706,826987928.10159,617701140.6987906,725305288.1625569,1560698615.5464015,907999473.6374718,183115642.36842406
"Madera, CA",CA,Madera,1348111.6443167077,1071733.0894350104,4171966.1888318458,3116161.900590217,3659000.374698829,7873369.893032348,4580651.028593124,923776.8081584896
"Reno, NV-CA",CA,Reno,970.7147807900999,771.7069690498106,3004.045890062952,2243.8085369191144,2634.682195358475,5669.260822732549,3298.321528370477,665.1702814161599
"Concord, CA",CA,Concord,87134191.91795519,69270669.89840099,269651926.90487087,201410803.20619175,236496763.61817503,508889398.1390177,296066967.09226364,59707625.87117603
"Santa Rosa, CA",CA,Santa Rosa,35270109.054235615,28039326.787778568,109149492.97486705,81526905.08075671,95728972.29185165,205987846.7204667,119841751.97875617,24168405.415738184
"Longmont, CO",CO,Longmont,3991700.707631857,4824568.34430759,22916025.09207905,17116640.41880797,20098385.1622984,43247333.65870462,25160883.598644037,5074178.451079568
"Fort Collins, CO",CO,Fort Collins,17069291.45012053,20630796.049553618,97993396.75619991,73194095.78903034,85944618.38186724,184934041.08420417,107592849.95157059,21698177.592774156
"Lafayette-Louisville-Erie, CO",CO,Lafayette-Louisville-Erie,4537263.501725532,5483962.717534005,26048056.172177866,19456044.812160306,22845317.352116685,49158131.56568046,28599729.084152803,5767688.104297835
"Greeley, CO",CO,Greeley,6386205.529988228,7718686.168358106,36662680.1174196,27384413.738339033,32154820.180256102,69190147.65821901,40254163.76278829,8118030.097415819
"Denver-Aurora, CO",CO,Denver-Aurora,163724446.68538305,197885523.11984232,939928567.6041784,702059770.2437905,824359647.9254127,1773841851.5075166,1032004162.3930411,208123584.4404684
"Colorado Springs, CO",CO,Colorado Springs,35316067.229382075,42684758.32232398,202746634.09376785,151437311.57399473,177817921.12736923,382625315.5859579,222607735.85090163,44893152.176862784
"Pueblo, CO",CO,Pueblo,9349729.64021847,11300549.052635195,53676028.022279814,40092174.23508546,47076291.84552562,101297894.55309549,58934142.70928478,11885208.871774947
"Boulder, CO",CO,Boulder,6558778.513595242,7927266.474041159,37653407.40691608,28124416.539840285,33023732.59308038,71059857.32564506,41341942.90026345,8337401.783520192
"Grand Junction, CO",CO,Grand Junction,6507981.1417801045,7865870.239708066,37361783.87790205,27906594.51076936,32767965.635898154,70509502.71522191,41021751.87068198,8272829.074212843
"Hartford, CT",CT,Hartford,73497996.30340455,41935136.094933555,450759153.10866225,336685018.60828716,395336050.071666,850676807.5902506,494915601.1502767,99809295.98971489
"Springfield, MA-CT",CT,Springfield,6764778.30696518,3859722.893445714,41488011.83678291,30988593.22313262,36386852.29521319,78296556.41861838,45552184.96867973,9186478.466126759
"New Haven, CT",CT,New Haven,44608337.38474571,25451805.399916347,273580470.1141497,204345147.59380123,239942376.51255134,516303572.16427314,300380462.372729,60577525.559522085
"Waterbury, CT",CT,Waterbury,11197982.287617154,6389138.953957151,68676607.0690596,51296539.55895679,60232473.11510694,129607122.68343943,75404179.89992847,15206710.180486826
"Norwich-New London, CT-RI",CT,Norwich-New London,17743724.953303404,10123888.5163102,108821285.41201596,81281758.23218405,95441161.52010107,205368527.81300136,119481438.18313235,24095741.175223228
"Bridgeport-Stamford, CT-NY",CT,Bridgeport-Stamford,62754736.02707176,35805444.0699764,384871331.027159,287471503.0299961,337549466.8156473,726332705.5108502,422573396.1189153,85220092.21892616
"New York-Newark, NY-NJ-CT",CT,New York-Newark,5873.849021425263,3351.3928338635633,36023.99172156957,26907.35892876615,31594.660911048788,67984.80754749096,39552.9084562267,7976.608411992512
"Worcester, MA-CT",CT,Worcester,2717530.97427315,1550518.8845952675,16666467.41569989,12448665.44204512,14617241.494334292,31453110.152544703,18299117.573557485,3690370.717764493
"Danbury, CT-NY",CT,Danbury,11464466.64669028,6541184.70250751,70310940.92921874,52517270.679611795,61665857.414278224,132691452.53255886,77198613.40017496,15568592.376044407
"Dover, DE",DE,Dover,9299916.182378571,2282760.804520909,27800890.404062986,20765287.26677696,24382631.159027517,52466095.20970738,30524270.579652738,6155809.091638704
"Philadelphia, PA-NJ-DE-MD",DE,Philadelphia,39322888.00684908,9652210.375044687,117550661.57704355,87801981.18007946,103097216.74647652,221842686.0660518,129065945.32204163,26028642.275369536
"Salisbury, MD-DE",DE,Salisbury,1920393.721780224,471380.5405724329,5740767.373046132,4287944.806818907,5034911.1626405455,10834028.809631275,6303133.96739598,1271148.782443873
"Port St. Lucie, FL",FL,Port St. Lucie,59427812.07412159,49216774.69150671,203381945.4618696,151911843.86578038,178375112.7581684,383824271.79305387,223305277.063608,45033824.84347953
"Spring Hill, FL",FL,Spring Hill,22041255.47457903,18254071.061160292,75432583.87589271,56342773.58358425,66157768.44865014,142357063.7495997,82821973.2276487,16702651.56547492
"Orlando, FL",FL,Orlando,223483658.0803757,185084129.1827612,764836186.50862,571278217.8572456,670795732.1392637,1443405862.1131887,839759675.5637345,169353768.24606866
"Tampa-St. Petersburg, FL",FL,Tampa-St. Petersburg,328642980.8156259,272174710.39609873,1124726730.9337142,840090850.5091716,986435924.7661961,2122594596.5186486,1234905161.8207014,249042492.354093
"Sebastian-Vero Beach South-Florida Ridge, FL",FL,Sebastian-Vero Beach South-Florida Ridge,22220000.509530075,18402103.67089929,76044309.45826232,56799689.07304227,66694279.29519768,143511517.87608072,83493623.55702148,16838102.835085638
"Panama City, FL",FL,Panama City,22946899.53874152,19004105.065457676,78532002.23300181,58657818.59149113,68876097.73632884,148206314.48421055,86225011.15905663,17388939.933371786
"Palm Bay-Melbourne, FL",FL,Palm Bay-Melbourne,72641415.39532954,60159983.17967566,248603336.8648849,185689006.01558462,218036306.73620725,469166496.17444646,272956564.02283037,55046966.447553866
"Sarasota-Bradenton, FL",FL,Sarasota-Bradenton,88753051.52790922,73503277.1320037,303742770.52148306,226874240.12014827,266396069.80947974,573226140.8113548,333497466.4212959,67256209.46379517
"Jacksonville, FL",FL,Jacksonville,169893431.000794,140701910.82761168,581432418.7980653,434288651.4452894,509942379.7369654,1097284590.504034,638389642.1022671,128743609.20783776
"Zephyrhills, FL",FL,Zephyrhills,6499364.819875667,5382627.473795551,22243010.72508036,16613946.556071188,19508120.728991706,41977213.73276796,24421940.017404806,4925156.196682679
"Bonita Springs, FL",FL,Bonita Springs,43876792.353732236,36337770.61767394,150161129.58017644,112159680.74103056,131698063.7584648,283385460.20811486,164870940.5790016,33249411.55644768
"Ocala, FL",FL,Ocala,25043911.114746686,20740802.794342607,85708680.61133492,64018286.762883745,75170367.42706832,161750207.70541632,94104718.22956716,18978035.151798796
"Gainesville, FL",FL,Gainesville,22597642.326305628,18714858.112997074,77336726.67341693,57765032.785101615,67827787.3160806,145950579.49156973,84912646.19276465,17124276.174414236
"Palm Coast-Daytona Beach-Port Orange, FL",FL,Palm Coast-Daytona Beach-Port Orange,51908034.01010966,42989063.96500375,177646737.6740967,132689474.5525587,155804178.15247342,335256551.7520596,195049043.73725522,39335409.29733462
"Lady Lake-The Villages, FL",FL,Lady Lake-The Villages,10156892.72996942,8411709.662694938,34760300.45817961,25963471.457305897,30486346.758336313,65599957.65784382,38165425.682208955,7696795.695337981
"Cape Coral, FL",FL,Cape Coral,69946670.74214606,57928256.38681554,239381015.00986102,178800587.70225394,209947915.7187734,451762045.8324698,262830821.87630352,53004914.84790879
"Homosassa Springs-Beverly Hills-Citrus Springs, FL",FL,Homosassa Springs-Beverly Hills-Citrus Springs,12039563.660321599,9970895.299242068,41203433.11132119,30776033.159318227,36137263.858720906,77759496.66236062,45239728.757636584,9123465.632465122
"Fort Walton Beach-Navarre-Wright, FL",FL,Fort Walton Beach-Navarre-Wright,27478389.65282995,22756983.056047518,94040284.35005225,70241402.0125354,82477558.59870902,177473686.653458,103252487.35446852,20822859.59077546
"Tallahassee, FL",FL,Tallahassee,34290553.93148351,28398663.992337957,117353799.94895028,87654939.54940696,102924560.24528538,221471166.99696606,128849799.09379746,25985052.211080283
"St. Augustine, FL",FL,St. Augustine,8164665.585722656,6761792.038764879,27942229.621355172,20870857.606664527,24506592.008966245,52732831.87617887,30679455.411844764,6187105.112239725
"Winter Haven, FL",FL,Winter Haven,28660931.626821652,23736337.669079676,98087340.41465679,73264264.96925505,86027008.77346803,185111327.9562536,107695993.75198159,21718978.533542242
"Leesburg-Eustis-Tavares, FL",FL,Leesburg-Eustis-Tavares,17113005.959347285,14172605.875934169,58566457.74492893,43744977.28652853,51365417.320470996,110527155.91050561,64303638.37687534,12968071.44704323
"Deltona, FL",FL,Deltona,20347295.73739014,16851171.781985678,69635284.34795706,52012603.27898347,61073276.04378094,131416346.93905425,76456769.2054013,15418985.156869406
"Titusville, FL",FL,Titusville,7713843.436977546,6388431.294925699,26399364.715699192,19718447.287637733,23153430.100262787,49821123.08342622,28985451.185231544,5845476.4206630215
"Sebring-Avon Park, FL",FL,Sebring-Avon Park,9164028.934158228,7589442.2422345355,31362386.866495,23425471.745300088,27506223.72586739,59187383.98036083,34434651.86988161,6944413.053045418
"Lakeland, FL",FL,Lakeland,35626537.90340674,29505095.81008012,121925986.09937972,91070037.32041113,106934573.12170903,230099838.61137876,133869877.4138736,26997448.02518575
"Miami, FL",FL,Miami,679720577.8272202,562929264.3380147,2326232258.3328857,1737529999.631456,2040210306.9645936,4390086841.526093,2554110384.6836634,515085721.2478353
"Pensacola, FL-AL",FL,Pensacola,62546899.641615875,51799932.72298494,214056511.3831541,159884985.17823368,187737187.13271314,403969410.4489928,235025525.3637851,47397439.42533251
"North Port-Port Charlotte, FL",FL,North Port-Port Charlotte,24777027.515016448,20519775.811548784,84795315.23861511,63336067.80987921,74369304.91889772,160026496.20158032,93101879.4222565,18775793.324876778
"Kissimmee, FL",FL,Kissimmee,36423359.03187942,30165005.111478567,124652975.79726337,93106904.61592118,109326265.7262109,235246238.56640127,136864003.5082652,27601271.418287713
"Cartersville, GA",GA,Cartersville,7056171.30072212,7723970.355471251,29398794.54623429,21958807.979772214,25784064.953405246,55481674.55413349,32278705.696193364,6509624.840090688
"Savannah, GA",GA,Savannah,31975220.189961057,35001368.63622483,133221387.19039683,99506898.33599058,116841147.86059932,251416623.09057388,146271778.00758708,29498530.96602662
"Augusta-Richmond County, GA-SC",GA,Augusta-Richmond County,31965083.3065068,34990272.39380658,133179152.93313321,99475352.3505264,116804106.51760033,251336918.2131222,146225406.4749596,29489179.25026992
"Warner Robins, GA",GA,Warner Robins,10608642.734498648,11612649.197542481,44199792.61756433,33014100.537641607,38765205.89937926,83414253.78891972,48529612.17479196,9786934.20567506
"Atlanta, GA",GA,Atlanta,575529707.3060492,629998083.7299167,2397883908.886018,1791048685.0134559,2103052026.8512793,4525308493.250739,2632781043.686834,530951180.0693062
"Chattanooga, TN-GA",GA,Chattanooga,10614387.81652277,11618937.996574262,44223728.896727666,33031979.235255256,38786199.09267906,83459426.55437066,48555893.25612542,9792234.293648938
"Brunswick, GA",GA,Brunswick,8065768.520053824,8829116.28528821,33605175.0266153,25100674.9401092,29473249.80601249,63419994.35484288,36897143.95762959,7441022.174049342
"Hinesville, GA",GA,Hinesville,3739145.2501618187,4093019.5478807846,15578754.866224037,11636221.550967446,13663268.632738907,29400368.98748213,17104852.467646427,3449524.078117196
"Macon, GA",GA,Macon,22421624.266090825,24543616.328458026,93417335.9884569,69776103.90542854,81931204.87006442,176298052.79514754,102568514.8604182,20684923.318512402
"Valdosta, GA",GA,Valdosta,10105931.923966622,11062361.621966345,42105300.97257132,31449664.289233256,36928242.53226114,79461509.95715813,46229943.7552062,9323161.624177996
"Athens-Clarke County, GA",GA,Athens-Clarke County,15528636.468777794,16998273.232603442,64698428.322175145,48325123.05514509,56743431.28656875,122099466.99309975,71036297.88403195,14325842.355832418
"Rome, GA",GA,Rome,9269089.801653218,10146320.405067757,38618686.40880518,28845411.26161975,33870324.75817505,72881538.9920781,42401779.80777371,8551138.378924858
"Dalton, GA",GA,Dalton,10119303.01871707,11076998.162814222,42161010.23056317,31491275.1415767,36977102.05690283,79566644.97950387,46291110.30203328,9335497.040484825
"Albany, GA",GA,Albany,12514930.044413183,13699348.349713583,52142137.918129206,38946467.42737485,45730999.914847456,98403120.64431043,57249991.035608776,11545567.137914017
