Area Name,State,UA,MDV Truck,HDV Truck,LDV Car - 100 mi,LDV Car - 200 mi,LDV Car - 300 mi,LDV Truck - 100 mi,LDV Truck - 200 mi,LDV Truck - 300 mi
"Hot Springs, AR",AR,Hot Springs,18345063.76699547,26422174.396762785,18550368.874939766,37095633.203837566,82283118.60212913,48300431.6327803,62284232.60628499,70994959.67757769
"Avondale-Goodyear, AZ",AZ,Avondale-Goodyear,44413781.690319695,40585675.92734777,43006549.376807794,86001264.1591074,190762404.85718662,111978090.9115509,144397663.23763785,164592318.95646867
"Sierra Vista, AZ",AZ,Sierra Vista,18760868.05639735,17143834.23509805,18166437.707219273,36327876.35203901,80580130.11818741,47300772.61708969,60995155.20975944,69525599.07124066
"Flagstaff, AZ",AZ,Flagstaff,19835331.910097808,18125688.067451186,19206857.617866863,38408429.869319126,85195078.47122744,50009760.83002246,64488441.83843374,73507437.37874079
"Tucson, AZ",AZ,Tucson,257556049.39810556,235356818.45074257,249395492.43899217,498722355.9233726,1106233459.4986234,649362283.883315,837363770.2170721,954472819.4343464
"Lake Havasu City, AZ",AZ,Lake Havasu City,19003448.62354993,17365506.335739568,18401332.20937727,36797600.71780052,81622042.12388662,47912378.01902078,61783830.83499512,70424574.49197413
"Phoenix-Mesa, AZ",AZ,Phoenix-Mesa,1092950033.4270232,998746654.152201,1058320363.4111587,2116349496.9389105,4694348664.54356,2755596428.5641727,3553388719.8071723,4050345943.5095186
"Prescott Valley-Prescott, AZ",AZ,Prescott Valley-Prescott,30142591.76360483,27544546.182939596,29187536.20363238,58367040.54559094,129465969.22429945,75996903.491566,97999306.72283351,111704945.827912
"Casa Grande, AZ",AZ,Casa Grande,18257922.423034072,16684238.413533375,17679427.69834624,35353990.35029888,78419919.59610727,46032722.70751409,59359983.16564909,67661740.94086367
"Yuma, AZ-CA",AZ,Yuma,25137675.63158649,22971013.0036669,24341198.7703725,48675699.3000941,107969267.04952286,63378276.29283796,81727371.15105754,93157307.6624575
"Lodi, CA",CA,Lodi,19128106.05376341,13625552.884655975,17933833.732185535,35862740.66868361,79548407.39594342,46695137.62083512,60214178.52474729,68635399.32177831
"Santa Barbara, CA",CA,Santa Barbara,64482854.13211715,45933169.58099226,60456836.726636514,120897064.70765232,268166034.6370586,157414212.33342823,202988318.84260768,231377138.45407483
"Porterville, CA",CA,Porterville,10505265.210027257,7483231.548603866,9849364.022742586,19696022.221124575,43688440.16134372,25645236.56167625,33069971.121471398,37694953.7316866
"Salinas, CA",CA,Salinas,41825690.15761094,29793757.498936318,39214283.46916365,78417793.96219917,173941268.98514992,102104011.36979228,131664868.80574577,150078786.5671516
"Seaside-Monterey, CA",CA,Seaside-Monterey,41371222.227153,29470025.666656125,38788190.45825422,77565724.99695839,172051264.82170343,100994573.63992284,130234229.87989236,148448066.4217149
"Stockton, CA",CA,Stockton,108606928.97699378,77364138.94071606,101826004.15128276,203624034.58954823,451665638.4067042,265128992.9542816,341888370.55086213,389702980.4464814
"Santa Cruz, CA",CA,Santa Cruz,52422771.31862364,37342392.44358425,49149730.87069488,98285959.29201336,218011545.8350768,127973387.13558017,165023871.26406348,188103193.95422274
"Chico, CA",CA,Chico,22058569.555404454,15713014.408862038,20681332.363202836,41356983.13592036,91735380.00223656,53848924.62501374,69439109.20801024,79150477.60855189
"Woodland, CA",CA,Woodland,19425027.38245033,13837059.306422703,18212216.637698714,36419430.002158165,80783219.60121582,47419975.838828444,61148869.80276025,69700811.33404444
"Delano, CA",CA,Delano,19025770.339174416,13552655.929400593,17837887.396194663,35670874.355148226,79122821.97246242,46445317.786982864,59892031.57666997,68268198.68958016
"Redding, CA",CA,Redding,43781080.635973714,31186643.773102637,41047588.220919624,82083899.81891258,182073187.42776787,106877470.23879808,137820325.6512269,157095111.44193068
"Merced, CA",CA,Merced,32401523.59044391,23080626.591264628,30378519.185707964,60748692.7627998,134748813.68690386,79097930.49703613,101998134.07898477,116263026.98309185
"Camarillo, CA",CA,Camarillo,24929382.894480504,17757985.24202304,23372905.11768371,46739389.21408124,103674284.37743472,60857094.883747265,78476264.60773894,89451519.40285988
"El Centro-Calexico, CA",CA,El Centro-Calexico,5731874.506630438,4082994.887146103,5374002.218867807,10746528.087985096,23837252.21484492,13992533.717670659,18043611.52398502,20567090.882868607
"Bakersfield, CA",CA,Bakersfield,121854209.3921869,86800594.35181348,114246184.36682317,228460982.93979698,506757347.7685284,297467980.4290782,383590047.94881266,437236822.9852446
"Modesto, CA",CA,Modesto,86019296.01772527,61274255.99252116,80648640.70732296,161275125.5621288,357730032.67011786,209988529.6696566,270783800.15387475,308654119.4910009
"Manteca, CA",CA,Manteca,11664024.877257915,8308652.585170699,10935775.983721266,21868547.683207482,48507395.358673185,28473976.74006746,36717679.95755743,41852810.879425466
"San Diego, CA",CA,San Diego,987404753.9513296,703359530.5102113,925755672.5146197,1851257020.7657776,4106338359.440338,2410432101.5175853,3108293417.2101035,3543002082.3383083
"Santa Clarita, CA",CA,Santa Clarita,38230632.60436064,27232884.682907768,35843685.02954742,71677523.05619165,158990436.8403463,93327831.0866002,120347834.24363531,137179014.36500186
"Oxnard, CA",CA,Oxnard,115917555.18127285,82571728.42638591,108680187.96107528,217330519.22283265,482068474.42104304,282975542.72475046,364901801.6848633,415934942.3256466
"Santa Maria, CA",CA,Santa Maria,33150518.379204113,23614159.18857977,31080750.131633535,62152961.73726096,137863672.1274766,80926361.11322695,104355926.62769552,118950567.31102584
"San Luis Obispo, CA",CA,San Luis Obispo,14872805.911510428,10594368.46078331,13944215.26095713,27884599.757079553,61851812.22041863,36307186.75931384,46818738.23798712,53366547.10626634
"Sacramento, CA",CA,Sacramento,524331984.8127397,373498200.40217686,491595070.08528066,983055088.8197213,2180549094.6868277,1279988417.0978544,1650566953.7281573,1881406086.6063886
"Lancaster-Palmdale, CA",CA,Lancaster-Palmdale,86038441.01340507,61287893.576418824,80666590.37616941,161311019.96867582,357809651.31671304,210035266.03788388,270844067.4999716,308722815.4936163
"Livermore, CA",CA,Livermore,38987672.96462182,27772148.39440984,36553459.21792331,73096876.44326846,162138754.54749224,95175902.3858477,122730953.78903522,139895423.78280756
"Tracy, CA",CA,Tracy,4408456.058284571,3140282.2105338695,4133212.0254198695,8265288.571862612,18333527.507943705,10761831.922010973,13877566.30823489,15818405.706368573
"San Jose, CA",CA,San Jose,539700584.3514037,384445738.29163593,506004123.86448205,1011869237.9125177,2244462773.0076475,1317505925.02469,1698946421.810121,1936551638.56997
"Petaluma, CA",CA,Petaluma,7671853.242474049,5464902.891318031,7192857.467516415,14383738.90806165,31905077.559633423,18728369.75899626,24150553.089761093,27528115.40020119
"Fairfield, CA",CA,Fairfield,57244129.645820074,40776797.955475815,53670065.417157575,107325386.55538453,238062217.62326396,139743187.5525693,180201230.18447077,205403174.05316207
"Watsonville, CA",CA,Watsonville,14009093.676329453,9979119.010340862,13134429.306474593,26265250.31309369,58259876.21985891,34198710.28112954,44099821.76099679,50267378.06181782
"Lompoc, CA",CA,Lompoc,6915429.141944388,4926078.16104802,6483661.062405102,12965540.928784959,28759322.70319771,16881802.86028338,21769373.494578272,24813917.24328248
"Turlock, CA",CA,Turlock,8735843.741300572,6222816.861984245,8190417.217809924,16378584.358317371,36329914.468638994,21325761.399879094,27499934.03029441,31345922.168747857
"Hanford, CA",CA,Hanford,30772185.488805585,21919997.702630356,28850909.57678134,57693893.21095583,127972855.27625099,75120423.95911609,96869071.37651612,110416642.03929172
"Antioch, CA",CA,Antioch,58642219.90639011,41772701.7176871,54980865.25302099,109946626.1232387,243876481.3727189,143156176.63471746,184602337.97355643,210419796.34981826
"San Francisco-Oakland, CA",CA,San Francisco-Oakland,1003797861.0721977,715036857.444274,941125268.2620101,1881991989.9141724,4174512676.336683,2450450616.204324,3159897976.2802396,3601823768.6151943
"Murrieta-Temecula-Menifee, CA",CA,Murrieta-Temecula-Menifee,154505127.45863876,110058872.48957396,144858526.96682426,289677258.2950467,642543322.8620043,377174727.5724847,486373261.50504524,554394726.3037844
"Fresno, CA",CA,Fresno,182957180.9526582,130326167.03876685,171534163.08400285,343021202.17948467,760867402.4249222,446631293.20236874,575938690.7048419,656486279.309494
"Vallejo, CA",CA,Vallejo,49841701.28853448,35503814.90249721,46729811.16507201,93446784.68284774,207277602.30225137,121672532.26133013,156898811.1488679,178841808.02846926
"Hemet, CA",CA,Hemet,20495545.154053327,14599622.859235652,19215896.12741488,38426513.25003998,85235201.59988935,50033301.723265216,64518798.22285781,73542039.23860092
"Victorville-Hesperia, CA",CA,Victorville-Hesperia,78334547.96405703,55800167.720728435,73443693.52222998,146867210.54020995,325771329.221372,191228681.36377156,246592654.9395663,281079734.9770148
"Napa, CA",CA,Napa,17908049.015247554,12756467.798350537,16789951.530203436,33575290.51285976,74474533.69023734,43716759.56507578,56373509.08674435,64257595.17334269
"El Paso de Robles (Paso Robles)-Atascadero, CA",CA,El Paso de Robles (Paso Robles)-Atascadero,22775497.311781514,16223704.64821647,21353498.397033736,42701130.54564644,94716880.6838747,55599073.8637376,71695956.58173868,81722955.1296144
"Gilroy-Morgan Hill, CA",CA,Gilroy-Morgan Hill,35627070.0689281,25378285.021271877,33402677.148758933,66796177.89005343,148162953.31075484,86972067.97263768,112151969.01431043,127836920.91485208
"Arroyo Grande-Grover Beach, CA",CA,Arroyo Grande-Grover Beach,18195763.58487953,12961415.955433512,17059702.50500483,34114718.35628095,75671057.57684188,44419122.43292704,57279218.01638415,65289971.52685516
"Davis, CA",CA,Davis,14880591.421104755,10599914.324676648,13951514.678588573,27899196.587041188,61884189.9627447,36326192.58461267,46843246.57474045,53394483.04296745
"Yuba City, CA",CA,Yuba City,26994905.39092831,19229322.024174504,25309465.743041374,50611978.45147024,112264210.87465784,65899405.76175418,84978410.71663296,96863019.57717635
"Yuma, AZ-CA",CA,Yuma,201392.09058624782,143457.93426288827,188818.08044139406,377584.288644073,837533.0010847364,491634.21403251344,633970.7267383387,722634.3538029109
"Visalia, CA",CA,Visalia,34485723.15111318,24565267.634986185,32332590.763975006,64656299.095386006,143416412.83553708,84185835.43865411,108559074.5126378,123741544.1300974
"Simi Valley, CA",CA,Simi Valley,38341216.056320556,27311656.76147177,35947364.151537135,71884852.8173682,159450322.28133208,93597785.12665737,120695944.59494148,137575809.49789774
"Thousand Oaks, CA",CA,Thousand Oaks,93745497.24941593,66777872.669676855,87892452.92172073,175760759.9656285,389861128.2147625,228849572.6179771,295105437.5901965,336377246.1448899
"Indio-Cathedral City, CA",CA,Indio-Cathedral City,105687069.07215935,75284230.69275439,99088447.07650518,198149672.5036395,439522763.1739965,258001091.23172835,332696819.3809354,379225949.9465103
"Los Angeles-Long Beach-Anaheim, CA",CA,Los Angeles-Long Beach-Anaheim,4061512649.7524233,2893143484.532949,3807930192.205175,7614814267.092142,16890687556.73889,9914880835.347439,12785408397.743338,14573504652.404697
"Vacaville, CA",CA,Vacaville,29463936.58223968,20988090.7687915,27624341.807618935,55241094.636209786,122532216.42249855,71926753.73569201,92750779.00646383,105722388.1564425
"Mission Viejo-Lake Forest-San Clemente, CA",CA,Mission Viejo-Lake Forest-San Clemente,188551640.4875554,134311276.9100503,176779329.89969742,353510094.85487777,784133184.4626877,460288372.32781726,593549727.7953382,676560298.2995578
"Riverside-San Bernardino, CA",CA,Riverside-San Bernardino,668258272.2816303,476021431.7083798,626535251.9257084,1252898381.636874,2779098000.594237,1631338298.8752742,2103638634.933667,2397841858.4262967
"Madera, CA",CA,Madera,3371211.14181931,2401419.9612388145,3160727.9844406624,6320587.651418616,14019917.945531432,8229731.044656851,10612378.923849931,12096567.337427126
"Reno, NV-CA",CA,Reno,2427.4580657501383,1729.1548968412214,2275.898576715103,4551.171916938092,10095.114623900194,5925.860518046819,7641.498479859092,8710.196044048611
"Concord, CA",CA,Concord,217895720.92608032,155213990.3696536,204291298.83845416,408526474.62451845,906166952.9299977,531922535.7197641,685923206.5497726,781852619.084881
"Santa Rosa, CA",CA,Santa Rosa,88199656.9928653,62827395.84290197,82692869.81680208,165363022.18899745,366797540.0664672,215311181.8711395,277647451.1936829,316477682.6693802
"Longmont, CO",CO,Longmont,9982011.472942343,10810354.593501337,17361444.78240468,34718112.021340914,77009455.68706311,45204776.25783159,58292332.0595547,66444774.07693792
"Fort Collins, CO",CO,Fort Collins,42685029.65774306,46227186.5430252,74240927.03629903,148461424.36409748,329307465.61845046,193304447.75259435,249269391.19692907,284130824.71043503
"Lafayette-Louisville-Erie, CO",CO,Lafayette-Louisville-Erie,11346295.638696935,12287851.953435646,19734307.634291947,39463184.75783297,87534667.0928031,51383106.20988683,66259394.192204945,75526065.29925579
"Greeley, CO",CO,Greeley,15969928.994683923,17295170.99169224,27776069.099067237,55544494.745693356,123205181.89898895,72321802.97678505,93260201.75883673,106303055.94747365
"Denver-Aurora, CO",CO,Denver-Aurora,409424309.3150653,443399807.23249906,712100718.178441,1424005479.6160896,3158636241.8907495,1854128734.2008312,2390930711.364198,2725313010.0868397
"Colorado Springs, CO",CO,Colorado Springs,88314584.20439456,95643245.21315363,153603187.22351372,307164105.7353476,681331420.7507133,399943541.4479956,515734036.381207,587861736.1907334
"Pueblo, CO",CO,Pueblo,23380788.13352189,25321009.806893844,40665577.59922017,81319964.79539008,180378651.39483047,105882797.18697591,136537677.74037766,155633079.5134507
"Boulder, CO",CO,Boulder,16401480.763831235,17762534.474751845,28526655.51455165,57045461.02938045,126534527.5857684,74276138.65560643,95780351.0389906,109175659.3181692
"Grand Junction, CO",CO,Grand Junction,16274452.215001268,17624964.641249634,28305718.167176474,56603647.13243777,125554524.76483098,73700874.12663038,95038537.59091838,108330099.9585945
"Hartford, CT",CT,Hartford,183795804.36382785,93963575.34199883,341500320.61916906,682906675.4110385,1514779136.7441914,889179782.9275819,1146612536.503322,1306971401.7259026
"Springfield, MA-CT",CT,Springfield,16916622.667358965,8648436.530085351,31431795.109211672,62854941.574622385,139420740.14901933,81840382.17463467,105534572.41762514,120294051.95920575
"New Haven, CT",CT,New Haven,111551683.90056597,57029566.539879896,207267711.8474463,414478392.761566,919368992.2690955,539672286.9667017,695916643.3160295,793243682.449918
"Waterbury, CT",CT,Waterbury,28002697.5607382,14316069.896889733,52030187.676448196,104046058.93989651,230788195.54333523,135473345.6763515,174695196.0638581,199127096.56101036
"Norwich-New London, CT-RI",CT,Norwich-New London,44371579.692327715,22684480.126707874,82444257.87496983,164865830.72615027,365694654.5377629,214663831.61215794,276812681.9639855,315526167.2485023
"Bridgeport-Stamford, CT-NY",CT,Bridgeport-Stamford,156930226.20809954,80228845.18382254,291582948.5357496,583085666.3035282,1293362671.7289712,759207670.4769244,979011274.7640176,1115930357.7700624
"New York-Newark, NY-NJ-CT",CT,New York-Newark,14688.683500267489,7509.427233823143,27292.1906034655,54576.87159972412,121058.86415339084,71061.90726968664,91635.54469827088,104451.18336787757
"Worcester, MA-CT",CT,Worcester,6795706.229028369,3474229.7652746,12626707.4707153,25249940.628400948,56007774.77377845,32876727.575378124,42395102.45387933,48324246.174243174
"Danbury, CT-NY",CT,Danbury,28669092.69515842,14656757.05042608,53268377.81278597,106522098.51725353,236280385.36748037,138697277.16389954,178852510.85151502,203865830.32020125
"Dover, DE",DE,Dover,23256220.04986921,5114955.782134137,21062274.3700111,42118753.38612897,93425077.30879481,54840793.510967,70718141.09901552,80608387.80072297
"Philadelphia, PA-NJ-DE-MD",DE,Philadelphia,98334406.3053426,21627596.36070215,89057733.42245802,178090962.31738758,395029780.914149,231883636.2767024,299017914.56553787,340836900.4342773
"Salisbury, MD-DE",DE,Salisbury,4802311.988653381,1056216.9355682908,4349271.399157577,8697346.082020748,19291886.980722714,11324394.058030188,14602999.80335771,16645294.303689303
"Port St. Lucie, FL",FL,Port St. Lucie,148610616.2221952,110279458.88493958,154084501.4301589,308126606.0042347,683466381.8972989,401196764.3059044,517350088.68862706,589703800.6041679
"Spring Hill, FL",FL,Spring Hill,55118377.138006724,40901686.2988257,57148593.26234872,114281461.90177034,253491700.3657371,148800369.20443222,191880620.81706208,218715979.43459707
"Orlando, FL",FL,Orlando,558863652.9558104,414715871.6190205,579448692.9815477,1158737948.754188,2570237097.250987,1508736690.2430103,1945541763.915766,2217634436.5251966
"Tampa-St. Petersburg, FL",FL,Tampa-St. Petersburg,821834662.7870727,609858731.5561459,852105909.3398484,1703977358.9431849,3779651668.0413117,2218666579.052674,2861008496.4897633,3261133265.1307583
"Sebastian-Vero Beach South-Florida Ridge, FL",FL,Sebastian-Vero Beach South-Florida Ridge,55565363.302626096,41233381.258555755,57612043.60036884,115208235.0579296,255547408.2583266,150007075.7472991,193436689.54073033,220489671.29318824
"Panama City, FL",FL,Panama City,57383113.42487011,42582278.833742335,59496748.263000794,118977125.80052233,263907316.39157838,154914366.2619322,199764724.58198637,227702710.1923291
"Palm Bay-Melbourne, FL",FL,Palm Bay-Melbourne,181653759.8875071,134799779.81423053,188344747.74891612,376637671.82257473,835433168.8035393,490401712.4988206,632381394.9328644,720822746.8725151
"Sarasota-Bradenton, FL",FL,Sarasota-Bradenton,221943989.16641912,164697944.53609222,230119016.96845764,460174715.9344306,1020729602.7399858,599171260.9385798,772641587.7818403,880698951.7962873
"Jacksonville, FL",FL,Jacksonville,424851035.0951565,315269147.3060649,440499888.8292555,880878572.6689241,1953907514.7071602,1146949423.433817,1479010896.215551,1685857151.091004
"Zephyrhills, FL",FL,Zephyrhills,16252905.45325627,12060791.242621154,16851560.791674316,33698484.82111083,74747785.6416889,43877168.69881562,56580359.40795856,64493374.4323845
"Bonita Springs, FL",FL,Bonita Springs,109722315.56175512,81421623.13398558,113763799.10717708,227496295.7317978,504617475.76810324,296211933.538521,381970354.00299776,435390607.63408136
"Ocala, FL",FL,Ocala,62627092.15567905,46473677.386138424,64933882.35737093,129849897.94397858,288024591.86625665,169071277.4730662,218020303.69491443,248511413.27463016
"Gainesville, FL",FL,Gainesville,56509728.931168616,41934166.52647695,58591193.74953578,117166265.93988758,259890584.91512138,152556533.1422304,196724258.45135567,224237021.34440416
"Palm Coast-Daytona Beach-Port Orange, FL",FL,Palm Coast-Daytona Beach-Port Orange,129805972.1852731,96325099.35375316,134587211.97226077,269137391.8315987,596983044.7744275,350430792.578437,451886499.9655037,515084837.7098785
"Lady Lake-The Villages, FL",FL,Lady Lake-The Villages,25399253.89850895,18848020.735078707,26334803.48266846,52662360.85776043,116812221.13331166,68569115.30889684,88421046.834042,100787123.67403512
"Cape Coral, FL",FL,Cape Coral,174915035.2147634,129799175.35287994,181357810.62510818,362665720.05363095,804441494.8049872,472209509.2566853,608922237.7359136,694082722.1571842
"Homosassa Springs-Beverly Hills-Citrus Springs, FL",FL,Homosassa Springs-Beverly Hills-Citrus Springs,30107232.82854743,22341669.99140147,31216194.897492085,62423800.5565452,138464411.3143355,81279014.24591312,104810678.8732356,119468918.68158041
"Fort Walton Beach-Navarre-Wright, FL",FL,Fort Walton Beach-Navarre-Wright,68714971.6029826,50991309.223433174,71246001.19013424,142472398.8092998,316023001.7043154,185506425.90210438,239213708.66188592,272668810.22887766
"Tallahassee, FL",FL,Tallahassee,85750091.96034761,63632558.568912014,88908588.78847107,177792714.087049,394368226.10218316,231495301.66800508,298517150.4464707,340266102.22494733
"St. Augustine, FL",FL,St. Augustine,20417308.69090437,15151069.362051586,21169354.586888473,42332884.35641074,93900048.68958047,55119603.100079626,71077670.83227308,81018199.36694805
"Winter Haven, FL",FL,Winter Haven,71672144.10067321,53185737.79902803,74312097.41887447,148603747.6203438,329623160.5558265,193489758.90836835,249508353.10142165,284403206.5005609
"Leesburg-Eustis-Tavares, FL",FL,Leesburg-Eustis-Tavares,42794346.153291225,31756394.375376478,44370622.09068953,88729035.45914133,196812971.20334697,115529789.48433335,148977639.28705406,169812825.03555867
"Deltona, FL",FL,Deltona,50882306.658325516,37758226.07927283,52756492.452344745,105498468.7827097,234009836.7021016,137364458.27813032,177133818.10494846,201906770.74549374
"Titusville, FL",FL,Titusville,19289941.638453193,14314484.253467282,20000462.3864416,39995421.5800408,88715240.90130652,52076105.77043901,67153028.9769549,76544678.88499014
"Sebring-Avon Park, FL",FL,Sebring-Avon Park,22916407.98225384,17005575.618439708,23760505.058644176,47514472.33636889,105393509.88421635,61866298.422771126,79777649.83032958,90934909.13950239
"Lakeland, FL",FL,Lakeland,89090975.5365906,66111727.57010099,92372529.61092171,184719642.61726862,409733088.1035688,240514520.58240214,310147587.4798752,353523107.62852424
"Miami, FL",FL,Miami,1699771376.4696577,1261349104.0567186,1762380318.085686,3524275711.444899,7817318992.819045,4588789102.925279,5917322023.96743,6744885838.866678
"Pensacola, FL-AL",FL,Pensacola,156410491.55460984,116067511.26568334,162171675.3640559,324298728.65958863,719338331.7499585,422253703.7420174,544503372.199353,620654591.6357218
"North Port-Port Charlotte, FL",FL,North Port-Port Charlotte,61959698.64359686,45978424.77736315,64241906.24435116,128466136.11743675,284955221.449795,167269548.06521696,215696942.81099418,245863120.0330155
"Kissimmee, FL",FL,Kissimmee,91083579.24835934,67590378.72364597,94438528.37521398,188851071.67951512,418897155.14035094,245893854.7243876,317084330.85131466,361429985.4263467
"Cartersville, GA",GA,Cartersville,17645306.609332763,17307011.20875516,22272864.929170713,44539601.40648418,98794844.81784488,57992862.73743781,74782788.27205206,85241493.96705297
"Savannah, GA",GA,Savannah,79960156.87644224,78427162.6417908,100930055.41101465,201832339.58615538,447691358.67780536,262796136.38149506,338880112.10461825,386274003.67091703
"Augusta-Richmond County, GA-SC",GA,Augusta-Richmond County,79934807.65956664,78402299.41950102,100898058.25188158,201768354.07201257,447549430.1750637,262712823.93545395,338772679.2806701,386151545.8885043
"Warner Robins, GA",GA,Warner Robins,26528941.231903184,26020328.9986536,33486271.327218983,66963328.79702177,148533697.38564768,87189714.60759966,112432628.0722048,128156831.39081985
"Atlanta, GA",GA,Atlanta,1439222166.7231193,1411629433.4149747,1816664432.7697854,3632829004.360849,8058104841.579157,4730131100.091312,6099584946.490704,6952639042.105981
"Chattanooga, TN-GA",GA,Chattanooga,26543307.90888579,26034420.238045216,33504405.72765753,66999592.60815909,148614135.4111504,87236931.96373245,112493515.6604315,128226234.37918682
"Brunswick, GA",GA,Brunswick,20169997.653215807,19783298.935714636,25459667.168047786,50912329.025147155,112930414.42939837,66290483.425134346,85482712.0516248,97437849.69781728
"Hinesville, GA",GA,Hinesville,9350448.222421046,9171181.650464116,11802643.892571244,23602040.248953775,52352509.45556181,30731076.104371984,39628248.187892504,45170435.027701914
"Macon, GA",GA,Macon,56069562.08871224,54994597.77174314,70774048.34547454,141528622.97935396,313929579.58741355,184277580.99930757,237629092.14448607,270862578.0405748
"Valdosta, GA",GA,Valdosta,25271816.65121791,24787305.98066795,31899460.36356397,63790143.485954344,141495144.26694977,83058063.34952629,107104793.11697339,122083875.01024665
"Athens-Clarke County, GA",GA,Athens-Clarke County,38832327.056517035,38087834.601509385,49016273.53744751,98019060.08642043,217419499.15652215,127625881.63658106,164575756.98019582,187592408.89381707
"Rome, GA",GA,Rome,23179132.785916395,22734743.000889618,29257961.062743492,58507871.701512136,129778352.81057912,76180272.5102845,98235764.20837907,111974472.94495755
"Dalton, GA",GA,Dalton,25305253.632339656,24820101.908779223,31941666.338254713,63874543.822223425,141682355.59935886,83167956.94896774,107246502.79281215,122245403.414806
"Albany, GA",GA,Albany,31295977.438277565,30695971.699734602,39503483.48951066,78996097.46593763,175224001.65050587,102857001.24088755,132635862.1218727,151185577.6190924
