Area Name,State,UA,MDV Truck,HDV Truck,LDV Car - 100 mi,LDV Car - 200 mi,LDV Car - 300 mi,LDV Truck - 100 mi,LDV Truck - 200 mi,LDV Truck - 300 mi
"Modesto, CA",CA,Modesto,6503219.015905913,6056101.947946805,72258818.55855653,35075754.83038451,39899700.759006724,82634548.78300427,31605251.673660763,0.0
"Manteca, CA",CA,Manteca,881822.0084962422,821193.9303189109,9798134.794018712,4756194.201425452,5410310.5209359275,11205060.693909094,4285601.706128973,0.0
"San Diego, CA",CA,San Diego,74649638.73883599,69517237.76702812,829449952.0772996,402630208.2362572,458003680.9713076,948551663.2471409,362792736.015536,0.0
"Santa Clarita, CA",CA,Santa Clarita,2890307.041010417,2691589.205040668,32114891.339823164,15589156.832494143,17733123.51251039,36726307.017197266,14046717.667337071,0.0
"Oxnard, CA",CA,Oxnard,8763583.103224184,8161058.788366284,97374263.39630905,47267252.05049422,53767886.72503651,111356350.39909717,42590484.629688896,0.0
"Santa Maria, CA",CA,Santa Maria,2506240.942338738,2333928.8767298777,27847441.255406227,13517658.351092702,15376733.181629851,31846088.668567356,12180179.622385724,0.0
"San Luis Obispo, CA",CA,San Luis Obispo,1124411.8320112964,1047104.9290332816,12493608.220125476,6064626.402947265,6898690.558845904,14287580.374775581,5464573.59788129,0.0
"Sacramento, CA",CA,Sacramento,39640474.77881312,36915065.59110781,440454775.9519491,213804820.55131912,243209259.56070858,503700204.2956683,192650313.4499256,0.0
"Lancaster-Palmdale, CA",CA,Lancaster-Palmdale,6504666.413242653,6057449.832096031,72274900.93580413,35083561.51104549,39908581.08742163,82652940.44804564,31612285.937305827,0.0
"Livermore, CA",CA,Livermore,2947540.702462893,2744887.8695578407,32750828.211735543,15897852.245064776,18084273.605981134,37453558.82553356,14324869.805529913,0.0
"Tracy, CA",CA,Tracy,333287.49008959846,310372.91117232165,3703236.845524907,1797619.0347924915,2044844.4207046207,4234989.055606556,1619757.0738738405,0.0
"San Jose, CA",CA,San Jose,40802369.53260288,37997076.3713883,453364865.8617131,220071614.79936156,250337921.97793353,518464069.46427536,198297051.78397444,0.0
"Petaluma, CA",CA,Petaluma,580006.396278992,540129.1049456528,6444589.494682377,3128321.852020968,3558557.937728921,7369975.812062406,2818796.0580590987,0.0
"Fairfield, CA",CA,Fairfield,4327762.835735946,4030215.325002587,48086805.741440244,23342216.803562116,26552456.818611454,54991647.72033705,21032666.018598884,0.0
"Watsonville, CA",CA,Watsonville,1059113.5781062413,986296.1385397259,11768063.736758778,5712433.813519788,6498061.149852455,13457854.090828395,5147228.027407314,0.0
"Lompoc, CA",CA,Lompoc,522819.32521018933,486873.82757454255,5809170.299642357,2819877.729291746,3207693.6938293297,6643316.014440042,2540870.346317211,0.0
"Turlock, CA",CA,Turlock,660446.059994515,615038.2849883771,7338373.796135984,3562181.1325131883,4052085.6051124884,8392099.670897705,3209727.9657890424,0.0
"Hanford, CA",CA,Hanford,2326434.545459984,2166484.743643268,25849569.46668871,12547854.76944669,14273553.139181579,29561340.07897924,11306331.392457157,0.0
"Antioch, CA",CA,Antioch,4433461.063801175,4128646.4624615465,49261243.97964901,23912310.648557056,27200955.302246235,56334724.95054725,21546353.023648366,0.0
"San Francisco-Oakland, CA",CA,San Francisco-Oakland,75888988.17429574,70671377.97235057,843220659.4406067,409314761.9689605,465607557.0655527,964299722.9592925,368815899.42484313,0.0
"Murrieta-Temecula-Menifee, CA",CA,Murrieta-Temecula-Menifee,11680875.448421942,10877777.97178461,129788994.89133093,63001956.789553314,71666575.25378458,148425551.97817817,56768349.24567481,0.0
"Fresno, CA",CA,Fresno,13831903.693128245,12880916.157811055,153689583.08748463,74603740.33090626,84863944.5993405,175758054.23376188,67222216.60963982,0.0
"Vallejo, CA",CA,Vallejo,3768125.4626625706,3509054.8078919114,41868541.3249122,20323757.29238299,23118870.518569894,47880495.27523027,18312862.18318915,0.0
"Hemet, CA",CA,Hemet,1549501.3928006636,1442968.225479514,17216879.782883458,8357388.983868374,9506775.298078794,19689072.15327468,7530483.19122786,0.0
"Victorville-Hesperia, CA",CA,Victorville-Hesperia,5922237.747880152,5515064.996799116,65803397.03123073,31942174.91119756,36335161.61552734,75252185.55376916,28781717.797787014,0.0
"Napa, CA",CA,Napa,1353881.8647124842,1260798.164435333,15043304.519300684,7302295.715369454,8306575.733179288,17203390.616612006,6579784.098611122,0.0
"El Paso de Robles (Paso Robles)-Atascadero, CA",CA,El Paso de Robles (Paso Robles)-Atascadero,1721870.0230256584,1603485.962113838,19132108.771196995,9287076.235586884,10564321.83763035,21879311.16385532,8368184.324402174,0.0
"Gilroy-Morgan Hill, CA",CA,Gilroy-Morgan Hill,2693472.8634087294,2508288.0055146315,29927819.815604825,14527512.231734008,16525471.614851138,34225191.27568423,13090115.451440029,0.0
"Arroyo Grande-Grover Beach, CA",CA,Arroyo Grande-Grover Beach,1375633.6221321018,1281054.4190929139,15284993.487313231,7419615.969925608,8440030.96664175,17479783.992755603,6685496.326034185,0.0
"Davis, CA",CA,Davis,1125000.431039495,1047653.0599992714,12500148.284404151,6067801.070009222,6902301.835820386,14295059.534710117,5467434.153611549,0.0
"Yuba City, CA",CA,Yuba City,2040865.1337333794,1900549.140613205,22676539.578358565,11007607.908887254,12521477.12175871,25932691.032016657,9918481.297628189,0.0
"Yuma, AZ-CA",CA,Yuma,15225.617202024703,14178.807413735769,169175.46651162292,82120.87195791746,93414.90248846327,193467.57418976372,73995.58009346481,0.0
"Visalia, CA",CA,Visalia,2607184.910317947,2427932.624661041,28969053.775136862,14062109.624190675,15996062.48700096,33128754.872169908,12670761.210537331,0.0
"Simi Valley, CA",CA,Simi Valley,2898667.3559737257,2699374.721661115,32207784.794671994,15634249.017955001,17784417.197141215,36832539.154387645,14087348.293161016,0.0
"Thousand Oaks, CA",CA,Thousand Oaks,7087334.221409255,6600057.368365835,78749062.01314826,38226237.95125489,43483467.79059,90056734.06171067,34444016.29641021,0.0
"Indio-Cathedral City, CA",CA,Indio-Cathedral City,7990139.295999365,7440791.711999163,88780344.66240154,43095606.394559346,49022517.333863035,101528420.59038097,38831594.436542064,0.0
"Los Angeles-Long Beach-Anaheim, CA",CA,Los Angeles-Long Beach-Anaheim,307057922.1174943,285946709.73252046,3411793855.779377,1656147266.2350748,1883916131.104459,3901697418.2118034,1492282957.590481,0.0
"Vacaville, CA",CA,Vacaville,2227528.491114173,2074378.796277453,24750600.6917118,12014395.185048688,13666727.202364784,28304569.062535953,10825653.941489799,0.0
"Mission Viejo-Lake Forest-San Clemente, CA",CA,Mission Viejo-Lake Forest-San Clemente,14254855.255340086,13274788.449907225,158389098.83778816,76884971.40508437,87458911.91114892,181132379.0742691,69277735.65901802,0.0
"Riverside-San Bernardino, CA",CA,Riverside-San Bernardino,50521570.217719756,47048050.98221692,561357224.2802658,272493084.77363944,309968882.89196885,641963179.8558726,245531780.14982274,0.0
"Madera, CA",CA,Madera,254869.8422223263,237346.72693327855,2831919.6447400493,1374665.696724005,1563722.582969087,3238558.375310011,1238652.04105243,0.0
"Reno, NV-CA",CA,Reno,183.5203516458393,170.9027416071773,2039.1384265153663,989.8351639351496,1125.9665553239327,2331.9407532885725,891.8978258027333,0.0
"Concord, CA",CA,Concord,16473322.398721088,15340728.895035246,183039016.73223516,88850493.31510662,101070044.32850915,209321808.17620015,80059351.99775925,0.0
"Santa Rosa, CA",CA,Santa Rosa,6668058.367208531,6209608.067620833,74090387.93180895,35964832.17170558,40911052.33338809,84729115.39428693,32406360.965981975,0.0
"Longmont, CO",CO,Longmont,754658.6618710876,1068452.1329755515,15555345.609829254,7542236.108609273,8589323.78681859,17788953.97181475,6803744.627041605,0.0
"Fort Collins, CO",CO,Fort Collins,3227067.755908412,4568909.894319822,66517694.40376,32252073.9286218,36729625.24378248,76069039.78475569,29094140.191703867,0.0
"Lafayette-Louisville-Erie, CO",CO,Lafayette-Louisville-Erie,857801.0861941879,1214482.0519790002,17681361.169504303,8573065.749032948,9763263.374912627,20220246.331563003,7733641.480764082,0.0
"Greeley, CO",CO,Greeley,1207356.380822912,1709385.40234001,24886543.714171544,12066603.55401567,13741808.588345513,28460028.581377994,10885112.57338687,0.0
"Denver-Aurora, CO",CO,Denver-Aurora,30953240.46087541,43823860.32769994,638021369.7133929,309353963.1595186,352301534.4586727,729635526.1752573,279063839.2105048,0.0
"Colorado Springs, CO",CO,Colorado Springs,6676747.078486838,9452995.132475074,137623953.1893453,66728980.196900055,75992956.01753123,157385520.71497977,60195270.20168289,0.0
"Pueblo, CO",CO,Pueblo,1767631.1366865276,2502627.1528164595,36435165.50075883,17666121.200761575,20118706.55670858,41666929.06128017,15936358.325238176,0.0
"Boulder, CO",CO,Boulder,1239982.4984661946,1755577.7363685449,25559047.140541673,12392676.645077512,14113150.365103463,29229097.478826765,11179258.501648447,0.0
"Grand Junction, CO",CO,Grand Junction,1230378.9035455415,1741980.8852414882,25361093.753619473,12296696.05936023,14003844.8068973,29002719.757826548,11092675.771411609,0.0
"Hartford, CT",CT,Hartford,13895305.185202496,9286983.292529594,305974277.0168232,148365397.62297952,168952334.85159248,349909446.31490445,133829932.83855608,0.0
"Springfield, MA-CT",CT,Springfield,1278928.1859805537,854776.8139842763,28161967.070616335,13655597.075068887,15550425.143525004,32205773.6385341,12317748.401624585,0.0
"New Haven, CT",CT,New Haven,8433515.10164648,5636573.8501155125,185705794.26241922,90047811.45416406,102542696.8633056,212371485.21560165,81225762.5581506,0.0
"Waterbury, CT",CT,Waterbury,2117056.09908885,1414942.9868243302,46617523.01868042,22604603.910820387,25741181.36921316,53311382.33931316,20390014.597033653,0.0
"Norwich-New London, CT-RI",CT,Norwich-New London,3354574.080232755,2242043.123302615,73867638.40146875,35818048.66002448,40788101.86130488,84474370.54398653,32308928.654377602,0.0
"Bridgeport-Stamford, CT-NY",CT,Bridgeport-Stamford,11864217.431361346,7929497.596161325,261249774.83740503,126678710.05553296,144256438.37964046,298762905.6746614,114267905.66010706,0.0
"New York-Newark, NY-NJ-CT",CT,New York-Newark,1110.4918347376272,742.2016989365308,24453.002775986122,11857.138826527984,13502.415802450525,27964.23524717301,10695.486402052404,0.0
"Worcester, MA-CT",CT,Worcester,513768.0499735874,343378.94941820827,11313159.772296187,5485694.628822452,6246880.544057822,12937628.321542066,4948257.177955543,0.0
"Danbury, CT-NY",CT,Danbury,2167436.8126135888,1448615.1400108782,47726905.08628263,23142537.73055307,26353757.996213656,54580061.748612106,20875246.65329353,0.0
"Dover, DE",DE,Dover,1758213.557516635,505541.7348457848,18871180.44656922,9150600.424384845,10420254.953870859,21580913.175637625,8254055.988791606,0.0
"Philadelphia, PA-NJ-DE-MD",DE,Philadelphia,7434264.294268877,2137584.966603924,79793118.63730024,38691535.34580356,44060022.74840699,91250696.80725722,34900671.45599807,0.0
"Salisbury, MD-DE",DE,Salisbury,363063.7321013194,104392.24985008665,3896819.6854118733,1889560.6434394396,2151738.98348456,4456368.139242608,1704427.9743222112,0.0
"Port St. Lucie, FL",FL,Port St. Lucie,11235239.41863611,10899579.847254599,138055196.67184207,66942709.007032804,76231073.67874861,157878688.15393826,60383892.04636028,0.0
"Spring Hill, FL",FL,Spring Hill,4167051.9862880153,4042558.7884553242,51203464.39209374,24828464.987808865,28273438.166612677,58555823.91712649,22395857.170094214,0.0
"Orlando, FL",FL,Orlando,42251133.21610949,40988855.06276827,519169043.7929523,251744107.15377057,286673841.93570274,593717075.0551231,227079083.22149965,0.0
"Tampa-St. Petersburg, FL",FL,Tampa-St. Petersburg,62132231.42242644,60275993.43842447,763461917.3718299,370201268.8016244,421567047.65291244,873088220.3345503,333930218.5753257,0.0
"Sebastian-Vero Beach South-Florida Ridge, FL",FL,Sebastian-Vero Beach South-Florida Ridge,4200844.972980217,4075342.189236078,51618702.31004879,25029813.084660478,28502723.503788956,59030686.286229074,22577477.871203735,0.0
"Panama City, FL",FL,Panama City,4338270.268331468,4208661.820790074,53307342.44226824,25848631.55519923,29435153.81745616,60961800.03830761,23316071.317211177,0.0
"Palm Bay-Melbourne, FL",FL,Palm Bay-Melbourne,13733362.632586703,13323070.119617673,168751373.11828128,81827228.07636555,93180833.95402874,192982560.99275112,73810077.00326358,0.0
"Sarasota-Bradenton, FL",FL,Sarasota-Bradenton,16779379.018815186,16278084.924435562,206179893.82865483,99976248.40215583,113848048.1461983,235785482.51799008,90180918.58340618,0.0
"Jacksonville, FL",FL,Jacksonville,32119529.666794803,31159939.295890104,394674988.2162026,191377170.3307431,217930935.09825888,451346786.5672464,172626691.7607927,0.0
"Zephyrhills, FL",FL,Zephyrhills,1228749.9282202576,1192040.2811114164,15098504.507129783,7321236.853290531,8337065.443887654,17266514.713952553,6603927.184190973,0.0
"Bonita Springs, FL",FL,Bonita Springs,8295211.447480341,8047386.989519813,101929029.29303434,49425197.398053706,56282990.639681146,116565126.25048357,44582686.12554327,0.0
"Ocala, FL",FL,Ocala,4734724.828877692,4593272.061610947,58178855.214561425,28210819.0700585,32125097.101187613,66532818.474092945,25446819.803585358,0.0
"Gainesville, FL",FL,Gainesville,4272240.773664754,4144604.997203391,52495992.14231511,25455209.29843598,28987143.847632136,60033947.0919648,22961195.223407865,0.0
"Palm Coast-Daytona Beach-Port Orange, FL",FL,Palm Coast-Daytona Beach-Port Orange,9813573.300105518,9520386.863671362,120586196.8328283,58472023.36057559,66585072.32620758,137901296.1800556,52743135.11821459,0.0
"Lady Lake-The Villages, FL",FL,Lady Lake-The Villages,1920230.9085227703,1862862.8490011222,23595211.98023943,11441274.559964357,13028762.308794616,26983273.38599984,10320297.731438912,0.0
"Cape Coral, FL",FL,Cape Coral,13223902.494413624,12828830.411134012,162491282.2602899,78791721.62121755,89724148.08536464,185823577.07754642,71071979.05633959,0.0
"Homosassa Springs-Beverly Hills-Citrus Springs, FL",FL,Homosassa Springs-Beverly Hills-Citrus Springs,2276162.88566894,2208161.143104304,27968795.601893764,13562017.152496163,15443759.957126537,31984864.498572357,12233257.24062318,0.0
"Fort Walton Beach-Navarre-Wright, FL",FL,Fort Walton Beach-Navarre-Wright,5194979.855611334,5039776.691112881,63834328.66442141,30953147.66454737,35247926.40162507,73000367.32903175,27920464.450799532,0.0
"Tallahassee, FL",FL,Tallahassee,6482866.687694148,6289187.125324924,79659489.41705737,38626738.784564205,43986235.60254401,91097879.62616168,34842223.439524144,0.0
"St. Augustine, FL",FL,St. Augustine,1543586.5704475169,1497470.9882760094,18967121.182097174,9197121.909234377,10473231.339078652,21690630.142697413,8296019.458162041,0.0
"Winter Haven, FL",FL,Winter Haven,5418547.605065279,5256665.218864441,66581461.01027509,32285227.047762636,36764833.06874481,76141963.3095117,29122031.266161043,0.0
"Leesburg-Eustis-Tavares, FL",FL,Leesburg-Eustis-Tavares,3235332.286606906,3138674.778196545,39754776.777200006,19277017.58131968,21951722.14189495,45463207.15732345,17388321.534521524,0.0
"Deltona, FL",FL,Deltona,3846797.167061131,3731871.775605245,47268270.81000273,22920296.912988458,26100509.95290999,54055571.73285617,20674644.85667915,0.0
"Titusville, FL",FL,Titusville,1458355.5212199625,1414786.2681818304,17919828.033707302,8689291.402539497,9894938.865612924,20492955.06514544,7837944.4422422275,0.0
"Sebring-Avon Park, FL",FL,Sebring-Avon Park,1732523.1322021247,1680762.956001615,21288716.051563736,10322858.9588026,11755165.477111768,24345585.27117069,9311460.653805532,0.0
"Lakeland, FL",FL,Lakeland,6735443.709464638,6534218.25584118,82763078.8570362,40131663.55209509,45699970.11577634,94647116.75134565,36199700.84144602,0.0
"Miami, FL",FL,Miami,128505882.39959833,124666691.45768529,1579041105.1444058,765674105.431087,871912117.2538018,1805777284.9646788,690655983.4647114,0.0
"Pensacola, FL-AL",FL,Pensacola,11824924.523394488,11471647.752936209,145301067.46092722,70456218.3238119,80232085.76163606,166165001.18156683,63553159.77447061,0.0
"North Port-Port Charlotte, FL",FL,North Port-Port Charlotte,4684268.636141927,4544323.278143127,57558864.9008798,27910186.91598883,31782751.949235693,65823803.096534416,25175642.55655909,0.0
"Kissimmee, FL",FL,Kissimmee,6886088.261901673,6680362.211182074,84614153.19015096,41029246.065606974,46722093.05844202,96763988.80276327,37009341.29972069,0.0
"Cartersville, GA",GA,Cartersville,1334018.0493880962,1710555.6419529985,19955834.102080487,9676546.971742267,11019177.085905805,22821313.3949828,8728472.09786258,0.0
"Savannah, GA",GA,Savannah,6045136.809844936,7751426.512708082,90430371.13102055,43849519.365876965,49933681.966869675,103415363.6199286,39553293.89785719,0.0
"Augusta-Richmond County, GA-SC",GA,Augusta-Richmond County,6043220.361828554,7748969.1314391885,90401702.61435564,43835618.05527781,49917851.83617682,103382578.56068063,39540754.58997776,0.0
"Warner Robins, GA",GA,Warner Robins,2005637.3753118452,2571745.0596902655,30002717.541201264,14548262.13137752,16566847.366727807,34310839.437050566,13122873.320094671,0.0
"Atlanta, GA",GA,Atlanta,108807876.79102196,139519797.06660044,1627678080.6955578,789258084.7364242,898768396.1634935,1861398095.1978755,711929285.3899068,0.0
"Chattanooga, TN-GA",GA,Chattanooga,2006723.522854013,2573137.781330801,30018965.43242869,14556140.703721313,16575819.098492648,34329420.38013778,13129979.976950116,0.0
"Brunswick, GA",GA,Brunswick,1524889.3953066247,1955301.9988691309,22811115.494815867,11061067.627356712,12595801.301947104,26086587.65819606,9977342.169669736,0.0
"Hinesville, GA",GA,Hinesville,706911.303654031,906442.8471416921,10574822.962160118,5127712.055921177,5839186.99043489,12093272.958746256,4625316.4208970945,0.0
"Macon, GA",GA,Macon,4238963.340431126,5435445.690807829,63411472.74974744,30748105.61520527,35014434.57252985,72516793.08701648,27735511.717991304,0.0
"Valdosta, GA",GA,Valdosta,1910596.415237136,2449878.005082575,28580981.431241345,13858864.926576393,15781795.642758928,32684954.737649478,12501020.888227886,0.0
"Athens-Clarke County, GA",GA,Athens-Clarke County,2935796.2624314134,3764448.9612641004,43917144.297607,21295341.877805673,24250090.857999153,50223253.42561763,19208897.340928663,0.0
"Rome, GA",GA,Rome,1752385.6167634546,2247010.9043929107,26214275.48678529,12711253.600350592,14474952.15133562,29978410.98728981,11465848.5825072,0.0
"Dalton, GA",GA,Dalton,1913124.3132964345,2453119.4232100123,28618796.747399528,13877201.503297973,15802676.436975548,32728199.99498935,12517560.91007163,0.0
"Albany, GA",GA,Albany,2366034.1925610555,3033866.8498491873,35393963.258785054,17162467.18818169,19543775.866523948,40476219.82060024,15480947.534278747,0.0
"Gainesville, GA",GA,Gainesville,2819657.3118969896,3615528.8344500116,42179799.266392626,20452906.492009584,23290766.759575535,48236441.18666312,18449000.883995604,0.0
"Columbus, GA-AL",GA,Columbus,3954285.3194272635,5070414.951387523,59152919.15501348,28683140.869540796,32662954.000474885,67646749.28440627,25872865.133601602,0.0
"Kahului, HI",HI,Kahului,960798.6591228447,70161.22516439608,15144779.534088584,7351553.547300732,8362607.962951654,17319436.550202135,6624168.209020583,0.0
"Urban Honolulu, HI",HI,Urban Honolulu,11128828.907651614,812670.0254958961,175420374.16335124,85152264.5837588,96863200.58608118,200609195.60409552,76727037.40136003,0.0
"Kailua (Honolulu County)-Kaneohe, HI",HI,Kailua (Honolulu County)-Kaneohe,1767522.7259090152,129071.32912623457,27860927.730500456,13524204.933272813,15384180.111032898,31861511.682758797,12186078.465572571,0.0
"Ames, IA",IA,Ames,574999.3120886835,1050556.611237603,8929975.292553829,4329606.908597919,4930938.553401405,10212239.73417225,3905877.2838202463,0.0
