Area Name,State,UA,MDV Truck,HDV Truck,LDV Car - 100 mi,LDV Car - 200 mi,LDV Car - 300 mi,LDV Truck - 100 mi,LDV Truck - 200 mi,LDV Truck - 300 mi
"Merced, CA",CA,Merced,33682965.37621032,23786463.354157366,29306258.997859895,63054893.82312377,145383072.76887253,78024906.55334687,107618704.14674485,130173979.71648094
"Camarillo, CA",CA,Camarillo,25915310.387833912,18301048.43700018,22547919.690354742,48513755.44423682,111856168.6556077,60031521.83090897,82800670.61640489,100154456.44684367
"El Centro-Calexico, CA",CA,El Centro-Calexico,5958563.337575776,4207858.390424715,5184317.903003915,11154498.257287063,25718467.410133347,13802714.29233813,19037898.17208652,23027957.734172173
"Bakersfield, CA",CA,Bakersfield,126673398.68897448,89455073.86917795,110213675.92356345,237134041.35696602,546750196.5396014,293432599.6868065,404727637.9769028,489552515.5633288
"Modesto, CA",CA,Modesto,89421257.03945428,63148105.574871354,77802013.25633089,167397609.00432432,385961775.45676976,207139874.60599366,285705242.94027543,345584801.39927053
"Manteca, CA",CA,Manteca,12125323.211770352,8562742.413344463,10549779.64404168,22698742.796239477,52335556.77636253,28087705.4606275,38740994.352379896,46860529.059581146
"San Diego, CA",CA,San Diego,1026455439.5663358,724869215.7954876,893079591.5890244,1921536243.4132915,4430407008.341244,2377732745.8794184,3279574795.0543118,3966924766.794779
"Santa Clarita, CA",CA,Santa Clarita,39742608.73038331,28065703.11150666,34578522.754586,74398615.01975091,171537823.72008657,92061767.65435578,126979557.86267449,153592579.66054475
"Oxnard, CA",CA,Oxnard,120501956.85295768,85096883.50692418,104844140.58674076,225581032.13229525,520112898.79834646,279136762.9878584,385009582.70204794,465701849.9402096
"Santa Maria, CA",CA,Santa Maria,34461582.0195404,24336312.099558767,29983703.538582902,64512473.02453134,148743753.12619826,79828533.10932754,110106421.99600089,133183086.12987737
"San Luis Obispo, CA",CA,San Luis Obispo,15461007.725953009,10918358.570396816,13452031.070420872,28943182.100202266,66733103.40098161,35814651.99290549,49398667.77421716,59751891.90248791
"Sacramento, CA",CA,Sacramento,545068692.2418634,384920280.28704065,474243407.2549602,1020374783.8631217,2352636131.1466203,1262624394.922301,1741520845.1765482,2106517644.6161265
"Lancaster-Palmdale, CA",CA,Lancaster-Palmdale,89441159.19698124,63162160.214520685,77819329.36186336,167434866.0693035,386047677.537649,207185976.9596287,285768831.29655147,345661716.92678696
"Livermore, CA",CA,Livermore,40529589.13801425,28621458.23631448,35263244.28651392,75871851.28294215,174934603.9201783,93884768.4525007,129493998.34355734,156634009.3706668
"Tracy, CA",CA,Tracy,4582805.2609704295,3236316.2857479183,3987323.456075856,8579063.509254938,19780393.540166304,10615839.438292202,14642284.550482534,17711089.045250393
"San Jose, CA",CA,San Jose,561045101.644239,396202608.68467706,488143869.5976419,1050282803.7565558,2421593821.325863,1299632949.1500945,1792566246.2449436,2168261400.555023
"Petaluma, CA",CA,Petaluma,7975265.9289710885,5632027.009507742,6938973.640851419,14929788.418142764,34422998.50836844,18474305.094454605,25481360.530915346,30821873.717943683
"Fairfield, CA",CA,Fairfield,59508067.003988564,42023807.56139862,51775691.498724654,111399777.44376388,256849880.61313,137847464.29825503,190131153.40996888,229979807.91249877
"Watsonville, CA",CA,Watsonville,14563136.697406987,10284293.960029887,12670827.853443155,27262357.33493933,62857694.9379143,33734778.61130767,46529926.394003816,56281905.10790136
"Lompoc, CA",CA,Lompoc,7188926.153412325,5076724.290571501,6254809.4983700635,13457751.42546824,31028983.416934088,16652788.288500056,22968966.90050045,27782919.847624883
"Turlock, CA",CA,Turlock,9081335.988687668,6413119.013989063,7901322.866276994,17000364.134900276,39197039.69456458,21036461.130508184,29015307.88954911,35096483.74441851
"Hanford, CA",CA,Hanford,31989188.88726121,22590340.8651031,27832568.902133137,59884124.99449144,138072361.6186894,74101357.93473712,102207006.31019779,123628070.71309969
"Antioch, CA",CA,Antioch,60961450.07432931,43050167.40697889,53040224.481696315,114120527.06188945,263123000.99657556,141214153.5722833,194774782.64248765,235596672.58595285
"San Francisco-Oakland, CA",CA,San Francisco-Oakland,1043496874.6093335,736903651.173283,907906691.9790046,1953438003.4046733,4503961582.983653,2417208378.796939,3334023004.576376,4032784509.096259
"Murrieta-Temecula-Menifee, CA",CA,Murrieta-Temecula-Menifee,160615621.79659814,113424621.59428269,139745505.1507406,300674268.5984662,693252282.5904393,372058063.8229203,513174683.1198485,620728444.1965218
"Fresno, CA",CA,Fresno,190192920.2235087,134311717.40929607,165479580.47560018,356043307.252079,820914395.5154264,440572397.99998426,607675582.7085116,735035323.1333828
"Vallejo, CA",CA,Vallejo,51812881.39451111,36589569.55833511,45080405.02411902,96994302.56542872,223635770.24793056,120021951.27159612,165544663.05168387,200240355.81098735
"Hemet, CA",CA,Hemet,21306119.629329305,15046099.062889406,18537639.222748354,39885297.98385836,91961889.515845,49354561.705751054,68074083.1246231,82341395.82093044
"Victorville-Hesperia, CA",CA,Victorville-Hesperia,81432586.32481705,57506612.28353668,70851376.6245238,152442726.675136,351480918.9507997,188634517.99522254,260181053.47055843,314711122.43562126
"Napa, CA",CA,Napa,18616291.09052019,13146577.828558337,16197322.361161985,34849908.40272584,80351999.06155407,43123708.27461768,59479950.79421906,71946061.51051812
"El Paso de Robles (Paso Robles)-Atascadero, CA",CA,El Paso de Robles (Paso Robles)-Atascadero,23676241.18777428,16719847.46850537,20599791.27712946,44322192.46587439,102191854.45966335,54844829.888859235,75646736.18355663,91501164.03695925
"Gilroy-Morgan Hill, CA",CA,Gilroy-Morgan Hill,37036078.38803742,26154387.285062384,32223674.29298422,69331959.4726649,159855844.61529124,85792225.32972169,118332062.46184404,143132698.1758994
"Arroyo Grande-Grover Beach, CA",CA,Arroyo Grande-Grover Beach,18915384.42976067,13357793.577345734,16457552.028188482,35409814.53148765,81642951.57175662,43816543.052800514,60435568.484896526,73101962.41890796
"Davis, CA",CA,Davis,15469101.143207597,10924074.034305232,13459072.843008041,28958333.069244165,66768036.366548344,35833399.98964311,49424526.63395024,59783170.39361149
"Yuba City, CA",CA,Yuba City,28062521.846499823,19817380.686988376,24416126.198540617,52533359.687205255,121124004.67475647,65005429.90406843,89661115.12091027,108452747.81595172
"Yuma, AZ-CA",CA,Yuma,209356.90864425374,147845.07182741695,182153.4333213181,391918.5112788335,903630.3764867098,484964.81977808976,668905.452973451,809098.0611407338
"Visalia, CA",CA,Visalia,35849592.55481128,25316506.728019938,31191358.380847357,67110844.5143734,154734711.29746932,83043790.17176127,114541182.81588353,138547306.68607062
"Simi Valley, CA",CA,Simi Valley,39857565.626566,28146884.146721825,34678542.350114234,74613815.63531652,172034002.91976047,92328059.56132229,127346850.70823407,154036851.60943097
"Thousand Oaks, CA",CA,Thousand Oaks,97453020.35608493,68820030.29012322,84790143.11181366,182433161.17397672,420628629.09278566,225745053.0764533,311367115.35842186,376625019.60420007
"Indio-Cathedral City, CA",CA,Indio-Cathedral City,109866867.16548693,77586524.2409354,95590956.09525245,205672023.4226139,474209517.0542595,254501109.03687215,351029956.5656159,424600600.87270445
"Los Angeles-Long Beach-Anaheim, CA",CA,Los Angeles-Long Beach-Anaheim,4222140652.577161,2981619723.409403,3673522984.3276033,7903895265.18881,18223685915.954895,9780377891.107296,13489943675.70045,16317234706.920748
"Vacaville, CA",CA,Vacaville,30629200.289801534,21629934.957421523,26649294.875451416,57338210.89056147,132202352.28248757,70951012.2913172,97861776.93747959,118372146.06029588
"Mission Viejo-Lake Forest-San Clemente, CA",CA,Mission Viejo-Lake Forest-San Clemente,196008633.99038005,138418697.32774642,170539610.43453392,366930389.49023473,846016292.8195504,454044208.3982944,626257069.5903385,757511212.5769014
"Riverside-San Bernardino, CA",CA,Riverside-San Bernardino,694687093.487998,490578810.6034473,604420651.7104564,1300462130.6625736,2998421995.6920323,1609207946.741522,2219558876.5307918,2684745318.7977614
"Madera, CA",CA,Madera,3504538.539640894,2474858.6300325086,3049164.851240692,6560535.957804204,15126357.665937025,8118088.446607204,11197170.203275977,13543930.104712373
"Reno, NV-CA",CA,Reno,2523.4611499867497,1782.0347911586687,2195.566964088646,4723.9479393216825,10891.812282568777,5845.471686343249,8062.580473334297,9752.377110648005
"Concord, CA",CA,Concord,226513237.96829513,159960644.02244678,197080498.8277906,424035354.66952926,977680860.0681075,524706599.55773526,723720755.2826762,875401833.4034449
"Santa Rosa, CA",CA,Santa Rosa,91687848.7022902,64748742.54150149,79774087.91102783,171640694.34565943,395744882.6438861,212390320.9580917,292947112.9733842,354344459.3999268
"Longmont, CO",CO,Longmont,10376788.174467592,11140949.851035964,16748644.364896046,36036114.35417807,83086973.27384529,44591538.882479675,61504509.808807984,74394937.90416585
"Fort Collins, CO",CO,Fort Collins,44373171.89825925,47640876.400107205,71620472.82558842,154097459.62799457,355296117.2184255,190682125.02484688,263005290.3054885,318127277.19588894
"Lafayette-Louisville-Erie, CO",CO,Lafayette-Louisville-Erie,11795028.159082906,12663631.07760383,19037753.164943058,40961324.10193197,94442824.98021176,50686055.0617989,69910594.0015685,84562811.99147464
"Greeley, CO",CO,Greeley,16601520.724387215,17824080.701235082,26795667.58559944,57653128.23377257,132928425.01366001,71340702.38720924,98399271.24527538,119022291.15984415
"Denver-Aurora, CO",CO,Denver-Aurora,425616554.6149008,456959572.75128716,686965965.692277,1478064944.109816,3407912998.089968,1828976059.3586702,2522682078.3056335,3051398623.4652176
"Colorado Springs, CO",CO,Colorado Springs,91807321.1485756,98568144.94786705,148181513.02295282,318824964.70354766,735101489.0507202,394518001.31817305,544153372.8130347,658199805.2925007
"Pueblo, CO",CO,Pueblo,24305470.542817067,26095360.517200712,39230219.9292014,84407111.44785428,194613973.75039795,104446416.03398634,144061536.79484603,174254686.6489527
"Boulder, CO",CO,Boulder,17050139.853597492,18305736.79141576,27519760.83334638,59211075.64195726,136520519.69383714,73268526.00731803,101058292.4345894,122238603.53888448
"Grand Junction, CO",CO,Grand Junction,16918087.47648977,18163959.886430155,27306621.828817185,58752489.18127343,135463175.9239707,72701065.38180277,100275601.6263601,121291872.40880333
"Hartford, CT",CT,Hartford,191064710.19484305,96837108.50137706,329446511.0392562,708831835.3978021,1634324157.5027049,877117378.8756648,1209796203.1476395,1463351446.7417974
"Springfield, MA-CT",CT,Springfield,17585655.007751442,8912917.410634287,30322358.74817299,65241101.31643478,150423700.8255872,80730154.77573511,111350016.63334998,134687319.6586241
"New Haven, CT",CT,New Haven,115963420.54695468,58773607.78055057,199951860.64665204,430213220.1256895,991924774.5607439,532351219.49980384,734264876.7459587,888155845.4905807
"Waterbury, CT",CT,Waterbury,29110171.000014734,14753874.66763159,50193697.527560666,107995955.49404207,249001794.44881517,133635546.09387235,184321711.28243694,222952793.34593955
"Norwich-New London, CT-RI",CT,Norwich-New London,46126422.98417162,23378202.195180677,79534253.62202993,171124625.94930947,394554951.0704692,211751752.50065002,292066344.08900386,353279094.49148226
"Bridgeport-Stamford, CT-NY",CT,Bridgeport-Stamford,163136630.32213756,82682351.7275576,281291053.8399349,605221325.141259,1395433702.2109795,748908437.5698788,1032959334.8596774,1249452207.8673487
"New York-Newark, NY-NJ-CT",CT,New York-Newark,15269.603491964777,7739.075670313445,26328.86832032269,56648.77128784516,130612.72192524046,70097.89812930266,96685.08804849681,116948.84072706879
"Worcester, MA-CT",CT,Worcester,7064468.341444535,3580476.408162327,12181027.28160943,26208503.158271626,60427858.4913034,32430729.61238652,44731269.14970705,54106276.12693235
"Danbury, CT-NY",CT,Danbury,29802921.270751115,15104980.494883766,51388183.727983885,110565992.86712703,254927423.00380284,136815742.48421603,188708113.3888841,228258519.92349052
"Dover, DE",DE,Dover,24175975.93936294,5271378.04464617,20318847.115190558,43717706.01240016,100798101.23833434,54096836.189221464,74615038.53442316,90253237.94533196
"Philadelphia, PA-NJ-DE-MD",DE,Philadelphia,102223415.31649172,22288997.4948536,85914295.77105862,184851822.7185012,426205179.54865026,228737957.34033668,315495187.9539868,381618274.6576201
"Salisbury, MD-DE",DE,Salisbury,4992237.725737003,1088517.4773133819,4195756.786255708,9027523.099178536,20814385.526639897,11170769.988529472,15407692.794414781,18636915.443276927
"Port St. Lucie, FL",FL,Port St. Lucie,154487989.6396532,113651953.81982014,148645838.16444263,319824004.58053607,737404940.3007201,395754223.24919444,545858477.0948756,660262274.0051528
"Spring Hill, FL",FL,Spring Hill,57298243.5085222,42152515.15911948,55131440.648176305,118619924.67550768,273497039.68762696,146781778.35151294,202454132.61397836,244885499.79633734
"Orlando, FL",FL,Orlando,580966046.8585105,427398443.610138,558996108.2528073,1202727073.2502315,2773077920.8125825,1488269522.7307837,2052750134.9568894,2482975952.456348
"Tampa-St. Petersburg, FL",FL,Tampa-St. Petersburg,854337247.8876443,628509036.0095954,822029444.3832027,1768665386.3453944,4077938412.8484154,2188568669.44332,3018663328.749001,3651330147.886222
"Sebastian-Vero Beach South-Florida Ridge, FL",FL,Sebastian-Vero Beach South-Florida Ridge,57762907.44521929,42494353.79912259,55578532.75220483,119581880.8856005,275714982.2170057,147972114.99689493,204095947.93850946,246871415.12999806
"Panama City, FL",FL,Panama City,59652547.42647637,43884502.48567648,57396713.69622627,123493849.88351934,284734646.857726,152812834.36121154,210772687.04834267,254947499.19314137
"Palm Bay-Melbourne, FL",FL,Palm Bay-Melbourne,188837950.40285924,138922139.31112313,181696813.3274459,390935953.3740818,901364810.741176,483749038.07066745,667228541.6170931,807069694.1703306
"Sarasota-Bradenton, FL",FL,Sarasota-Bradenton,230721610.41079208,169734630.32825536,221996591.7231362,477644311.10125405,1101284674.2837455,591043044.3680881,815217721.361209,986075199.161369
"Jacksonville, FL",FL,Jacksonville,441653389.0825351,324910504.02983296,424951728.29596734,914319332.2821665,2108108156.3017778,1131390176.9932132,1560511253.5330958,1887571141.794889
"Zephyrhills, FL",FL,Zephyrhills,16895688.565901488,12429626.543298772,16256757.525953226,34977779.11342052,80646814.3403184,43281941.335731976,59698199.52712403,72210051.92329602
"Bonita Springs, FL",FL,Bonita Springs,114061702.86246052,83911606.43990313,109748320.65587433,236132728.91851974,544441437.7200383,292193592.03329986,403018691.3855077,487485399.2503368
"Ocala, FL",FL,Ocala,65103919.28960426,47894905.26642348,62641935.29326306,134779384.66062355,310755236.2424625,166777696.24055174,230034233.20623937,278245978.19589144
"Gainesville, FL",FL,Gainesville,58744621.61306979,43216570.02789906,56523122.20319338,121614244.41915254,280400918.50904197,150486987.05171695,207564677.1378167,251067138.2434903
"Palm Coast-Daytona Beach-Port Orange, FL",FL,Palm Coast-Daytona Beach-Port Orange,134939644.25893125,99270851.10985616,129836737.27172455,279354644.3592728,644096415.2038983,345676930.76840174,476787541.1332192,576715099.8577026
"Lady Lake-The Villages, FL",FL,Lady Lake-The Villages,26403764.232166175,19424418.6890068,25405273.731254976,54661580.05181396,126030937.63307834,67638922.79865417,93293456.44901182,112846373.72063541
"Cape Coral, FL",FL,Cape Coral,181832717.17059287,133768609.60523681,174956491.52135277,376433584.93372625,867927301.4209945,465803625.9840606,642476676.0981061,777130206.740523
"Homosassa Springs-Beverly Hills-Citrus Springs, FL",FL,Homosassa Springs-Beverly Hills-Citrus Springs,31297938.138827246,23024908.462505944,30114368.49114593,64793592.913091704,149391899.3873273,80176402.23245978,110586233.19857588,133763458.60552599
"Fort Walton Beach-Navarre-Wright, FL",FL,Fort Walton Beach-Navarre-Wright,71432567.14055115,52550692.39249987,68731257.6182274,147881073.04423827,340963255.65935785,182989889.30689418,252395493.04297772,305293824.64137
"Tallahassee, FL",FL,Tallahassee,89141406.2812491,65578528.2321387,85770415.43967578,184542252.1019844,425491415.41987306,228354890.78771466,314966829.4103347,380979180.0421468
"St. Augustine, FL",FL,St. Augustine,21224789.006957546,15614409.545238875,20422147.761529606,43939966.028528996,101310556.93764831,54371863.51294526,74994380.02282175,90712083.75292583
"Winter Haven, FL",FL,Winter Haven,74506692.2993005,54812229.56049245,71689130.99019992,154245186.0160381,355636726.9398894,190864922.29301432,263257420.11878484,318432249.65827054
"Leesburg-Eustis-Tavares, FL",FL,Leesburg-Eustis-Tavares,44486811.73140842,32727547.845514268,42804488.76643048,92097452.44369115,212345275.6779769,113962539.50007847,157186997.89643762,190131048.66942698
"Deltona, FL",FL,Deltona,52894641.47110536,38912923.67654054,50894366.18483913,109503503.12409301,252477684.6873855,135501004.30634955,186894712.70384145,226065057.49645075
"Titusville, FL",FL,Titusville,20052835.926171165,14752240.533089714,19294513.513784964,41513766.242048055,95716568.73449866,51369653.55310986,70853472.20599493,85703303.40726753
"Sebring-Avon Park, FL",FL,Sebring-Avon Park,23822724.707952235,17525629.10997664,22921839.36003147,49318262.43508407,113711071.85771158,61027034.75180127,84173768.19819468,101815334.80602677
"Lakeland, FL",FL,Lakeland,92614417.83610483,68133513.57286872,89112090.83289234,191732147.35545552,442068858.6518403,237251757.09708515,327238157.44488543,395822395.44163465
"Miami, FL",FL,Miami,1766995316.170452,1299922864.8237689,1700174236.3108842,3658067655.685451,8434254848.364465,4526538667.938691,6243393901.159359,7551916160.812667
"Pensacola, FL-AL",FL,Pensacola,162596340.78021386,119617012.6669925,156447562.1316687,336610068.9106375,776107872.5007498,416525509.19154614,574508032.4140995,694916348.89464
"North Port-Port Charlotte, FL",FL,North Port-Port Charlotte,64410131.15655482,47384507.16336061,61974383.60341177,133343091.13670695,307443633.84524053,165000408.67059284,227582844.36613458,275280814.81022304
"Kissimmee, FL",FL,Kissimmee,94685826.65873837,69657383.87761563,91105166.80818196,196020417.7014117,451956145.7008551,242558116.45579642,334557147.53596634,404675336.714393
"Cartersville, GA",GA,Cartersville,18343157.534420993,17836283.00814207,21486707.910208955,46230456.593699254,106591646.01876327,57206145.1850401,78903666.61106212,95440698.51444177
"Savannah, GA",GA,Savannah,83122486.13950598,80825571.29777133,97367564.83165285,209494492.98583362,483022762.1474468,259231105.73057398,357553977.3851285,432491959.1692245
"Augusta-Richmond County, GA-SC",GA,Augusta-Richmond County,83096134.39120157,80799947.72453238,97336697.06432992,209428078.392061,482869632.77362067,259148923.4816044,357440624.51450473,432354849.2272458
"Warner Robins, GA",GA,Warner Robins,27578129.358251926,26816065.83522478,32304318.878512096,69505455.09079568,160255844.5512059,86006919.42156267,118628187.1350096,143490886.16472375
"Atlanta, GA",GA,Atlanta,1496141694.5438485,1454798969.811479,1752542304.8144517,3770741953.114689,8694043301.94913,4665963252.774787,6435700355.714341,7784527180.551894
"Chattanooga, TN-GA",GA,Chattanooga,27593064.22025079,26830588.003766343,32321813.195771635,69543095.58361028,160342630.67407134,86053496.23813431,118692429.91163239,143568593.26933286
"Brunswick, GA",GA,Brunswick,20967697.11137537,20388298.96138157,24561026.77722958,52845111.82757336,121842782.19987038,65391202.29973793,90193205.79748349,109096356.76375255
"Hinesville, GA",GA,Hinesville,9720247.347280394,9451648.783471448,11386050.36641473,24498043.60155658,56484122.89497568,30314185.545186467,41811948.386076085,50575109.264408
"Macon, GA",GA,Macon,58287046.6946303,56676406.91649514,68275963.1173698,146901468.68850324,338704622.5326588,181777714.62537262,250723556.80892816,303271475.50472134
"Valdosta, GA",GA,Valdosta,26271286.993058536,25545335.30647698,30773516.990510795,66211806.266949,152661815.08645195,81931317.17386197,113006763.77303192,136691296.2932268
"Athens-Clarke County, GA",GA,Athens-Clarke County,40368099.48369527,39252612.07297101,47286164.38411873,101740153.92110711,234578052.47225603,125894538.90776432,173644644.1898926,210037972.2081456
"Rome, GA",GA,Rome,24095839.96565105,23430002.176003147,28225253.706813682,60729003.80048538,140020344.87921757,75146828.82943664,103649010.25330755,125372297.17939782
"Dalton, GA",GA,Dalton,26306046.367081955,25579134.178405333,30814233.236630436,66299410.68996059,152863800.97054988,82039719.98254927,113156282.30899861,136872151.68469876
"Albany, GA",GA,Albany,32533696.186405804,31634696.010910265,38109143.74392882,81995023.29715495,189052523.8676046,101461667.32489239,139944713.04630685,169275038.03315136
