Area Name,State,UA,MDV Truck,HDV Truck,LDV Car - 100 mi,LDV Car - 200 mi,LDV Car - 300 mi,LDV Truck - 100 mi,LDV Truck - 200 mi,LDV Truck - 300 mi
"Oxnard, CA",CA,Oxnard,53262767.6236073,41690249.53021043,144741300.66149038,116019501.46848239,144365871.0837947,282155444.17517245,173430983.72108856,46688669.16077816
"Santa Maria, CA",CA,Santa Maria,15232277.408477718,11922727.158311611,41393636.540255725,33179673.34423548,41286269.84246751,80691826.3872484,49598415.0492007,13352193.14015523
"San Luis Obispo, CA",CA,San Luis Obispo,6833881.235132986,5349068.90242481,18571037.5684813,14885886.133403443,18522868.06357951,36201963.98665347,22252068.341955446,5990391.305346984
"Sacramento, CA",CA,Sacramento,240924445.1457994,188578263.6575582,654710956.7790266,524793120.3071286,653012769.3446666,1276278850.4185896,784483521.7607785,211187706.04722956
"Lancaster-Palmdale, CA",CA,Lancaster-Palmdale,39533662.37950808,30944097.030254163,107432526.84800474,86114109.4452047,107153868.66267,209426557.5418092,128727106.42878003,34654115.170925975
"Livermore, CA",CA,Livermore,17914382.011011686,14022085.023752436,48682242.1835883,39021961.545842044,48555970.32102569,94900070.70530796,58331720.89142575,15703251.863337439
"Tracy, CA",CA,Tracy,2025634.2556923535,1585520.2676198604,5504650.807958227,4412333.173590926,5490372.86020766,10730642.785787182,6595747.034897828,1775614.9712889108
"San Jose, CA",CA,San Jose,247986137.7828469,194105646.88001156,673901070.6758661,540175236.1044829,672153107.9781687,1313687627.9104967,807477375.7308507,217377790.52755764
"Petaluma, CA",CA,Petaluma,3525127.2842780687,2759215.164068344,9579515.501886321,7678600.4254427,9554668.18157784,18674092.598760355,11478305.013640016,3090029.0928994813
"Fairfield, CA",CA,Fairfield,26303011.39782445,20588098.54419283,71478299.96253718,57294474.27630169,71292899.7495593,139338194.30007204,85646265.58252339,23056492.40316422
"Watsonville, CA",CA,Watsonville,6437015.514456167,5038431.065466633,17492556.98698665,14021414.287174283,17447184.84197739,34099598.137270965,20959818.325423203,5642509.78959711
"Lompoc, CA",CA,Lompoc,3177559.2129156,2487163.9682643,8635001.032174237,6921511.070815122,8612603.590835137,16832877.282098528,10346575.00380633,2785360.53325258
"Turlock, CA",CA,Turlock,4014018.536376168,3141883.943827228,10908074.997907324,8743526.67451699,10879781.663722672,21263956.67349078,13070202.967257202,3518577.6446027895
"Hanford, CA",CA,Hanford,14139461.123017063,11067349.458949642,38423913.83152576,30799248.775768474,38324249.99212915,74902715.56587704,46040053.14143787,12394260.605256896
"Antioch, CA",CA,Antioch,26945417.602381814,21090927.746704668,73224035.56264207,58693794.11862943,73034107.26558505,142741292.11257535,87738029.58532998,23619607.91686344
"San Francisco-Oakland, CA",CA,San Francisco-Oakland,461233435.5374681,361020237.53475696,1253399519.9053724,1004680673.5580646,1250148455.763407,2443348903.5375285,1501840253.8824508,404304474.5604509
"Murrieta-Temecula-Menifee, CA",CA,Murrieta-Temecula-Menifee,70993308.02496779,55568436.61319952,192923954.20401034,154641010.4495681,192423548.59536117,376081627.99207133,231164090.74708417,62230770.55308402
"Fresno, CA",CA,Fresno,84066695.49674937,65801340.57634486,228450818.29957053,183118086.73856166,227858263.2109644,445336899.799234,273732859.7194479,73690540.4770588
"Vallejo, CA",CA,Vallejo,22901681.712877806,17925783.2041036,62235203.80845169,49885535.68779029,62073778.31222616,121319910.03019951,74571062.78065883,20074980.86231777
"Hemet, CA",CA,Hemet,9417464.482859068,7371311.363442403,25591911.93020648,20513570.419765014,25525531.701173913,49888298.95101588,30664574.94215439,8255088.933431718
"Victorville-Hesperia, CA",CA,Victorville-Hesperia,35993813.176832356,28173358.61121907,97813004.60759956,78403441.03476307,97559297.5119389,190674476.70454884,117200864.80005442,31551181.251481667
"Napa, CA",CA,Napa,8228540.1188775,6440707.198123566,22361016.00592945,17923798.649592552,22303016.065638844,43590062.92279231,26793271.755800594,7212910.714691897
"El Paso de Robles (Paso Robles)-Atascadero, CA",CA,El Paso de Robles (Paso Robles)-Atascadero,10465075.966556381,8191306.007256164,28438790.819598924,22795527.73242536,28365026.364127107,55437940.787025444,34075743.724427834,9173396.189205956
"Gilroy-Morgan Hill, CA",CA,Gilroy-Morgan Hill,16370224.08921423,12813429.673194686,44486000.86907115,35658403.09274837,44370613.20540283,86720012.031296,53303727.80457483,14349685.73150838
"Arroyo Grande-Grover Beach, CA",CA,Arroyo Grande-Grover Beach,8360741.61536584,6544184.986131399,22720272.901596975,18211766.256239533,22661341.121782966,44290390.25512111,27223738.226251345,7328794.890589813
"Davis, CA",CA,Davis,6837458.586188273,5351868.994586863,18580759.001815822,14893678.49013836,18532564.28148765,36220914.73069117,22263716.694835234,5993527.1123533435
"Yuba City, CA",CA,Yuba City,12403844.875867149,9708834.352417767,33707385.489683665,27018646.664403882,33619955.36820637,65708421.03366467,40388645.102849595,10872867.400046552
"Yuma, AZ-CA",CA,Yuma,92537.32193845259,72431.5354720995,251469.70265897663,201569.20936585398,250817.4412529989,490209.39653072966,301314.39823242836,81115.65736764137
"Visalia, CA",CA,Visalia,15845788.462820707,12402939.32313658,43060849.716321476,34516052.39185238,42949158.6056963,83941854.34801474,51596092.42170184,13889979.96424817
"Simi Valley, CA",CA,Simi Valley,17617342.584742896,13789584.0037347,47875039.05044073,38374936.096550256,47750860.90908973,93326527.02750514,57364519.18186024,15442875.316651493
"Thousand Oaks, CA",CA,Thousand Oaks,43074965.02964401,33715973.10303875,117055998.82450554,93827943.82424444,116752379.30468233,228186337.90600026,140258080.68470582,37758323.142220005
"Indio-Cathedral City, CA",CA,Indio-Cathedral City,48561978.313013844,38010811.00135852,131966929.57061677,105780017.929484,131624634.12065147,257253371.76922166,158124559.5381954,42568087.24757798
"Los Angeles-Long Beach-Anaheim, CA",CA,Los Angeles-Long Beach-Anaheim,1866217797.000724,1460740571.809784,5071437390.643273,4065084637.916333,5058283110.633506,9886146269.405758,6076664860.129887,1635874912.1310112
"Vacaville, CA",CA,Vacaville,13538335.975102318,10596832.087555245,36790359.29330933,29489849.30043357,36694932.563069694,71718300.9985879,44082706.00395771,11867330.924216893
"Mission Viejo-Lake Forest-San Clemente, CA",CA,Mission Viejo-Lake Forest-San Clemente,86637284.54791531,67813412.11832826,235436380.99810055,188717466.44605598,234825706.77665612,458954398.99959636,282103055.4073034,75943847.75178273
"Riverside-San Bernardino, CA",CA,Riverside-San Bernardino,307056899.30596524,240341974.76371023,834425565.278571,668845986.9694499,832261234.5992188,1626610476.2518187,999819995.8610061,269157586.52534795
"Madera, CA",CA,Madera,1549032.2874394672,1212470.652108601,4209487.378407604,3374176.0288786553,4198568.821910127,8205880.253778769,5043864.699724743,1357838.8659542692
"Reno, NV-CA",CA,Reno,1115.388731844035,873.0457809171849,3031.063217201667,2429.5929480531086,3023.2012539720827,5908.686632384981,3631.8609344924466,977.718917175546
"Concord, CA",CA,Concord,100120548.0197979,78367137.42597097,272077081.04345196,218087354.19260773,271371368.27750343,530380957.6178857,326006437.6765864,87762903.64266205
"Santa Rosa, CA",CA,Santa Rosa,40526715.97107497,31721387.69456703,110131144.94246234,88277226.15440874,109845487.08912036,214687183.11046848,131960627.12170158,35524598.48721237
"Longmont, CO",CO,Longmont,4586618.106878465,5458119.735436101,23122123.951926593,18533878.493131544,23062163.548396617,45073767.15688218,27705252.33310819,7458421.398777297
"Fort Collins, CO",CO,Fort Collins,19613274.38377905,23339985.474283215,98874715.71369317,79254482.45544165,98618313.32326265,192744227.26250395,118473067.34915921,31893665.867818553
"Lafayette-Louisville-Erie, CO",CO,Lafayette-Louisville-Erie,5213490.804284124,6204104.284745898,26282323.443956435,21066982.87061486,26214167.995837502,51234191.53524824,31491847.56681949,8477795.724629253
"Greeley, CO",CO,Greeley,7337996.524160455,8732286.559244372,36992411.67168322,29651811.59465893,36896482.77103409,72112205.3375226,44324825.085491516,11932510.844509684
"Denver-Aurora, CO",CO,Denver-Aurora,188125705.48440352,223871401.96114665,948381962.3505611,760189509.0532277,945922613.6643711,1848755237.003839,1136364532.5022702,305916201.1637107
"Colorado Springs, CO",CO,Colorado Springs,40579523.68731551,48290024.13786582,204570067.69347602,163976146.21586975,204039575.60570076,398784454.9944586,245118716.47399125,65987440.150679186
"Pueblo, CO",CO,Pueblo,10743200.055117797,12784511.567387491,54158771.78486892,43411759.99596545,54018326.9962474,105575935.58486654,64893797.88252495,17469802.65530949
"Boulder, CO",CO,Boulder,7536289.539931057,8968257.158399675,37992049.22218546,30453085.77417203,37893528.056611344,74060877.10687621,45522604.7806396,12254960.378695577
"Grand Junction, CO",CO,Grand Junction,7477921.4000292625,8898798.509588055,37697802.93130095,30217228.332457483,37600044.8066298,73487279.76652463,45170034.75921831,12160046.397739213
"Hartford, CT",CT,Hartford,84452033.19476229,47441963.21687819,454813125.88477963,364562146.7618347,453633687.4778021,886602828.5969303,544963437.3810022,146707451.49851912
"Springfield, MA-CT",CT,Springfield,7772991.249675301,4366572.9645817755,41861140.74467445,33554412.718607374,41752584.8689879,81603198.50119042,50158603.29124936,13502999.201100081
"New Haven, CT",CT,New Haven,51256700.57763457,28794078.856747925,276040958.7592972,221264688.2688664,275325119.0217649,538108249.1154894,330756130.77517885,89041549.73540431
"Waterbury, CT",CT,Waterbury,12866913.649786094,7228146.215025156,69294260.85045038,55543833.403599985,69114564.38177185,135080726.96016887,83029350.81386355,22352003.128903955
"Norwich-New London, CT-RI",CT,Norwich-New London,20388224.497566313,11453334.633641304,109799986.6219192,88011793.3259656,109515249.19035195,214041708.9535816,131563876.960376,35417790.94553685
"Bridgeport-Stamford, CT-NY",CT,Bridgeport-Stamford,72107612.67843318,40507333.91412644,388332731.3948095,311273809.30304056,387325692.4330326,757007391.5998473,465305700.5265092,125263107.22796583
"New York-Newark, NY-NJ-CT",CT,New York-Newark,6749.279129878129,3791.490152542362,36347.97911199559,29135.25696899173,36253.72017323408,70855.96096591433,43552.65605008976,11724.638272628034
"Worcester, MA-CT",CT,Worcester,3122547.9276974504,1754129.5138167175,16816359.890897185,13479400.469409918,16772751.077536102,32781446.702904746,20149597.20555864,5424393.366563572
"Danbury, CT-NY",CT,Danbury,13173114.458926873,7400158.267011326,70943293.34718847,56865639.641978346,70759320.54576948,138295315.09065005,85005244.57468483,22883925.673056677
"Dover, DE",DE,Dover,10685962.470331477,2582527.784715987,28050922.048152033,22484628.89516379,27978179.25362932,54681858.02564909,33611006.36143494,9048286.081877489
"Philadelphia, PA-NJ-DE-MD",DE,Philadelphia,45183515.33774413,10919716.786844146,118607871.78688516,95071883.07733257,118300293.01883756,231211608.46839672,142117607.62451962,38258919.034751795
"Salisbury, MD-DE",DE,Salisbury,2206606.4722268376,533281.1658548866,5792397.859831033,4642981.648441814,5777376.777579683,11291574.54630696,6940531.971838296,1868433.1604443246
"Port St. Lucie, FL",FL,Port St. Lucie,68284848.70877126,55679810.10677921,205211092.7108524,164489967.8111843,204678930.9400121,400034045.8556293,245886795.83157814,66194211.756572165
"Spring Hill, FL",FL,Spring Hill,25326252.85877567,20651154.34182352,76110998.58456765,61007889.68992486,75913624.44045031,148369127.1056056,91197260.93886448,24550853.907346305
"Orlando, FL",FL,Orlando,256791344.7977428,209388957.95731887,771714860.0472063,618579389.6991636,769713617.6139566,1504364182.430323,924679517.6905527,248929315.59813648
"Tampa-St. Petersburg, FL",FL,Tampa-St. Petersburg,377623463.5090482,307916077.1040452,1134842136.2174666,909649395.6114236,1131899217.3291361,2212236605.54345,1359783688.898116,366061988.57342297
"Sebastian-Vero Beach South-Florida Ridge, FL",FL,Sebastian-Vero Beach South-Florida Ridge,25531637.799649026,20818626.258696217,76728225.8163761,61502637.25035725,76529251.0534406,149572336.46183914,91936831.22390372,24749950.69857981
"Panama City, FL",FL,Panama City,26366872.82688421,21499681.113329176,79238292.04410277,63514617.73127822,79032808.0751052,154465405.03419888,94944427.61602664,25559613.827440348
"Palm Bay-Melbourne, FL",FL,Palm Bay-Melbourne,83467788.68578099,68060055.95586956,250839189.75085118,201063839.69232202,250188703.33878353,488980466.9407829,300559018.6283543,80912304.61216065
"Sarasota-Bradenton, FL",FL,Sarasota-Bradenton,101980680.16480383,83155561.05796985,306474528.5044057,245659163.26789084,305679766.26396406,597434787.6118989,367222058.1375849,98858397.80796309
"Jacksonville, FL",FL,Jacksonville,195214106.45294675,159178567.1785264,586661621.9453688,470247246.5551448,585140267.1126727,1143625420.4138374,702946144.6353612,189237351.2538299
"Zephyrhills, FL",FL,Zephyrhills,7468020.913756318,6089461.926244194,22443056.711386967,17989562.003074877,22384856.461854503,43750007.170780346,26891583.834627174,7239376.9205817515
"Bonita Springs, FL",FL,Bonita Springs,50416127.11509308,41109564.378767416,151511627.12041768,121446371.82539439,151118720.99275085,295353474.2712516,181543346.56928688,48872566.27653708
"Ocala, FL",FL,Ocala,28776420.02726667,23464438.055719286,86479514.99881285,69318926.43116012,86255252.79526801,168581287.7442866,103620962.04072529,27895389.34185669
"Gainesville, FL",FL,Gainesville,25965562.815977424,21172450.905987892,78032266.5873398,62547910.29874226,77829910.13271913,152114405.21006384,93499351.07880163,25170590.488525286
"Palm Coast-Daytona Beach-Port Orange, FL",FL,Palm Coast-Daytona Beach-Port Orange,59644333.611494206,48634290.508529775,179244431.31779465,143676008.68117616,178779607.35178348,349415200.2698091,214773179.68131015,57818238.21558447
"Lady Lake-The Villages, FL",FL,Lady Lake-The Villages,11670661.584379593,9516316.329705343,35072922.64208342,28113216.689359613,34981970.10937577,68370393.42830884,42024865.49331955,11313347.819667682
"Cape Coral, FL",FL,Cape Coral,80371423.12007758,65535263.85367384,241533925.50577372,193605068.3562908,240907569.8842661,470840986.981193,289409321.117547,77910738.64536658
"Homosassa Springs-Beverly Hills-Citrus Springs, FL",FL,Homosassa Springs-Beverly Hills-Citrus Springs,13833923.11396705,11280250.693716876,41574002.61370777,33324252.901603673,41466191.21540776,81043457.48700607,49814550.26401529,13410378.046461822
"Fort Walton Beach-Navarre-Wright, FL",FL,Fort Walton Beach-Navarre-Wright,31573729.786044687,25745378.544331565,94886050.3152751,76057308.38382019,94639987.94166371,184968805.0556,113693790.00389217,30607055.517042823
"Tallahassee, FL",FL,Tallahassee,39401169.34526944,32127912.247213494,118409239.65303427,94912666.57070133,118102175.98593318,230824399.30201253,141879603.8290298,38194846.97433779
"St. Augustine, FL",FL,St. Augustine,9381515.738513308,7649735.259164215,28193532.421740327,22598940.336378776,28120419.80418345,54959859.589667276,33781884.10176926,9094287.40248488
"Winter Haven, FL",FL,Winter Haven,32932516.13485187,26853339.787680555,98969504.20983568,79330460.87670784,98712852.45712705,192929001.36334863,118586641.46136302,31924240.705348425
"Leesburg-Eustis-Tavares, FL",FL,Leesburg-Eustis-Tavares,19663504.041320592,16033720.389776308,59093184.31755329,47367010.51512249,58939941.463107154,115194969.6908033,70806278.3321441,19061478.131680984
"Deltona, FL",FL,Deltona,23379827.77032683,19064029.5057692,70261560.1390945,56319186.32160787,70079354.9972004,136966358.8808724,84188382.14107922,22664021.368219107
"Titusville, FL",FL,Titusville,8863503.69756475,7227345.627811983,26636791.519907184,21351111.783593405,26567715.906315908,51925182.696314715,31916575.422617774,8592135.03077437
"Sebring-Avon Park, FL",FL,Sebring-Avon Park,10529822.77980064,8586070.613377912,31644449.38452288,25365073.553782344,31562387.708424978,61687002.14466971,37916820.97798896,10207437.404130455
"Lakeland, FL",FL,Lakeland,40936266.469261445,33379638.18606526,123022546.47275372,98610530.46418978,122703519.39035097,239817479.39084607,147407332.45765278,39682944.934777126
"Miami, FL",FL,Miami,781025166.5210136,636851860.7396381,2347153590.981965,1881395462.2449677,2341066856.61049,4575490217.61741,2812392196.674935,757112979.4897412
"Pensacola, FL-AL",FL,Pensacola,71868800.65352918,58602182.60213352,215981662.00571397,173123275.9487527,215421569.55552685,421029959.6450598,258792242.30725706,69668435.95773396
"North Port-Port Charlotte, FL",FL,North Port-Port Charlotte,28469760.475208763,23214386.309996948,85557935.13215145,68580220.5425064,85336062.80708411,166784779.9738265,102516712.18014121,27598118.604497798
"Kissimmee, FL",FL,Kissimmee,41851844.686037205,34126205.28274874,125774061.77782714,100816048.00217798,125447899.35377252,245181223.54902917,150704236.50464472,40570491.43311439
"Cartersville, GA",GA,Cartersville,8107813.0410054475,8738264.65384469,29663197.190458864,23776971.73471243,29586273.37831434,57824792.16088233,35542856.94272547,9568351.935871506
"Savannah, GA",GA,Savannah,36740761.554166876,39597669.11501192,134419534.51528156,107745953.75683476,134070952.2989002,262034520.2778348,161063362.6209763,43359230.80172684
"Augusta-Richmond County, GA-SC",GA,Augusta-Richmond County,36729113.884012215,39585115.73916355,134376920.41763777,107711795.80047318,134028448.70987153,261951449.28169253,161012301.81432855,43345484.923928596
"Warner Robins, GA",GA,Warner Robins,12189739.767419389,13137595.996663075,44597310.346527085,35747629.65519596,44481658.78337223,86937027.89906187,53437119.791887894,14385595.660811294
"Atlanta, GA",GA,Atlanta,661305836.7651153,712728005.6360528,2419449651.8302035,1939345432.5156205,2413175436.36666,4716422587.980526,2899018345.9653435,780433262.5101987
"Chattanooga, TN-GA",GA,Chattanooga,12196341.088301728,13144710.626544535,44621461.90035053,35766988.68817283,44505747.706401795,86984108.41338527,53466058.52081114,14393386.141564166
"Brunswick, GA",GA,Brunswick,9267879.194759782,9988535.84488044,33907408.40977981,27178981.624273576,33819478.33609036,66098365.30501589,40628330.07073866,10937392.042232642
"Hinesville, GA",GA,Hinesville,4296422.143035705,4630505.607444153,15718864.828007612,12599687.158386208,15678102.026972,30642013.598483685,18834563.25684329,5070378.278547342
"Macon, GA",GA,Macon,25763311.27427861,27766628.452758368,94257499.37042548,75553484.13474956,94013066.98074648,183743521.49917516,112940651.48781909,30404306.075998764
"Valdosta, GA",GA,Valdosta,11612105.65229114,12515045.90263006,42483981.56423678,34053659.905406706,42373810.37142787,82817350.68359119,50904899.744952135,13703906.717595676
"Athens-Clarke County, GA",GA,Athens-Clarke County,17843002.37406433,19230447.9858132,65280303.72861926,52326387.02506673,65111016.18390467,127256005.85363899,78219771.17659752,21057235.21795297
"Rome, GA",GA,Rome,10650541.769642636,11478712.227239948,38966009.58856717,31233777.75676524,38864961.34409214,75959492.54325776,46689616.616269,12569127.019115731
"Dalton, GA",GA,Dalton,11627469.555996126,12531604.48088185,42540191.85212962,34098716.087916195,42429874.892510794,82926925.79762349,50972251.69654579,13722038.270088889
"Albany, GA",GA,Albany,14380137.428208398,15498315.756767843,52611086.36835883,42171189.62197856,52474653.154550694,102558908.77424054,63039338.08569425,16970570.868298303
