Area Name,State,UA,MDV Truck,HDV Truck,LDV Car - 100 mi,LDV Car - 200 mi,LDV Car - 300 mi,LDV Truck - 100 mi,LDV Truck - 200 mi,LDV Truck - 300 mi
"Auburn, AL",AL,Auburn,22876822.900892824,20299834.634820074,42666081.027489685,47193780.86211709,74043255.89101346,93018551.15954326,72812476.5922051,41824437.92271725
"Columbus, GA-AL",AL,Columbus,14337796.789409097,12722697.776416311,26740496.362750415,29578182.366334215,46405795.122457184,58298352.43943489,45634417.752646066,26213005.816632513
"Memphis, TN-MS-AR",AR,Memphis,9034174.440500008,13624667.822631404,17131142.398343407,18949088.47386162,29729598.60287799,37348497.1326414,29235421.74463864,16793208.240275647
"Fort Smith, AR-OK",AR,Fort Smith,26624481.3844619,40153056.28668489,50486935.45638644,55844577.348777376,87615658.71712801,110069201.47433019,86159277.43409212,49491014.71565843
"Fayetteville-Springdale-Rogers, AR-MO",AR,Fayetteville-Springdale-Rogers,59339406.0290016,89491264.67084819,112522934.02247846,124463797.13337882,195273705.88139513,245317117.8532335,192027791.00180838,110303272.1874407
"Texarkana-Texarkana, TX-AR",AR,Texarkana-Texarkana,6490067.000481401,9787834.805554945,12306853.56944279,13612849.143369567,21357467.480937585,26830813.41350705,21002455.41633954,12064084.809324667
"Jonesboro, AR",AR,Jonesboro,14682267.942628954,22142701.02029575,27841395.416080564,30795906.81740479,48316305.533956856,60698478.40192917,47513173.26199298,27292187.52902952
"Conway, AR",AR,Conway,17923055.76306982,27030215.4055828,33986771.28860098,37593426.1191406,58981067.62078128,74096332.89504385,58000661.558735795,33316337.836248998
"Pine Bluff, AR",AR,Pine Bluff,12461414.342744086,18793375.325910356,23630079.870197043,26137689.10986811,41007935.90758073,51517169.71084687,40326286.17525885,23163945.682509646
"Little Rock, AR",AR,Little Rock,121903896.83026543,183846361.56137484,231161466.8574695,255692176.58557308,401160498.3675585,503967171.6778356,394492253.7881036,226601505.01349223
"Hot Springs, AR",AR,Hot Springs,12535079.534244252,18904471.671336327,23769768.216232646,26292201.095481634,41250352.80895096,51821711.56042479,40564673.5293653,23300878.493478656
"Avondale-Goodyear, AZ",AZ,Avondale-Goodyear,30347688.782980956,29038138.546409175,55107028.19703697,60954952.16396738,95633427.3782783,120141707.47838897,94043770.34978434,54019970.46525278
"Sierra Vista, AZ",AZ,Sierra Vista,12819196.281099595,12266027.911586445,23277812.55362263,25748039.716722723,40396607.64163184,50749173.70892578,39725119.09390027,22818627.456125412
"Flagstaff, AZ",AZ,Flagstaff,13553371.426733973,12968522.251393205,24610968.78642038,27222669.669670377,42710183.6762041,53655657.17181719,42000237.94352019,24125485.450060464
"Tucson, AZ",AZ,Tucson,175986608.9721286,168392511.54148138,319566313.34530896,353478494.1320077,554579385.23885,696703193.6580396,545360945.1832023,313262452.60185367
"Lake Havasu City, AZ",AZ,Lake Havasu City,12984950.226757193,12424629.31523991,23578797.825431727,26080965.360609442,40918941.25451634,51405367.40443224,40238770.26883705,23113675.402377713
"Phoenix-Mesa, AZ",AZ,Phoenix-Mesa,746806648.9150428,714580773.9644426,1356093221.9186113,1500001001.2583823,2353381172.957211,2956489589.6515064,2314262331.09537,1329342521.1434603
"Prescott Valley-Prescott, AZ",AZ,Prescott Valley-Prescott,20596264.473324563,19707503.447520744,37399847.32285897,41368696.1371495,64904163.76874488,81537358.55131684,63825300.83407877,36662086.74076959
"Casa Grande, AZ",AZ,Casa Grande,12475536.340982525,11937197.435389966,22653775.641103484,25057780.39054117,39313646.16271882,49388678.27572034,38660159.033254236,22206900.482517272
"Yuma, AZ-CA",AZ,Yuma,17176433.254752185,16435243.294848733,31189926.800125055,34499782.664772525,54127389.86592561,67998786.80618946,53227662.77161105,30574664.96890038
"Lodi, CA",CA,Lodi,13070127.952062882,9748776.714827556,22979773.56010917,25418357.359726455,39879344.74776041,50099385.68372926,39216482.10929096,22526459.726312645
"Santa Barbara, CA",CA,Santa Barbara,44060773.80855797,32864150.015789166,77467229.75608248,85687951.81804153,134437458.83813226,168890290.03041255,132202879.27725375,75939061.22028428
"Porterville, CA",CA,Porterville,7178188.999971409,5354083.910594596,12620623.026492605,13959907.191890426,21901964.146361716,27514869.061669018,21537916.195384886,12371660.477141319
"Salinas, CA",CA,Salinas,28579260.304537926,21316763.57000781,50247781.255274,55580010.7054602,87200536.86549927,109547771.0550458,85751115.4091484,49256561.11548385
"Seaside-Monterey, CA",CA,Seaside-Monterey,28268724.907855216,21085140.723206807,49701800.90035015,54976091.62259615,86253036.71966194,108357451.21549124,84819364.32966588,48721351.1211652
"Stockton, CA",CA,Stockton,74210507.52333267,55352301.8590507,130476202.29286322,144322167.84664443,226429796.57763436,284457876.1457291,222666147.6677314,127902344.57725622
"Santa Cruz, CA",CA,Santa Cruz,35820186.630622394,26717642.139859356,62978708.44658676,69661927.39724109,109293924.0389187,137303119.89696118,107477272.85481954,61736349.82635064
"Chico, CA",CA,Chico,15072497.283226382,11242308.49827506,26500320.105836134,29312499.743974276,45988938.86670767,57774710.19249949,45224524.367161304,25977557.700341195
"Woodland, CA",CA,Woodland,13273012.636345103,9900104.803824075,23336483.465377066,25812920.858019277,40498382.931487925,50877067.28596425,39825230.823961884,22876132.941933136
"Delano, CA",CA,Delano,13000202.530278599,9696620.582449561,22856831.354448177,25282368.68647387,39665989.52949509,49831353.060948744,39006673.21817331,22405942.75789073
"Redding, CA",CA,Redding,29915367.68896026,22313342.37975923,52596912.43888794,58178428.64695068,91277244.2396606,114669232.71269456,89760060.96266305,51559351.82232374
"Merced, CA",CA,Merced,22139779.96454933,16513669.35208453,38925948.70700449,43056719.95474274,67552507.6023811,84864461.88323605,66429669.85999173,38158070.3379517
"Camarillo, CA",CA,Camarillo,17034107.99171733,12705439.147694195,29949205.232250884,33127376.091930725,51974170.9923398,65293801.95705338,51110271.73987828,29358407.894432116
"El Centro-Calexico, CA",CA,El Centro-Calexico,3916557.812689853,2921291.0345380744,6886054.3676991435,7616793.536230585,11950132.378936762,15012641.125644274,11751500.823457,6750215.618157602
"Bakersfield, CA",CA,Bakersfield,83262300.1867974,62103873.524506666,146390977.30366534,161925798.1638046,254048467.30033252,319154495.2943194,249825749.03856176,143503174.4721378
"Modesto, CA",CA,Modesto,58776504.17338849,43840352.3948713,103340285.6891007,114306622.92780696,179337836.75230086,225297469.35332412,176356936.42911512,101301728.56542763
"Manteca, CA",CA,Manteca,7969963.003828667,5944654.102448849,14012712.483164608,15499723.378235316,24317811.074406102,30549834.850763265,23913607.63243536,13736288.679378372
"San Diego, CA",CA,San Diego,674688149.383191,503237928.8558401,1186230230.7505553,1312111446.061836,2058596626.22768,2586161507.8416333,2024379243.774769,1162829888.1727533
"Santa Clarita, CA",CA,Santa Clarita,26122777.572586175,19484516.652038846,45928816.88540645,50802723.43193418,79705359.91744481,100131774.80276369,78380521.06893283,45022795.42224442
"Oxnard, CA",CA,Oxnard,79205817.5467645,59078215.0420269,139258908.44708177,154036883.399844,241671398.74687243,303605505.3343332,237654408.44702673,136511797.40556785
"Santa Maria, CA",CA,Santa Maria,22651563.91728406,16895399.9288426,39825762.342240214,44052020.647229955,69114053.80623892,86826191.8470773,67965260.50607076,39040133.669093944
"San Luis Obispo, CA",CA,San Luis Obispo,10162505.149399927,7580032.416526453,17867619.046513993,19763707.6320081,31007657.14308443,38954114.82274845,30492257.064256012,17515150.869679943
"Sacramento, CA",CA,Sacramento,358273114.5257987,267229564.1823911,629912352.4019117,696757835.1795418,1093156631.704827,1373304302.036762,1074986506.4498744,617486295.0834539
"Lancaster-Palmdale, CA",CA,Lancaster-Palmdale,58789585.84192762,43850109.77950542,103363285.75321026,114332063.72892296,179377751.3094851,225347612.97547778,176396187.53837022,101324274.91543894
"Livermore, CA",CA,Livermore,26640059.019357674,19870347.712132055,46838296.16191029,51808715.471018925,81283679.97850932,102114577.32802531,79932606.7621399,45914333.72398138
"Tracy, CA",CA,Tracy,3012273.384038966,2246801.3115647417,5296150.161669524,5858170.75559771,9190995.619720224,11546409.232205074,9038225.6169736,5191674.887887188
"San Jose, CA",CA,San Jose,368774392.68944794,275062281.3840275,648375598.9116211,717180377.4894968,1125197947.1162958,1413556974.9120686,1106495240.6214051,635585323.6848469
"Petaluma, CA",CA,Petaluma,5242134.439591109,3910015.1389578017,9216670.474479979,10194731.604920948,15994708.490789214,20093737.112465214,15728849.190973368,9034856.488511099
"Fairfield, CA",CA,Fairfield,39114593.8271364,29174882.060105663,68770903.5703336,76068782.76365934,119345761.38979551,149930982.25169495,117362031.54705709,67414284.37347451
"Watsonville, CA",CA,Watsonville,9572335.406726602,7139835.268780749,16829988.26750388,18615964.81899297,29206941.594308805,36691922.61885411,28721472.475162506,16497989.06462503
"Lompoc, CA",CA,Lompoc,4725274.079649639,3524498.1600655247,8307931.54880046,9189558.48173086,14417673.242461432,18112548.664095674,14178026.954726847,8144043.932960614
"Turlock, CA",CA,Turlock,5969153.200379807,4452285.543074313,10494907.88410217,11608613.912479835,18212975.35901876,22880488.200874496,17910244.685352508,10287878.562606055
"Hanford, CA",CA,Hanford,21026462.346708424,15683265.479312826,36968524.353371724,40891576.264569975,64155572.44929978,80596980.42251332,63089197.555347964,36239259.399537794
"Antioch, CA",CA,Antioch,40069901.08771006,29887428.808809556,70450515.6298962,77926633.0790245,122260578.11723566,153592790.84832716,120228399.05551367,69060763.32230303
"San Francisco-Oakland, CA",CA,San Francisco-Oakland,685889467.8513863,511592793.7093916,1205924281.4069738,1333895403.860027,2092773892.315738,2629097520.110421,2057988425.4843576,1182135441.2844641
"Murrieta-Temecula-Menifee, CA",CA,Murrieta-Temecula-Menifee,105572490.0028396,78744648.56356718,185616538.97651687,205313925.62417775,322120926.4472604,404672158.8069168,316766727.96276677,181954947.41734022
"Fresno, CA",CA,Fresno,125013619.12563674,93245442.09806101,219797745.66655624,243122397.6859871,381439358.02018046,479192364.7010349,375099186.1624783,215461873.57942212
"Vallejo, CA",CA,Vallejo,34056555.90567339,25402181.250111625,59877909.82765796,66232076.0459946,103912764.9602975,130542909.42182581,102185557.80612008,58696719.560804464
"Hemet, CA",CA,Hemet,14004491.446138483,10445701.879419494,24622562.49036603,27235476.92300875,42730258.22287155,53680914.28315679,42020008.54632228,24136841.94263278
"Victorville-Hesperia, CA",CA,Victorville-Hesperia,53525558.78138254,39923765.32271956,94108123.88262424,104094756.07080728,163316244.43832368,205169958.7915942,160601650.26988792,92251686.33692598
"Napa, CA",CA,Napa,12236469.797021458,9126965.877182985,21514043.790695038,23797086.246053178,37335701.63358327,46903872.86312106,36715118.67640378,21089643.887636114
"El Paso de Robles (Paso Robles)-Atascadero, CA",CA,El Paso de Robles (Paso Robles)-Atascadero,15562370.011968909,11607695.881528676,27361609.637282483,30265188.204686448,47483629.9289299,59652451.77722049,46694371.117936894,26821856.879011113
"Gilroy-Morgan Hill, CA",CA,Gilroy-Morgan Hill,24343777.844455466,18157592.295300018,42800996.63254602,47342982.94597011,74277307.20636946,93312653.07436448,73042691.83982722,41956676.568944864
"Arroyo Grande-Grover Beach, CA",CA,Arroyo Grande-Grover Beach,12433063.554301612,9273601.675262585,21859693.04846806,24179415.355268177,37935545.05138205,47657440.57914616,37304991.67485125,21428474.64522766
"Davis, CA",CA,Davis,10167824.94458947,7584000.357441925,17876972.2593739,19774053.395699494,31023888.808690865,38974506.242934756,30508218.93193175,17524319.57503072
"Yuba City, CA",CA,Yuba City,18445467.968526203,13758147.531928666,32430644.801765572,35872142.81382659,56280487.754102536,70703715.92852041,55345010.18186566,31790896.98662166
"Yuma, AZ-CA",CA,Yuma,137610.08983834105,102640.92627567668,241944.7396130696,267619.6019383993,419873.4881219992,527476.1647375885,412894.4755549596,237171.98163988872
"Visalia, CA",CA,Visalia,23563901.874947306,17575896.636322577,41429826.18570739,45826305.667681284,71897763.35166672,90323293.89401346,70702700.05720237,40612554.71466173
"Simi Valley, CA",CA,Simi Valley,26198338.62721618,19540876.303040467,46061667.60666404,50949672.09962187,79935910.4796234,100421409.48977381,78607239.4880581,45153025.44449388
"Thousand Oaks, CA",CA,Thousand Oaks,64055774.29023912,47778066.37710629,112622247.75502913,124573574.7832748,195445852.96902096,245533552.02081946,192197209.9786109,110400588.66134518
"Indio-Cathedral City, CA",CA,Indio-Cathedral City,72215383.5705995,53864174.27491865,126968394.5019745,140442116.0373951,220342309.43004268,276810324.0512563,216679844.92569664,124463734.06517226
"Los Angeles-Long Beach-Anaheim, CA",CA,Los Angeles-Long Beach-Anaheim,2775208892.191493,2069979110.0904012,4879345646.688669,5397135485.4625025,8467668607.734402,10637712281.988201,8326921532.011122,4783092527.58229
"Vacaville, CA",CA,Vacaville,20132543.181167275,15016507.022323875,35396844.25348907,39153111.508618824,61428061.9987522,77170479.83975087,60407022.97441254,34698583.27494305
"Mission Viejo-Lake Forest-San Clemente, CA",CA,Mission Viejo-Lake Forest-San Clemente,128836282.05620734,96096698.60471973,226518714.9534155,250556587.52646887,393102999.98465323,493845095.35523826,386568958.5301552,222050260.6915143
"Riverside-San Bernardino, CA",CA,Riverside-San Bernardino,456617142.2929218,340582630.9201322,802819878.4312105,888014083.8672265,1393222201.1921883,1750268888.3718824,1370064475.0535626,786982935.7395096
"Madera, CA",CA,Madera,2303529.7301861867,1718161.9857063247,4050043.8697161474,4479829.278288388,7028489.436655554,8829708.845223656,6911663.970191544,3970150.092311301
"Reno, NV-CA",CA,Reno,1658.6685283135566,1237.1714481868062,2916.2550918951915,3225.7243042024884,5060.900268572862,6357.877644826646,4976.779485589201,2858.727163146125
"Concord, CA",CA,Concord,148886928.2042972,111052120.08205071,261771568.62913322,289550428.3637448,454281179.1951197,570701653.9341149,446730252.1938629,256607693.8396882
"Santa Rosa, CA",CA,Santa Rosa,60266332.64081053,44951589.035060346,105959687.80592233,117203992.6037978,183883575.19382653,231008162.56656048,180827116.95472717,103869458.66673853
"Longmont, CO",CO,Longmont,6820652.646091279,7734565.637981142,22246323.897848383,24607090.118686233,38606549.30096433,48500371.4707392,37964815.81796969,21807486.254300196
"Fort Collins, CO",CO,Fort Collins,29166442.18179327,33074512.541074935,95129623.71656264,105224720.92463651,165089141.23788652,207397056.21975455,162344963.59110218,93253068.2867714
"Lafayette-Louisville-Erie, CO",CO,Lafayette-Louisville-Erie,7752860.3910330525,8791681.777097022,25286824.05378903,27970246.282673724,43883071.3775518,55129124.504143715,43153629.43701257,24788008.59414108
"Greeley, CO",CO,Greeley,10912163.219881915,12374305.958082769,35591244.71098781,39368165.72756081,61765492.12925613,77594329.63015717,60738801.44825306,34889161.16533614
"Denver-Aurora, CO",CO,Denver-Aurora,279757342.12222385,317242592.1134541,912459960.7368549,1009289651.0293233,1583494451.5372467,1989301569.604216,1557172974.2727065,894460502.4514993
"Colorado Springs, CO",CO,Colorado Springs,60344861.762075245,68430591.38646291,196821537.46670154,217708118.06843862,341566562.8438833,429100903.34072226,335888907.00524455,192938976.90981904
"Pueblo, CO",CO,Pueblo,15975961.847256713,18116613.167260803,52107392.103806116,57636996.53191192,90427821.30825832,113602044.32025227,88924693.94312195,51079506.09139005
"Boulder, CO",CO,Boulder,11207040.131628476,12708694.021420958,36553018.844504274,40432002.7410797,63434567.01427959,79691143.60089186,62380132.3038634,35831963.054435246
"Grand Junction, CO",CO,Grand Junction,11120242.234225253,12610265.89884405,36269917.763203666,40118859.147007726,62943269.84974241,79073940.16225201,61897001.67703272,35554446.5097967
"Hartford, CT",CT,Hartford,125586645.8150942,67228825.36147094,437586102.0757301,484022453.9325015,759392361.4476641,954004274.4661883,746769467.3537858,428954139.34131515
"Springfield, MA-CT",CT,Springfield,11559033.714979185,6187761.874903827,40275560.14631422,44549576.33035457,69894707.76849273,87806848.42100903,68732892.69281518,39481071.6270456
"New Haven, CT",CT,New Haven,76222642.10322127,40803372.53446632,265585314.6756566,293769055.1138659,460900056.74463546,579016390.680925,453238809.5429133,260346294.22182286
"Waterbury, CT",CT,Waterbury,19134086.725212272,10242826.110624,66669591.9181742,73744525.545577,115699238.62603045,145349853.12638488,113776044.09568962,65354446.32688041
"Norwich-New London, CT-RI",CT,Norwich-New London,30318852.3936365,16230235.464151721,105641076.34401242,116851638.49022436,183330837.17743143,230313618.08185375,180283445.79016337,103557166.84620304
"Bridgeport-Stamford, CT-NY",CT,Bridgeport-Stamford,107229546.42351963,57401934.76231933,373623795.2871335,413272508.84936875,648391379.0914508,814556714.7937413,637613583.4153756,366253573.37580997
"New York-Newark, NY-NJ-CT",CT,New York-Newark,10036.695334929855,5372.826334352109,34971.22134944189,38682.34455865816,60689.492278860416,76242.58287091789,59680.68961960414,34281.36790566612
"Worcester, MA-CT",CT,Worcester,4643468.082432351,2485733.2780830483,16179404.148561329,17896351.968228318,28077939.09566574,35273562.489359446,27611217.451398343,15860244.072377626
"Danbury, CT-NY",CT,Danbury,19589430.7958183,10486580.108538916,68256163.76796429,75499463.36566053,118452595.13781925,148808821.13123602,116483633.32113813,66909720.95535133
"Dover, DE",DE,Dover,15890845.171956614,3659635.8509896053,26988433.133598614,29852427.95749103,46836062.08782655,58838889.98502016,46057536.33377326,26456050.658101294
"Philadelphia, PA-NJ-DE-MD",DE,Philadelphia,67191350.19894437,15474058.893884348,114115343.92145479,126225189.37635358,198037185.28680205,248788810.1305984,194745340.45328707,111864268.09988368
"Salisbury, MD-DE",DE,Salisbury,3281392.939844974,755699.4680832468,5572998.3511735685,6164401.28117367,9671450.56175836,12149984.226508418,9510688.255839838,5463063.6008509705
"Port St. Lucie, FL",FL,Port St. Lucie,101544803.42170873,78902473.16950811,197438281.86440688,218390302.84682965,342636846.7609569,430445490.7754112,336941414.7028384,193543551.08338732
"Spring Hill, FL",FL,Spring Hill,37662079.020210534,29264236.861625228,73228131.05768643,80999052.29918069,127081008.21620339,159648465.9106748,124968622.30378713,71783609.49189013
"Orlando, FL",FL,Orlando,381868410.35694575,296719881.14785415,742484502.3930516,821276470.8318095,1288516827.9753737,1618729169.4789085,1267098640.997381,727838015.3055769
"Tampa-St. Petersburg, FL",FL,Tampa-St. Petersburg,561555031.5267164,436340209.5942867,1091857553.128562,1207724760.5765948,1894823159.8420684,2380415570.249094,1863326732.4407306,1070319221.3496268
"Sebastian-Vero Beach South-Florida Ridge, FL",FL,Sebastian-Vero Beach South-Florida Ridge,37967502.16811428,29501557.147063587,73821979.48253691,81655919.52940343,128111580.14897816,160943145.81908548,125982063.70177087,72365743.47252196
"Panama City, FL",FL,Panama City,39209560.666526504,30466663.031792484,76236971.56128635,84327188.98368783,132302587.39945488,166208195.94381222,130103406.53268555,74733096.64408377
"Palm Bay-Melbourne, FL",FL,Palm Bay-Melbourne,124122998.79714955,96446211.44854426,241338116.73840815,266948759.40614647,418821165.48838866,526153809.28821295,411859370.4710382,236577403.7549965
"Sarasota-Bradenton, FL",FL,Sarasota-Bradenton,151653087.2655645,117837676.0389313,294866147.55457634,326157149.74640304,511714375.0472668,642853059.6936154,503208475.9188011,289049523.4920242
"Jacksonville, FL",FL,Jacksonville,290298337.62175006,225567985.98771176,564440553.1034644,624338614.4129517,979537146.8649628,1230566274.1788929,963254930.5151705,553306217.9812741
"Zephyrhills, FL",FL,Zephyrhills,11105519.452358186,8629224.944029117,21592977.739879034,23884410.375975594,37472721.7797242,47075976.41539414,36849836.8128949,21167027.74546441
"Bonita Springs, FL",FL,Bonita Springs,74972644.94236775,58255340.56573475,145772798.85783657,161242112.66818172,252975925.80586845,317806877.9445679,248770869.6031066,142897237.94135284
"Ocala, FL",FL,Ocala,42792742.02263804,33250871.196910955,83203917.64538297,92033462.81698787,144393112.17138264,181397198.2895393,141992958.2830703,81562610.51844272
"Gainesville, FL",FL,Gainesville,38612781.92366815,30002953.248919956,75076626.9087508,83043709.31763214,130288910.87661235,163678468.07790473,128123202.06029905,73595641.32178421
"Palm Coast-Daytona Beach-Port Orange, FL",FL,Palm Coast-Daytona Beach-Port Orange,88695695.25779767,68918442.69239204,172455163.53744605,190755992.38807994,299280832.89691556,375978492.1376588,294306079.9881875,169053257.749812
"Lady Lake-The Villages, FL",FL,Lady Lake-The Villages,17355168.222476956,13485335.033240493,33744460.37463157,37325400.37843167,58560555.67964387,73568057.16575788,57587141.20507114,33078806.342045173
"Cape Coral, FL",FL,Cape Coral,119518465.89363427,92868391.39635573,232385309.36053863,257045885.98099673,403284352.3605367,506635327.212729,396580815.80080944,227801202.3227514
"Homosassa Springs-Beverly Hills-Citrus Springs, FL",FL,Homosassa Springs-Beverly Hills-Citrus Springs,20572103.910634767,15984962.520516137,39999297.980653144,44243997.24899654,69415278.5535033,87204554.69612773,68261432.99797067,39210259.01823241
"Fort Walton Beach-Navarre-Wright, FL",FL,Fort Walton Beach-Navarre-Wright,46952556.02143883,36483135.196354136,91292037.38291308,100979888.51650694,158429335.6277617,199030529.7640423,155795866.61936206,89491181.41567263
"Tallahassee, FL",FL,Tallahassee,58592558.54566917,45527664.861224666,113924235.40625459,126013800.55085799,197705533.19573322,248372164.49409887,194419201.20174325,111676929.45245999
"St. Augustine, FL",FL,St. Augustine,13951032.908163015,10840249.452764502,27125641.83301813,30004197.15410522,47074175.76909107,59138025.82333158,46291692.00437259,26590552.734772626
"Winter Haven, FL",FL,Winter Haven,48973175.46031596,38053199.49988801,95220821.69161788,105325592.83937559,165247396.71716592,207595877.24347675,162500595.4618994,93342465.26684402
"Leesburg-Eustis-Tavares, FL",FL,Leesburg-Eustis-Tavares,29241137.532188646,22720986.124693878,56854903.05338364,62888308.0773708,98666704.96297063,123952338.00002994,97026631.74893284,55733365.027004495
"Deltona, FL",FL,Deltona,34767595.73850077,27015161.75606576,67600252.65555194,74773947.13203096,117314318.13233328,147378834.82416242,115364277.63119201,66266748.42153975
"Titusville, FL",FL,Titusville,13180709.30251896,10241691.618408846,25627865.83608866,28347478.15069139,44474916.69989696,55872646.293171875,43735638.7478924,25122322.34684678
"Sebring-Avon Park, FL",FL,Sebring-Avon Park,15658653.485497735,12167106.980148796,30445847.904668238,33676741.3165363,52836102.62665992,66376580.162902,51957842.05553152,29845263.35810099
"Lakeland, FL",FL,Lakeland,60875365.619809695,47301454.5368077,118362803.32266913,130923386.38354722,205408279.09006324,258048917.79178587,201993909.30236593,116027940.75662859
"Miami, FL",FL,Miami,1161444280.8540092,902466922.1859038,2258250107.991577,2497894128.3882504,3918995287.5056577,4923328783.298616,3853852347.955882,2213703143.118393
"Pensacola, FL-AL",FL,Pensacola,106874414.63979065,83043694.50204869,207800892.71642026,229852587.16618598,360620250.3492395,453037558.89811105,354625891.7329327,203701745.7549318
"North Port-Port Charlotte, FL",FL,North Port-Port Charlotte,42336715.766155906,32896529.09121754,82317244.59535037,91052696.60440642,142854368.7468438,179464116.15078402,140479792.40137953,80693428.26496716
"Kissimmee, FL",FL,Kissimmee,62236900.59861899,48359396.18930866,121010099.07642633,133851611.42647587,210002429.02363068,263820425.26841727,206511693.63468882,118623015.10650577
"Cartersville, GA",GA,Cartersville,12056939.379630053,12382777.36716089,28539639.892378844,31568247.760160893,49528045.5648088,62220756.70444306,48704772.69981374,27976657.815557513
"Savannah, GA",GA,Savannah,54636328.26505068,56112871.41480189,129328105.96698801,143052319.75293577,224437601.50084713,281954945.7092909,220706919.51868734,126776938.32916133
"Augusta-Richmond County, GA-SC",GA,Augusta-Richmond County,54619007.28684628,56095082.338309646,129287105.96981025,143006968.86294717,224366449.59647712,281865559.4781086,220636950.32668748,126736747.11105885
"Warner Robins, GA",GA,Warner Robins,18127077.26312045,18616960.324588772,42908091.44025568,47461469.962812714,74463234.85390092,93546166.95318128,73225480.36559281,42061672.68646035
"Atlanta, GA",GA,Atlanta,983412462.1457419,1009989118.7489657,2327807800.272633,2574833237.355066,4039706570.677773,5074975134.291917,3972557125.060554,2281888718.0844817
"Chattanooga, TN-GA",GA,Chattanooga,18136893.933201678,18627042.289528243,42931328.20211034,47487172.59459567,74503560.21905117,93596826.62903601,73265135.42811914,42084451.07250871
"Brunswick, GA",GA,Brunswick,13782046.658428641,14154505.555818923,32623092.49692731,36085033.67698962,56614519.93598055,71123304.5985243,55673453.16267076,31979558.926233623
"Hinesville, GA",GA,Hinesville,6389109.007064355,6561774.254473177,15123479.064913878,16728372.744615367,26245473.420479544,32971485.09831146,25809211.78629581,14825148.473328426
"Macon, GA",GA,Macon,38312018.38048254,39347398.137672946,90687294.15497157,100310970.33383447,157379856.7183767,197712097.52746534,154763832.52328688,88898367.5463248
"Valdosta, GA",GA,Valdosta,17268091.063699663,17734760.080067214,40874809.52416591,45212417.5033065,70934652.16098869,89113303.05266835,69755551.03462607,40068499.94064043
"Athens-Clarke County, GA",GA,Athens-Clarke County,26533912.028638773,27250989.242391605,62807672.02933764,69472780.99295571,108997214.18416658,136930279.96311325,107185423.55575465,61568707.77566351
"Rome, GA",GA,Rome,15838171.875368578,16266197.420454793,37490088.29224876,41468511.87411282,65060764.89293896,81734095.84901622,63979301.61892198,36750546.803758524
"Dalton, GA",GA,Dalton,17290938.366007775,17758224.82920575,40928890.72668796,45272237.76757127,71028505.351597,89231208.30154665,69847844.16397534,40121514.320041105
"Albany, GA",GA,Albany,21384366.458104342,21962277.544155143,50618328.48492674,55989912.30593924,87843675.99134918,110355656.66990927,86383507.03090706,49619815.125853896
