Area Name,State,UA,MDV Truck,HDV Truck,LDV Car - 100 mi,LDV Car - 200 mi,LDV Car - 300 mi,LDV Truck - 100 mi,LDV Truck - 200 mi,LDV Truck - 300 mi
"Stockton, CA",CA,Stockton,99735698.74608198,72285596.38981666,109540222.08741541,187919738.69030803,382380870.30462825,272279339.4300843,305000161.5983366,301131152.20127946
"Santa Cruz, CA",CA,Santa Cruz,48140774.96636087,34891063.810269386,52873256.49265194,90705754.96803088,184568932.29014924,131424741.31418264,147218541.8943187,145351034.94276413
"Chico, CA",CA,Chico,20256781.668261204,14681538.929771509,22248125.702380825,38167368.0103014,77663323.1757936,55301193.0628327,61946943.37091209,61161129.66915853
"Woodland, CA",CA,Woodland,17838352.464241512,12928730.261090271,19591952.68267342,33610618.62393143,68391206.21637332,48698859.952344775,54551183.30391683,53859186.81539894
"Delano, CA",CA,Delano,17471707.53131229,12662996.446886316,19189264.699481547,32919794.56740582,66985510.8604588,47697916.04360942,53429952.238224655,52752178.86849694
"Redding, CA",CA,Redding,40204954.78711456,29139407.164642327,44157305.07495977,75753262.7999663,154143459.1158267,109759882.05709542,122950135.82190879,121390480.15362468
"Merced, CA",CA,Merced,29754902.621499687,21565506.719834533,32679959.957432345,56063511.81860488,114078566.6845842,81231147.246629,90992996.71028459,89838725.97975919
"Camarillo, CA",CA,Camarillo,22893101.257069156,16592268.349097159,25143608.833116613,43134661.51164054,87770819.20222643,62498368.850358024,70009030.57459626,69120947.11997604
"El Centro-Calexico, CA",CA,El Centro-Calexico,5263683.5828839075,3814968.07842836,5781130.286507731,9917713.074455861,20180656.82334632,14369902.722247798,16096787.444878362,15892595.350158487
"Bakersfield, CA",CA,Bakersfield,111900914.91727532,81102598.89946516,122901340.5022627,210841162.74150887,429021601.81268907,305490487.14109206,342202416.6057336,337861486.5596478
"Modesto, CA",CA,Modesto,78993068.62632336,57251928.32761712,86758486.57483667,148836946.06077448,302854832.41328716,215651775.7988392,241567452.7684961,238503104.4091818
"Manteca, CA",CA,Manteca,10711284.098378543,7763233.91610538,11764257.469784653,20181958.25678738,41066440.47329153,29241900.296698388,32756008.350114327,32340489.54037818
"San Diego, CA",CA,San Diego,906751567.4013758,657187733.6908351,995889830.0209748,1708480711.975637,3476432790.386848,2475439796.41431,2772922615.111562,2737747343.0757804
"Santa Clarita, CA",CA,Santa Clarita,35107878.4034889,25445191.243291445,38559160.31758111,66149467.22688818,134601564.60780317,95844818.46194716,107362847.21582213,106000920.51192793
"Oxnard, CA",CA,Oxnard,106449178.44413736,77151335.43738033,116913670.77579921,200569124.68170878,408119961.14160615,290607198.36570543,325530547.59389746,321401104.70747507
"Santa Maria, CA",CA,Santa Maria,30442718.0244193,22064015.75151763,33435391.091301247,57359477.981261365,116715610.94941583,83108889.37819599,93096394.10638042,91915441.21198799
"San Luis Obispo, CA",CA,San Luis Obispo,13657965.508016247,9898904.751567539,15000612.557187622,25734028.452961333,52363845.67618031,37286366.59927776,41767208.12529633,41237379.813472606
"Sacramento, CA",CA,Sacramento,481503504.17602,348980038.2485162,528837732.5915309,907237968.1581156,1846056440.1348581,1314508823.8073614,1472478244.3018742,1453799460.2175934
"Lancaster-Palmdale, CA",CA,Lancaster-Palmdale,79010649.82063206,57264670.67696472,86777796.08941719,148870072.1478415,302922237.6900865,215699772.61475316,241621217.54051515,238556187.16055182
"Livermore, CA",CA,Livermore,35803082.19960791,25949055.17212266,39322706.16104855,67459354.43222876,137266935.54259607,97742730.97227594,109488838.94020866,108099943.4572928
"Tracy, CA",CA,Tracy,4048364.58875978,2934139.454388808,4446339.291937785,7627836.624273114,15521194.459182704,11052071.122557407,12380239.666483734,12223192.983765826
"San Jose, CA",CA,San Jose,495616765.90043604,359208928.74190193,544338399.28467,933829855.4027454,1900165865.033545,1353038153.103095,1515637786.5795643,1496411512.0488195
"Petaluma, CA",CA,Petaluma,7045200.992448903,5106161.202337825,7737779.862836215,13274407.721274486,27010890.993225943,19233461.00236269,21544817.63506058,21271515.806461204
"Fairfield, CA",CA,Fairfield,52568315.14448374,38100018.94207528,57736046.251084216,99048025.627125,201543863.91347474,143511965.1483347,160758332.42858467,158719069.5784865
"Watsonville, CA",CA,Watsonville,12864803.008139627,9324043.1417483,14129478.17421116,24239569.682534143,49322906.76655311,35121025.96154944,39341650.43955732,38842590.981855005
"Lompoc, CA",CA,Lompoc,6350563.118739359,4602707.437965206,6974855.574811786,11965586.814086359,24347689.772047892,17337093.46521559,19420556.54903637,19174201.545843773
"Turlock, CA",CA,Turlock,8022282.628576689,5814322.168541608,8810913.562851302,15115402.751626598,30756965.17808135,21900902.508251686,24532815.52007514,24221610.131572954
"Hanford, CA",CA,Hanford,28258652.100550547,20481066.919289887,31036620.446868,53244310.56522172,108342029.18008548,77146370.09473729,86417336.67662978,85321109.42901659
"Antioch, CA",CA,Antioch,53852206.60851345,39030546.941016376,59146150.73597887,101467104.76789916,206466229.14041564,147017000.19717842,164684580.59174976,162595512.22365168
"San Francisco-Oakland, CA",CA,San Francisco-Oakland,921805652.8885503,668098506.4755541,1012423808.2085272,1736845277.9889925,3534149278.891945,2516537582.901046,2818959275.6456494,2783200016.1415267
"Murrieta-Temecula-Menifee, CA",CA,Murrieta-Temecula-Menifee,141884840.9773563,102834095.29053311,155832838.05998087,267336195.32222047,543978231.0452466,387346870.4000509,433895786.26828414,428391701.0716794
"Fresno, CA",CA,Fresno,168012874.0845998,121770950.19198997,184529388.89642072,316566041.96424633,644151590.8803415,458676631.80433536,513797510.72749144,507279850.5834056
"Vallejo, CA",CA,Vallejo,45770531.87608764,33173179.06565609,50270006.52524857,86239796.76292883,175481558.08926603,124953956.72027947,139970139.01902354,138194580.01494285
"Hemet, CA",CA,Hemet,18821428.212507445,13641235.589204393,20671669.74634951,35462907.6242546,72160261.47866544,51382665.43737026,57557511.68837901,56827379.11262376
"Victorville-Hesperia, CA",CA,Victorville-Hesperia,71936026.09653641,52137184.71597738,79007701.09168422,135540226.78375584,275798541.65438056,196385987.29484195,219986422.71554422,217195835.54912725
"Napa, CA",CA,Napa,16445283.910874084,11919073.81452109,18061938.448679227,30985830.490717728,63050262.376527086,44895770.48427598,50291062.4120349,49653106.70722321
"El Paso de Robles (Paso Robles)-Atascadero, CA",CA,El Paso de Robles (Paso Robles)-Atascadero,20915149.337858725,15158705.082302228,22971214.24188654,39407849.42255776,80187466.5431756,57098542.622056395,63960287.11986991,63148933.6090769
"Gilroy-Morgan Hill, CA",CA,Gilroy-Morgan Hill,32716980.04049872,23712336.144775674,35933224.55974224,61644590.82599116,125434999.29223195,89317644.7908948,100051278.77798785,98782101.29378246
"Arroyo Grande-Grover Beach, CA",CA,Arroyo Grande-Grover Beach,16709497.381524302,12110568.219636735,18352125.43906865,31483655.5121221,64063241.461484924,45617075.595300704,51099049.44434051,50450844.205875106
"Davis, CA",CA,Davis,13665115.081683403,9904086.559114493,15008464.970086683,25747499.5173061,52391256.72594007,37305884.998604916,41789072.123355776,41258966.46081359
"Yuba City, CA",CA,Yuba City,24789907.76287333,17967019.72931472,27226881.006620143,46708581.25550557,95043065.06411621,67676667.38258077,75809624.52505249,74847958.9700648
"Yuma, AZ-CA",CA,Yuma,184941.9835893572,134040.68702930247,203122.71544055495,348463.4856518166,709056.8124539336,504893.2504378513,565568.1525296052,558393.767816672
"Visalia, CA",CA,Visalia,31668860.611727547,22952689.007902782,34782069.692977555,59669747.99992983,121416570.34055775,86456269.48298016,96846041.3437625,95617523.16179429
"Simi Valley, CA",CA,Simi Valley,35209429.17888475,25518792.355587516,38670694.04752801,66340806.89178361,134990904.37645346,96122052.97667985,107673398.03459191,106307531.90971582
"Thousand Oaks, CA",CA,Thousand Oaks,86088178.35600497,62394261.96250704,94551081.45605953,162205390.69137076,330057070.60334206,235021488.09513533,263264895.52287224,259925309.2441127
"Indio-Cathedral City, CA",CA,Indio-Cathedral City,97054338.81267463,70342223.01038541,106595270.91853139,182867581.19449097,372100692.2156715,264959203.10356027,296800337.2297859,293035344.8187195
"Los Angeles-Long Beach-Anaheim, CA",CA,Los Angeles-Long Beach-Anaheim,3729760208.7148285,2703224065.8819237,4096414490.819186,7027529486.544389,14299683789.922558,10182278347.965965,11405920655.123068,11261233472.121262
"Vacaville, CA",CA,Vacaville,27057263.569826256,19610334.69871974,29717129.350667275,50980681.577831574,103735975.4026721,73866568.78330025,82743389.42785,81693767.19301885
"Mission Viejo-Lake Forest-San Clemente, CA",CA,Mission Viejo-Lake Forest-San Clemente,173150367.02427998,125494458.88308282,190171923.36161596,326245989.49442726,663848440.1144375,472702032.95487165,529508396.56388634,522791439.59117407
"Riverside-San Bernardino, CA",CA,Riverside-San Bernardino,613673605.8799362,444773166.9545566,674000823.4003974,1156269872.3522701,2352788925.625968,1675334370.0941474,1876665540.1746733,1852859531.1154683
"Madera, CA",CA,Madera,3095843.9025667454,2243779.5657957005,3400181.0073893336,5833118.778036139,11869285.528390132,8451681.227155803,9467351.233684272,9347255.327188974
"Reno, NV-CA",CA,Reno,2229.1784570732834,1615.6451125801505,2448.3179676914033,4200.167426648042,8546.540598769265,6085.6768979876615,6817.015353447766,6730.539673159092
"Concord, CA",CA,Concord,200097564.53888303,145025020.8369969,219768166.607458,377019287.11048526,767162428.6606842,546268120.4342192,611915194.7305167,604152885.2739983
"Santa Rosa, CA",CA,Santa Rosa,80995333.37519903,58703112.84151186,88957584.06978714,152609567.83139512,310531399.04771334,221117976.2670986,247690546.9027689,244548525.4411834
"Longmont, CO",CO,Longmont,9166660.89836866,10100712.548167162,18676725.102240924,32040515.31870379,65196341.00538021,46423917.96316885,52002853.06417903,51343182.83277749
"Fort Collins, CO",CO,Fort Collins,39198431.435383305,43192618.62717187,79865322.44123708,137011498.16702297,278792281.1884609,198517735.67461005,222374351.23658848,219553472.55216387
"Lafayette-Louisville-Erie, CO",CO,Lafayette-Louisville-Erie,10419507.6167265,11481220.097137272,21229352.936240785,36419629.471238434,74107003.5446769,52768873.222048394,59110305.224681266,58360475.04367836
"Greeley, CO",CO,Greeley,14665473.393023683,16159835.38259696,29880347.71794348,51260685.88277785,104305724.29128042,74272272.2305491,83197847.76916549,82142460.60757531
"Denver-Aurora, CO",CO,Denver-Aurora,375981716.4319225,414292977.9066224,766048536.0069772,1314180602.7790809,2674107013.2359934,1904133310.1340392,2132960100.8701735,2105902926.11142
"Colorado Springs, CO",CO,Colorado Springs,81100873.10323273,89364776.9567782,165239963.52590775,283474407.51155347,576816382.4641329,410729743.5160804,460088666.3228266,454252317.3708983
"Pueblo, CO",CO,Pueblo,21470998.799946483,23658820.74233782,43746348.50172219,75048250.78453434,152708884.40266624,108738383.35760862,121805879.81971583,120260739.34775798
"Boulder, CO",CO,Boulder,15061775.154305711,16596518.948992934,30687797.57728273,52645891.77115601,107124354.22163752,76279314.99763678,85446084.33965895,84362177.69016927
"Grand Junction, CO",CO,Grand Junction,14945122.550299743,16467979.840355333,30450122.305814166,52238152.291419715,106294682.10501191,75688535.9802165,84784309.20769614,83708797.35442849
"Hartford, CT",CT,Hartford,168782997.06557038,87795368.44222769,367371940.11048776,630238236.9285917,1282414678.4843698,913160349.7315594,1022898229.503144,1009922489.2889717
"Springfield, MA-CT",CT,Springfield,15534839.241336556,8080712.859684939,33813026.96726742,58007322.210456364,118033843.55857518,84047560.95859237,94147869.34613927,92953578.20444208
"New Haven, CT",CT,New Haven,102439920.22352244,53285880.068373166,222970043.73407823,382512195.15729356,778339404.0951707,554226877.1388384,620830384.8661742,612954983.8157676
"Waterbury, CT",CT,Waterbury,25715381.461407892,13376296.36449487,55971926.926315844,96021619.2149244,195385691.81896213,139126968.5752593,155846374.4879065,153869421.15046847
"Norwich-New London, CT-RI",CT,Norwich-New London,40747220.70466798,21195365.15501799,88690127.46923001,152150731.90502462,309597737.0209157,220453167.41714483,246945845.4976149,243813270.77441624
"Bridgeport-Stamford, CT-NY",CT,Bridgeport-Stamford,144111852.83179292,74962249.96730001,313672892.9346195,538115815.1489476,1094963110.195711,779682978.8560926,873380385.9093149,862301319.9095452
"New York-Newark, NY-NJ-CT",CT,New York-Newark,13488.882581971831,7016.473440734623,29359.81141593559,50367.68942606279,102488.64708068076,72978.39800330193,81748.48385773422,80711.4822686752
"Worcester, MA-CT",CT,Worcester,6240619.4117579665,3246165.135639561,13583290.382609056,23302566.27615593,47416280.52358737,33763390.29202441,37820862.63588653,37341094.78207223
"Danbury, CT-NY",CT,Danbury,26327344.11423706,13694619.225873774,57303920.73465942,98306696.91878437,200035389.37331632,142437847.27628767,159555133.8119148,157531133.8611215
"Dover, DE",DE,Dover,21356605.68542253,4779186.2519459585,22657924.85853604,38870390.085257225,79093834.52267006,56319811.97002696,63087973.50544837,62287685.528370805
"Philadelphia, PA-NJ-DE-MD",DE,Philadelphia,90302256.18221821,20207860.163862027,95804631.37592885,164355889.46503547,334432906.27289677,238137378.36266625,266755233.92720643,263371371.76342937
"Salisbury, MD-DE",DE,Salisbury,4410049.582439532,986881.9345754588,4678766.538707868,8026572.67216192,16332545.398275988,11629805.172224699,13027402.168340141,12862146.054558385
"Port St. Lucie, FL",FL,Port St. Lucie,136471805.1566136,103040201.36710571,165757742.67950946,284362674.77411526,578623839.217354,412016764.9319882,461530353.8950606,455675716.7470366
"Spring Hill, FL",FL,Spring Hill,50616198.33458009,38216709.03266237,61478096.29490895,105467627.75505646,214606518.71154985,152813412.75611413,171177569.63332164,169006135.94618526
"Orlando, FL",FL,Orlando,513214556.90127045,387491989.4768764,623346971.6663793,1069371537.7031876,2175967240.3809733,1549426280.452611,1735626606.5281203,1713609714.4214122
"Tampa-St. Petersburg, FL",FL,Tampa-St. Petersburg,754705570.9878535,569824762.8381747,916660343.8053408,1572559948.0914593,3199859739.984942,2278502489.7832923,2552318618.9621367,2519941768.1785226
"Sebastian-Vero Beach South-Florida Ridge, FL",FL,Sebastian-Vero Beach South-Florida Ridge,51026673.77917708,38526629.989734694,61976657.02724251,106322924.53390935,216346884.6236486,154052663.34397575,172565745.57920784,170376702.5054034
"Panama City, FL",FL,Panama City,52695946.45169861,39786979.64302635,64004144.4617073,109801143.65426774,223424397.5309234,159092300.10654673,178211014.25878668,175950359.42761222
"Palm Bay-Melbourne, FL",FL,Palm Bay-Melbourne,166815919.04758972,125950894.18049997,202613500.66121152,347589898.7401654,707279187.8961239,503627509.1860142,564150302.4380037,556993903.5362892
"Sarasota-Bradenton, FL",FL,Sarasota-Bradenton,203815162.16791913,153886404.06237015,247552534.1373065,424684238.67536765,864151474.2841653,615330497.4910053,689277054.8216075,680533389.2828579
"Jacksonville, FL",FL,Jacksonville,390148356.5306176,294573411.5103555,473871586.9876631,812941765.4764211,1654181533.4018607,1177881860.042847,1319432309.5126586,1302694954.4321468
"Zephyrhills, FL",FL,Zephyrhills,14925335.770960763,11269064.709348384,18128213.100787137,31099525.62627553,63281606.59625382,45060505.74195782,50475594.51909473,49835297.97468308
"Bonita Springs, FL",FL,Bonita Springs,100759978.33349894,76076728.41517916,122382396.43588154,209950889.97477907,427210041.19407433,304200565.53031975,340757480.3114178,336434879.67234504
"Ocala, FL",FL,Ocala,57511586.55729087,43422928.66284256,69853188.7572953,119835365.00573462,243842125.3025255,173631013.47013053,194496898.9484092,192029653.27291083
"Gainesville, FL",FL,Gainesville,51893901.74263807,39181412.447427385,63029986.31710482,108129944.40182766,220023825.60877436,156670877.85028866,175498600.6727894,173272353.54027954
"Palm Coast-Daytona Beach-Port Orange, FL",FL,Palm Coast-Daytona Beach-Port Orange,119203161.89085051,90001871.01455441,144783363.95281404,248380461.5753004,505406894.1271652,359881669.88463247,403129990.32846975,398016177.5598382
"Lady Lake-The Villages, FL",FL,Lady Lake-The Villages,23324592.261821046,17610748.833472185,28329893.91327069,48600833.23420185,98893431.55698885,70418377.15889168,78880815.77511525,77880191.32992777
"Cape Coral, FL",FL,Cape Coral,160627626.82513008,121278552.69583225,195097242.2761266,334695518.6398726,681041582.2613972,484944674.74247754,543222282.2058375,536331360.8911371
"Homosassa Springs-Beverly Hills-Citrus Springs, FL",FL,Homosassa Springs-Beverly Hills-Citrus Springs,27648014.09772145,20875058.674284242,33581093.18734596,57609432.45381784,117224213.7898023,83471053.32317172,93502080.64129663,92315981.50367731
"Fort Walton Beach-Navarre-Wright, FL",FL,Fort Walton Beach-Navarre-Wright,63102195.88837093,47644002.09686237,76643505.49604861,131484369.14383231,267545628.2422105,190509406.54148185,213403631.3690829,210696548.68818793
"Tallahassee, FL",FL,Tallahassee,78745853.69242601,59455420.93460766,95644187.7386195,164080643.3068878,333872832.8072643,237738570.63682812,266308499.9918226,262930304.76863003
"St. Augustine, FL",FL,St. Augustine,18749582.25946299,14156482.57416308,22773117.3332527,39068006.436051875,79495946.12778752,56606140.86187875,63408711.60650244,62604354.980016775
"Winter Haven, FL",FL,Winter Haven,65817820.64774835,49694378.15602441,79941885.18379742,137142844.309257,279059546.6104876,198708044.5447227,222587530.23231936,219763947.3147777
"Leesburg-Eustis-Tavares, FL",FL,Leesburg-Eustis-Tavares,39298818.741890065,29671756.682684306,47732082.66096725,81885904.56528765,166622207.06353256,118645548.39807846,132903625.77667855,131217707.40096942
"Deltona, FL",FL,Deltona,46726138.52708704,35279600.18857419,56753255.644942015,97362013.4809538,198113138.71988297,141069083.18242735,158021880.23971498,156017330.0244492
"Titusville, FL",FL,Titusville,17714300.792814147,13374814.810094818,21515671.38130159,36910817.94819909,75106478.7486796,53480562.50382015,59907520.85772394,59147577.78117517
"Sebring-Avon Park, FL",FL,Sebring-Avon Park,21044550.144167442,15889250.398986764,25560569.99172692,43849970.04726321,89226330.5599734,63534789.91428642,71170002.21733536,70267191.52397563
"Lakeland, FL",FL,Lakeland,81813847.24536486,61771845.73110696,99370552.20860532,170473339.96611533,346880751.96139544,247001031.67823833,276684065.46932673,273174253.3967467
"Miami, FL",FL,Miami,1560930665.6364622,1178548271.7305214,1895895956.8110135,3252469758.921586,6618155988.089824,4712545586.984956,5278869739.358296,5211905851.469236
"Pensacola, FL-AL",FL,Pensacola,143634571.1397627,108448299.02069911,174457590.3831861,299287539.96082467,608993094.9609046,433641595.5331167,485753920.9188613,479592001.28300464
"North Port-Port Charlotte, FL",FL,North Port-Port Charlotte,56898707.07627526,42960186.74288961,69108789.43473081,118558324.31344093,241243590.91752324,171780692.6601181,192424218.19619417,189983265.035642
"Kissimmee, FL",FL,Kissimmee,83643691.11802779,63153431.33329914,101593068.3498732,174286137.0303318,354639067.2086623,252525442.75992665,282872365.60321635,279284053.27265495
"Cartersville, GA",GA,Cartersville,16204002.827880852,16170898.352643505,23960228.182575256,41104532.8203392,83639889.12621313,59556890.33425321,66714063.63135377,65867777.7220188
"Savannah, GA",GA,Savannah,73428852.03583668,73278838.26209526,108576385.02358197,186266238.68971553,379016290.4918279,269883567.3210231,302316480.6332438,298481514.45379776
"Augusta-Richmond County, GA-SC",GA,Augusta-Richmond County,73405573.3934741,73255607.17756438,108541963.80132519,186207187.98914668,378896133.57215214,269798007.9956487,302220639.3251223,298386888.918546
"Warner Robins, GA",GA,Warner Robins,24362004.48424508,24312233.363939352,36023147.65232438,61798854.48852786,125748889.06144717,89541161.20581546,100301655.99284866,99029302.40607332
"Atlanta, GA",GA,Atlanta,1321663634.1810834,1318963500.0528316,1954292565.3594115,3352650996.5284853,6822005710.518045,4857699480.541718,5441467316.846572,5372440834.7872505
"Chattanooga, TN-GA",GA,Chattanooga,24375197.66244297,24325399.588720508,36042655.89133375,61832321.49245276,125816988.03510295,89589651.98154774,100355974.08567691,99082931.45922866
"Brunswick, GA",GA,Brunswick,18522472.079810347,18484631.015178744,27388458.41066021,46985770.713911355,95607087.1842301,68078292.14139922,76259514.02676016,75292141.5019774
"Hinesville, GA",GA,Hinesville,8586684.991799837,8569142.554680977,12696796.829819167,21781758.421817634,44321726.44651291,31559872.077502027,35352539.431779526,34904082.924233444
"Macon, GA",GA,Macon,51489688.6043903,51384496.13191986,76135798.11824061,130613381.00401922,265773333.40157518,189247420.53735888,211989987.8072981,209300837.57665476
"Valdosta, GA",GA,Valdosta,23207564.342658162,23160151.72200749,34316121.955688864,58870397.66258059,119790037.63005629,85298082.15675166,95548670.33353359,94336609.65310818
"Athens-Clarke County, GA",GA,Athens-Clarke County,35660425.25462186,35587571.671631634,52729682.61386999,90459446.09092334,184067729.81785822,131067863.83103217,146818777.11503145,144956341.28763494
"Rome, GA",GA,Rome,21285815.06269546,21242328.539943356,31474506.106401347,53995515.37641027,109870581.40607333,78234802.03193346,87636569.53296201,86524875.98738484
"Dalton, GA",GA,Dalton,23238270.12457787,23190794.772588037,34361525.40008069,58948288.714199096,119948531.07285422,85410939.51094028,95675090.17624784,94461425.82598543
"Albany, GA",GA,Albany,28739659.68054783,28680945.092409924,42496215.97514493,72903608.88803616,148344947.52556664,105630983.77723458,118325052.46003273,116824067.2229232
